,number_of_likes,caption
417,18,#Seattle sights: #Gondola wheel on the pier
418,191,"“In his hand are the depths of the earth, and the mountain peaks belong to him. The sea is his, for he made it, and his hands formed the dry land.” (Psalms 95:4-5)
⠀⠀⠀⠀⠀⠀⠀⠀⠀
There’s something about slowing down and centering myself in nature that brings a different level of peace. I love feeling small at the foot of massive mountains in adventures like this (a rare treat for sure), or paying attention to the beauty in the intricate small pieces that are valuable contributors to our environments. From the plants in my grandmother’s garden to these towering cliffs, all these things inspire awe/gratitude to the Creator (or whatever you believe in) and acknowledgment of the beauty of the world around us.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
📷: @clenderman"
419,48,
420,79,I asked her if she would play for us....she left my text on read.
421,36,I'm an #optimist
422,30,
423,59,"""Study group""
One last glimpse from a cool experience at the @igers_seattle Instameet. Enjoyed meeting new people and learning a lot about cameras and photography. Thanks @yomichaela and @mrvalography for setting it up! #igers_seattle #Igers_Seattle_SPL"
424,25,
425,5,Those 'hard work hands'
426,15,#SeattleNights with @dabytoure and the one and only @zachmullings on the drums
427,21,"Another awesome day of service with @the_sca and the Hyatt Hotel. Of course, Seattle's weather was ☀️☔️☀️☔️⛅️☔️⛅️☀️☔️☔️☔️ but still a great day overall."
428,48,Two of the best parts of a telework job: My office can look like this and conference call selfies 😎
429,44,"After a year of working in an office behind a computer screen, my heart is back home. I'm reassured of the fact that when you do something you love, you don't work a day in your life.
#sc3 #greenschoolsalliance"
430,13,"First of all, I was tagged by @ioreobot which makes me feel like I've won a trophy or something. But try it out!

1. I'm SUPER competitive. I hate losing.
2. I love being around people, especially children...
3. ...but I appreciate my time alone or in my own thoughts. Omnivert.
4. I LOVE READING. Started when I was two.
5. I people watch. All. The. Time.
6. I'm an adventurer and explorer. I suffer from extreme wanderlust only cured by traveling.
7. I love capturing ideas through words. Poetry, blogs, essays...
8. I scored 3 points my entire high school varsity basketball career.
9. I have two different birth dates on two different birth certificates to go with two different ss numbers. 00me
10. I'm sarcastic. If you can't take it...then cry.
11. I make friends initially and make people comfortable easily. But I'm not sure I have many real friends.
12. I'll do anything for a friend. Anything.
13. I battled with severe depression for two and a half years. But God brought me through it so I could understand and connect to others.
14. I don't smoke or drink. Never seen the point.
15. I fancy myself an amateur photographer.
16. I had a BAD temper when I was young. Now it's near impossible to make me mad, much less mad enough for you to see.
17. I'm a pastor's kid.
18. I hug random people. For fun.
19. I'm a Knicks fan. It teaches faith and perseverance.
20. I'm horrible at taking compliments. Not used to getting them. I always doubt that they're real.
21. I love causing trouble and being different. Fight me."
431,17,Waiting at the airport for the first round of pickups for the #grtenpsacademy
432,38,Just the two of us since 92 #NationalSiblingDay
433,27,My idea of a day at the gym...
434,46,
435,41,"Another trainy day in #Seattle
🚂🚂🚂🚂🚂🚂🚂🚂🚂🚂
#SomebodyStopMe #seattle_community"
436,17,I'm on a boat. #toronto #harbortour #weout
437,131,
438,18,Urban ecology class exploring nature and the environment on day one of the second quarter #UrbanGradSEA
439,32,And sometimes I feel like a photographer... #colorsplash #Seattle #wanderlust #explore #photography #SeattleShots #Goulding📷 #seattle_community
440,44,Seaaaaaaaatttlle
441,12,Me and the GREATEST!!! aka @christeenyweeny on top of the world aka the top of Mt. Baker
442,18,#sunrise at the harbor #naturalleaders
443,28,"Let it snow, let it snow, let it snow."
444,20,Hold this.
445,47,#Mood
446,18,"After an amazing and inspiring weekend in the North Cascades #YLC2014, it's wings and a California sunrise"
447,18,Knee-deep in shallow planting at Roaches' Run Waterfowl Sanctuary here in DC. Check the tiny Washington Monument in the background!
448,3,
449,15,Grilling at @christeenyweeny perfect start to the Seattle summer
450,6,#travel #springbreak #snow #npsacademy13
451,16,Smh #pops tryin to make people cry out here @sircharis #firsttimeforeverything
452,46,"Packed and ready.
#FreshTracks2016"
453,11,Made my night. #beattheheat #streakover
454,17,#rp @jhood_shorty
455,9,This weekend's #handart at @outdoornation #ONamission
456,79,"This is what a leader (and an outdoor leader) looks like: Kimberly (@neck.deep.featkim) is an Inupiaq #NativeYouth from Utqiaġvik, Alaska who is growing both in familiarity with her culture and in her leadership.
“I’ve traveled before, but haven’t had the opportunity to really get to know the culture of places and the people there. I learned more about the culture of LA and others than what I saw on TV.” Even for an Alaskan Native, Kim learned more about cultures similar to her own while in Arctic Village with #FreshTracksAction
On solidarity: Both #NativeYouth and leaders from Compton faced similar issues (i.e. homelessness and climate change). “It was powerful to see other leaders from Compton connect with our experience in Alaska and be able to say ‘I want to do what I can to protect your home and the Arctic National Wildlife Refuge.’” On her vision for her community: “I want to see my generation reclaim our connection to our culture. I see that happening through music and through my idea of developing a YouTube/TV show that displays and breaks down Inupiaq values and customs.”
#ThisIsWhatAnOutdoorLeaderLooksLike"
457,53,"My grandfather's children stand with their mother to honor their father. One of the few images I'm taking with me from this weekend and a hope/goal for the future. The image of a family resolute through difficult times, imperfect and flawed, yet eager to support each other. A family of tough love, thick skin, hard heads, but warm hearts."
458,103,"See mirror, take photo"
459,6,@sircharis putting in work on 2K since 11am
460,37,MD adventures today with @proverbs31student and Lyd!
461,56,OH + clouds
462,38,
463,28,#selfie
464,44,🍕😉🍕
465,39,4am. Products of insomnia. #StatueOfLiberty #FindYourPark
466,11,#rustic #heart
467,44,"To the confidant, brother, and best friend. Happy Birthday to the one and only @sircharis"
468,21,@sircharis and Mikey... Apparently Charis loves the kids
469,20,Part of today's travels...busy getting ready for the #grtenpsacademy. Three more days!
470,406,"Allow me to reintroduce myself….
⠀⠀⠀⠀⠀⠀⠀⠀⠀
In this Internet age, you often meet people or hear their name, or follow them and see this partial picture of who they present to the world, whether intentionally or not. You get to “know” people who you don’t really know.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I also realize that there have been multiple instances where I’ve been quiet about things I live and believe in a way that does myself or the people around me no benefit. I’m not going to be quiet anymore.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
My name is CJ (Courtney Jr.) Goulding.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I work in the overlap of youth leadership development, community organizing, and the outdoors, leading trainings for teens and young adults who are creating change in their communities and connecting those communities to nature. I am also a facilitator of justice, equity, diversity, and inclusion trainings.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I work in the outdoors, but I am not defined by my work, or by any one thing. “I’m like Che Guevara with bling on, I’m complex.” So expect to see glimpses of family, of sports, of my opinions, of things I’m reading, reactions to current events. Do not expect me to post about everything that is going on everywhere every single time. This is still social media.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Also expect that I will make mistakes. I’m human, just like you. I’m focused on growth for myself and the communities I connect with, and in those times where I slip up, let me know. (I actually love getting critiques and feedback)
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I love when people ask me questions. I love conversations, critical thinking, even debates. So talk to me! Comment, disagree, ask anything on your mind.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I love rap and hip hop, and Janelle Monae, Lauryn Hill, Jon Bellion, Justin Timberlake, Ella Fitzgerald, anything with trumpets and pianos, and Beyoncé’s Homecoming is probably one of the best performances ever. I miss the old Kanye.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I love adventure and going to new places. I love sports🏀🏈. I love people!
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I’m really just a goofy, grown ass kid 🤪. I really believe that what everyone else sees as ‘cool’ is just someone who accepts and owns who they are, quirks and all. So please don’t ever feel like I’m unapproachable!"
471,129,"Yeah...I was a little excited.
#NationalSelfieDay #ElPrezatElCap"
472,42,"""#Mentoring is not lighting YOUR fire in someone else, it is working with them to light their own.""
#IamMBK"
473,15,#seattle
474,40,#VOTReunion once again.
475,75,
476,31,#throwbacksunday back to the days when happy birthday to me meant @sircharis tried to blow out my candles too.
477,104,"Happy Birthday Charis: Brother
To the one who made this both dynamic and a duo back in `92.
To the one who pushes me to work harder.
To the one who taught me that you never know who is following in your footsteps, even when he wears a bigger size.
Here’s to the “you two never fight…like never?” question

Happy Birthday to my brother, @sircharis, the sibling."
478,146,"LET’S TALK:
What makes you connect with a #story?
What are some stories told about causes that get you to buy in?
⠀⠀⠀⠀⠀⠀⠀⠀⠀
I’m working on a #narrative project next week, with people coming from all different perspectives and organizational goals, bringing their personal experiences, agendas and goals together to try and tell a story that is inclusive. Eager and looking forward to the challenge.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Even here on instagram, many people are working hard to craft and curate stories of their lives and work through their profiles and posts.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
What are some of the things that help develop that genuine #connection, gets you to follow, or walk along with someone in their journey?"
479,8,@kevvin_maurice focused trying to beat his pops in chess.
480,31,Oakwood #sunset
481,22,Sometimes it's the simple pleasures in life... #cookies 🍪🍪🍪🍪🍪
482,30,My god I love this car #carinstagram #lotuselise
483,3,"Jackson, WY
#travelday"
484,113,"Sometimes in life you get optimistic, you see something you want and go for it, you plant seeds of hope. And inevitably, you’ll run into times where that hope isn’t fulfilled the way you might want.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Rejections suck, yes. But they’re a part of life, and are never the end or the final chapter. Don’t let that stop you from dreaming or from daring greatly, from feeling feelings and being vulnerable.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Trust that “in all things God works for the good of those who love him, who have been called according to his purpose.” (Romans 8.28)
⠀⠀⠀⠀⠀⠀⠀⠀⠀
It’s in those moments where you step out of the nest that you truly learn that you can fly.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
- Letters to a younger me (and my self talk from today)
⠀⠀⠀⠀⠀⠀⠀⠀⠀
🔥📸🔥: @thecatchbyelyse"
485,31,And I told them I'd be back to get the piece of me I left...🌄⛺️ #ncwild #noca #summer12 #rosslake
486,11,#Js and sunshine rays at the harbor
487,6,"#mirrorman in action. Dancing About Architecture, Seattle Central Library"
488,301,"I’m go(uld)ing outside
going to explore
going to unwind
going to educate
going to learn
going to build connections with others
going to be lost in silence
going to reminisce
going to plan for the future
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Why do you go outdoors?"
489,31,😎
490,151,"We’ve been exploring in so many different ways. We’ve seen cliffs, sat in lava tubes with no other living organisms, learned about elves, traveled to Iceland in 999 and witnessed a country balance between Christianity and paganism.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
For me, part of the pull in exploring/traveling and connecting with different people or communities is how it expands whatever awareness I thought I had of the world. Very grateful for this opportunity and for the people who have added to my life in this way.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
What excites you the most about traveling?"
491,24,
492,48,"""Selfie and a quote"""
493,92,"More Vancouver highlights:
Spying on father-daughter time, and a sunset at the beach"
494,71,
495,19,Overlooking Austin #HopeOutdoorGallery
496,30,"Lightning Creek Camp, Ross Lake, WA #summer12 #ncwild #memories"
497,21,"My hittas my hittas
#highschool #tbt"
498,23,Another glimpse of the weekend. #VOT2015 #VOTReunion
499,6,We are #naturalleaders
500,38,😎
501,46,Sunsets and views of the Olympics
502,80,
503,30,"My life is only important if me can help plenty people...
If my life is only for me, my own security, den mi much want it. My life is fi people."
504,31,I heard it was Thursday.
505,11,#tbt #mommy and me. @sircharis is in the oven.
506,8,A rep from the Sierra Club shares his story and introduces the first outdoor training session #naturalleaders
507,23,Hello Seattle
508,36,"“Keep close to Nature’s heart ... and break clear away, once in a while, and climb a mountain or spend a week in the woods. Wash your spirit clean.” -- John Muir #HappyBelated #EarthDay"
509,17,#NaturalLeaders James King Jr. and Nick Clemons get ready to get to work on a service project in Bastrop State Park. @naturalleaders are all about service!
510,5,Last Saturday night... #bowling #amf #strike
511,79,"Waaaayy up.....#blessed and excited to be named as a part of the #Outdoor30Under30 (link in bio) @outdoorindustry not because of what I've done, but because of the opportunity it provides to change the status quo, to shape the story of how people get outside and who's in the outdoors.
It's an honor to be counted among this band of game changers and misfits!"
512,52,"No matter which part of your journey from sapling to strong spruce you may currently be on, one truth remains: You have value and are inherently worth it."
513,16,Self-awareness is the first step to growth and shattering limitations.
514,19,Meanwhile in Seattle... @john_onri #wallart #painting #seattleart
515,29,Can't wait to get back out to the Grand Tetons and the #grtenpsacademy !!
516,42,Just #clouds and the open road
517,18,And here it is in color. Couldn't decide which one i liked best. You tell me. #eatoncentre #toronto
518,157,"I'm not no nice guy, I'm just the good guy
The bad guys should really stay on my good side
Young chosen one, golden boy, De La Hoya
It ain't too many me's, rest in peace to Verne Troyer
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Shout out to friends (Mikey, Abe, Sarah) this past week for helping me clear my mind and get a little closer to the impact I know I can have. I’m not in my zone yet, but the picture is a little clearer and I’m praying for the guidance and discipline to make those steps."
519,57,"It's the ""flight at 6am, just finished organizing a weeklong training program, moving across the country to Seattle tomorrow, starting grad school classes Monday"" face. Shoutout to the hat from Jamie!"
520,32,"National Conservation Training Center @usfws
#NaturalLeaders Legacy Camp 2014"
521,133,Peek a boo 😎
522,13,Hanging out with @kiddfloetry at the DMV waiting for her driver's license test. 6am....
523,11,#brothers #siblingday @sircharis
524,18,The family getting together for Christmas dinner
525,17,As the clouds continue to throw snowballs down #grtenpsacademy
526,46,"And on late nights I'll remember these
Flashbacks and memories
The ""wha gwans"", the hug and squeeze
The 1st grandchild bouncing on your knees
The sacrifices that you made
to satisfy your family's needs
The times I hit rock bottom and could no one in my family please
You were in my corner, with clear reminders you would never leave
And now your breath has left you, no more coughing, no more gasp or wheeze
I sit here hoping that my apple doesn't fall far from your tree
And I'm not alone, you left a giant orchard as your legacy!
So although today we said goodbye to Grandpa, Ozzy, Pops, to Brother G
I am because you were,
Grateful and I will forever be
So rest in peace grandfather,
Now your body's fight can finally ease.
We'll take it on from here,
Until we see you in eternity."
527,160,"When it’s cold outside....
🍁🌳🍂🌲⛄️
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Shout out to a cool few days and a weekend in a cabin with friends 😭😭"
528,25,
529,7,"Work. Lucile St. crew in Seattle, WA #scaserve @the_sca"
530,15,Family (and friends who are chosen family) over EVERYTHING.
531,38,"Highlights from Los Angeles:

#DrewLeague
#DrewLeague
#DrewLeague
#DrewLeague

Can you tell I was excited?"
532,44,🌱Growth through adversity🌱
533,38,"😁 and 🍉
#NationalSiblingDay"
534,31,Part of the morning commute into work. Hope for a good day ahead
535,40,"Final sunset of the #naturalleaders Legacy Camp in Shepherdstown, WV. An awesome week."
536,11,Dope street art at the #HopeGallery
537,22,In New York for work this week like...
538,28,#SkyZone
539,20,#beyourself
540,26,Something simple... #seattlenights #nomorerimtricks
541,17,#christmas present for the parentals. A new tv to replace the busted one
542,32,
543,242,"If you know me, you know that I LOVE kids. There’s something pure and un(adult)erated about the way they see life, from the highs to the lows, their seemingly incessant energy, joy, and the way they constantly stay in the present. •
A friend of mine recently told me that I “suck up to kids”, which is pretty much true in the sense that when with them, I hop into their shoes and experience life with them and through their eyes in order to connect. At the end of the day, isn’t that we all truly want from others? •
These young ladies welcomed me into their club, their family, at the Latino Outdoors (@latinooutdoors) Campout this fall and I couldn’t have been happier when they asked me to join their picture."
544,14,#Thoughts are powerful
545,10,#reminders #memories #ncwild #family @christeenyweeny @kiddfloetry
546,30,#icicle stalactites 🔽🔽 and #grandteton stalagmites 🔼🔼
547,43,🤔
548,57,Views from DC earlier this month and the Capitol building
549,18,#Seattle it's been a blast. Until the next time
550,10,"Rodef Shalom Congregation. Pittsburgh, PA."
551,38,"Real. I've given up on making people out to be more or less than what they are. Frustration comes from a difference between expectations and reality, but when you accept people for who they are and deal with them based on what they show you, you are able to build stronger friendships and relationships."
552,9,My brother is an idiot @sircharis
553,22,All. Day. 💯
554,11,#gummybears are the only things keeping me awake through this class 💤💤💤
555,12,He's back.... Spurs for NBA Champs please? #tmacisback #favoriteplayer #13in33 #ringtime
556,36,Chuck E. Cheese with Ms Francis' 2nd grade class
557,91,
558,101,
559,4,Well said.
560,23,"My CSF (Caucasian Stewardess Friend): I didn't know Bob Marley played soccer!
Me: Everyone in Jamaica and the Caribbean and everywhere else plays soccer.
My CSF: So they're like Europe.
Me: 😐 I guess you can say that.
I guess she learned something new today."
561,27,Walking with the Secretary of the Interior... Spending time around great people reminds me of my goals #inspiration #motivation #chasingsuccess
562,35,Good morning from one of the seven Natural Wonders of the World
563,22,About last night: #FlagFootball under the #SpaceNeedle #seattle_community
564,82,At #LAX with the #FreshTracks2016 crew getting ready to fly to #Alaska! First time going and I'm EXCITED 😎
565,35,"Wings and Mountains
Challis National Forest, ID"
566,176,"Breakfast of Champions
Ghost Ranch (Abiquiú, NM)
7:06am"
567,22,"Ellis Island Medical Facility
#aboutlastweek @statueellisnps"
568,142,"""Let my soul smile through my heart and my heart smile through my eyes, that I may scatter rich smiles in sad hearts."" -Parmahansa Yogananda"
569,21,True story. #lebron for #flop king. #rp from @iamarevolution
570,2,"Ross Lake resort, Washington"
571,8,@sophieiszeus in my kitchen... #blackcake on deck!
572,27,Sometimes it looks like this. #workoutdoors #water #naturesgem
573,5,All the #sca free stuff aka #shwag at #npsacademy13
574,22,#tbt yesterday's #lunch on the dock
575,36,"Martin Luther King
Martin Luther King
Martin Luther King

Lineage. Levels. Legacy."
576,39,When what you can see outside is more interesting than what you can hear inside... #StoriesFromTheSky #TravelDays
577,12,#Seattle Nights: Bike Polo
578,13,Glimpses of the summer... #fresh #raspberries from the bush of Mr. Satz
579,49,🙄 stupid society
580,24,"""America will never be destroyed from the outside. If we falter and lose our freedoms, it will be because we destroyed ourselves."" -Abraham Lincoln
#DCnights #BaeLincoln #LincolnMemorial"
581,41,#tetonselfie #npsacademy
582,26,The crew and the moms. @sircharis on his prison break tip @yeahisaiditumad
583,51,
584,26,Wherever you find yourself in life... #BeABridge http://goo.gl/yLNXPi
585,43,"No complacency.
Never settling.
Always learning. 🌱Growth mindset🌱"
586,106,And I'll always take them with me... #JordansInTheGreatOutdoors
587,32,"The people, the myths, the legends. I have nothing but admiration, gratitude, and respect for @jdmartinez50 and @vtorres101 and the support they've given me over the past few years. Growing from icons to role models to mentors to landlords to friends to FRAMILY. I'll always be thankful for all you do!"
588,103,
589,41,"Photo Inception: A picture of a photographer framing a picture of his own. Metaaaa.

Another fun @igers_seattle #Instameet, wandering around the UW Quad with great conversations and people-watching, from tourists to toddlers alike. Shoutout to @yomichaela for organizing!"
590,5,Snowy in Diablo at the #northcascadesinstitute
591,24,🏀
