,number_of_likes,caption
525,41,When you feel beautiful after a haircut. #circathelasttimeigotahaircut #carselfie #idontknowwhattodowithmyhands #itwaslitfam 🔥
526,16,She loves me. Lil sis! #love
527,120,"Last workout with my buddy today. Had a blast training you the last couple months and getting you fit for your wedding. Totally gonna miss you when you move, B! Much much love!!! .
.
.
#fitness #everdaywelift #lit #24hourfitness #fitnessoflife #muscles"
528,14,#happycleavageday 😂
529,39,First time voting as an American Citizen. Whoop! Go vote or shut up!! #vote #2012
530,118,"Icelandic sunrises. 5 hours of golden hour. Day four. LIT, Lit!
.
.
.
#reiadventures #rei #iceland #reishoot #sunrise #goldenfivehours #goldenhour #beautiful #hikingadventures #whyhike #optoutside"
531,49,Just in case you guys wanted to know my secret to sexiness. Live Soda Kombucha. I love this stuff!!! 😍 #organic #livesoda #kombucha #glutenfree #healthyliving
532,32,"Trying something new after my workout. Not a protein shake, but a protein drink. 40 grams to be exact! 😳 #isopure #zerocarb #protein #drink #fitness"
533,57,Signature pose with my brudda. #lit #Htown #houston #back2back
534,32,#mantra #yesistillwriteincursive
535,11,@_mliu and me. Brothers for life!!!
536,3,
537,69,Oh will you marry me? 😍😍😍 new background! #fitness #sexy #gymgirls 😍 #love
538,4,New book! I took a break from series and trilogies! :) #love
539,24,"Grow, baby, grow! They're coming! #calves #iworksohardonthese #😩"
540,28,Frank Ocean Concert with two of the coolest women Eva!!! #concert #frank #frankocean #ocean #channelorange #channel #orange #music
541,29,Someone is sleepy. #zoey #dachshund #puppy #dogsofinstagram #puppylove
542,43,Gotta represent my people! 😁😁 #jamaica
543,15,I work off of two computers. Can you guess which one is the best to work with? Hint: not the PC. #apple #macbook #pc #work
544,158,"Can’t take me anywhere.
.
.
.
#extraextra #totheworld #jamaicansinceland #reiadventures #usainbolt #mountainpeaks #views #niceland #iceland"
545,29,Rewriting one of my songs on my my next album...
546,4,Galveston Shores
547,40,Independence Day swag!!!!!! #holiday #america #independence #day #swag
548,44,After my 5 mile run. Yes I was tired 😁😁 #atx #skyline #austin #downtown #texas #view #run #trail #fitness #teamfitness #nike #freerun
549,90,"First time on the river in three years and I survived and didn't black out. This is how I know I'm growing up. I did lose the shades though, but let's celebrate the wins. 😂
.
.
.
#lit #sanmarcosriver #didntdie #growth #almost30 #adventurejunkie"
550,38,Oh just a fitness update #teamfitness #fitness #muscles #lean #fit #body #back #chest #bicps #abs #bandanna #gym #weights #instagram
551,36,Just another day at the office. Friday night lifts. #gymlife #workout #chestday #24hrfitness #gains #muscles #gymrat #gymgear #fitness
552,13,The crew! These guys are so cool. I'll miss these women.
553,31,Reunited after 1.5 years with my love! Oh how I've missed you! #mom #mylove #newyork
554,27,New pair for a new fall/winter. Gotta love boots! #aldo #boots #shoes
555,69,Sauna after hooping and lifting! Trying to get even more shredded. #flexfriday #fitbody #sauna #gymflow #gymlife #fitness #leanbody #fitsporation #gymspiration #friday
556,26,"I never knew what my great grandfather looked like since he died years before I was born, but I finally know. Now we know where to red/blonde hair comes from. Ha. My great-grandmother lived to be 103 years old and she was such an amazing woman!!! #familytree #greatgrandparents #tbt"
557,31,I've heard so much about this book and I'm beyond excited to read it. Another late night.
558,46,People really think she's my daughter. Lol. This is just my adorable little sister. #siblings #notmydaughter #sister
559,46,It's a celebration. 5 hours til I'm 26. #sundayfunday #homies #thuggin
560,8,First flat tire ever! I have such good luck these days lol. Thank god I was already at work. #flattire #suckstosuck #bummer
561,37,About to try to go workout in this 27 degree weather! At least I was smart enough to buy some gym gear for the cold this year!! Gotta get in beast-mode! #gymgear #gymrat #gymlife #fitfam #fitspo #cold #tired #motivation
562,22,Making a Lil music today. 😁😁 #newsong #recording #music #more #more #studio #lacostaproductions
563,12,Party weekend of dreams!!!
564,38,My first album is live on spotify finally. 😁😁 Go listen if you're bout it. #music #richardrobinsonmusic #myobsessionwithlove
565,3,"Talk about a nail biter, but I got the win lol. #fantastyfootball"
566,80,It was my nephew's birthday and both of our first time at Chucke Cheese! He's so pretty!!! Love this kid. Terrible two. #nephew #birthday #chuckecheese #twoyearsold #lit
567,32,Babysat the future Wempe's @amarks12 And @b_smooth_87 daughter aka one of my favorite people this side of the Mississippi and made some classic art. @kionap helped too and gets photo cred. It was lit fam. #bffs #art #ricasso #🔥#checkoutmyunicorn
568,6,Mom and I at her wedding 16 years ago. #throwbackthursday ☺
569,2,#throwbackthursday a little late. I used to be a blond. ☺
570,6,"New blog ""fear and love"" #wordpress iamrichardanthonyrobinson.wordprrss.com"
571,104,Poncho SZN. #turnup #lit chrimmus #poncholife #poncho #christmasdressup #oucchea #christmas2016
572,35,"No work til later so in the mean time, I'm chillin with my other BAE. #zoey #puppylove #chillin #goodmorning #bae"
573,46,The legend! A big part of the reason I fell in love with music. #bobmarley #jamaica #reggae
574,7,The sunday crew. I didn't get any pictures 😔
575,115,"They upgraded my favorite street art. I like it more now. .
.
.
#art #Galveston #noparking"
576,18,BOLT!!!!! #olympics2012 #jamaica #sprint #gold
577,18,I don't know what's really going on here ha ha!!! 😆 #party
578,61,Been eating moderately healthy. Starting an even more rigorous diet in 4 days. Trying to reach my peak fitness. #fitbody #fitness #gymlife #gymrat #hardwork #gymspiration #eatcleantraindirty #lean #nofilter
579,160,"Y’all ever had someone who LITERALLY annoys you to the point where you gotta ignore them for two months at a time on more than one occasion? Who lives in their feelings and constantly complains to you about errthang and anything? Who FORCES you to do things all the time? Who constantly makes fun of you, but can’t live without you even when they try? Well I have one and she’s up for sale pretty much everyday. This is the epitome of a love/hate relationship. One of bestest friends although sometimes I wish I never met her. EVERYONE thinks we date, have dated, or secretly love each other, but hell to the nah, I’m way too pretty for her. We are just ying and yang basically and this is her annual shout out for basically making it another year in my life (7 years this month). I guess I love you most days. This is the nicest thing you’ll get from me all year. Much, love @ldkaye . .
.
.
#sisterfromanothermister #bff #shemadeitanotheryear #annualshoutout #imnicein2018 #staylit #yingandyang #escaperoom"
580,40,Finally got my shoes...again. They fit this time. #boots #winterboots #tryingtobestylish 😁
581,15,Manboobs. 😁😁
582,20,Roadtrippin today. #mdw #holiday #wedding #beach
583,33,"I haven't seen my legs this vascular, ever!! *crip walks* #vascular #veins #squats #calves #swag #nike"
584,39,My child lol. Love this little guy! #cousin #goofy #chillin
585,23,Finally got to get my little brother to hang out with me lol. #siblings #brother
586,4,Someone wanted to get in the bed with me lol
587,27,Y'all better get use to this. #fit #fitness #nikerun #nike #cardio #workout #trail #lifestyle #lake #atx
588,30,"Haven't played my keyboard in over a month. Decided to muse a bit today with an original song I wrote last year. ""Head on collision"" #original #piano #song #music #songwriter #singer #musician #lovesong #musing"
589,50,"Not exactly beach attire, but it works for today. #santamonica #cali #viewsfromthepacific #lit #beautifulday"
590,43,Happy birthday to my brotha from another @itsjustinrichard. Let's go for 100 more! #26 #trulucks #turnup #wecleanupnice #birthdayboy
591,66,Met @jennamarbles at #EXPOWEST and she was super nice! She also loved our bars! #Anaheim #Cali
592,28,"My swim date at Barton Springs. She took forever to get here. Also, my hair is a lot sexier than hers. #bartonsprings #atx #swimming @katalac1989"
593,47,Instagram modeling in some Bluebonnets. Tis the season. Life's too short not to stop and smell the Bluebonnets or some other cliche saying. #texas #bluebonnetseason #itwaslitfam #instagrammodelalert #spring2016 #
594,31,I stole this from my brother! Working hard in the ciiiitttttyyyyyyyyy! #midtown #nyc #day2 #bryantpark
595,59,Texas State reppin all day everyday! Proud Alumni! #texasstateuniversity #bobcats #myschool #alumni #saturdaynightlights #GQ
596,52,Texas State tailgate. Probably the hottest day I've ever experienced in my life. @b_smooth_87 @a_lowe and Matt thuggin. #txstate #tailgate #hot #football #texasstate
597,33,What we do on 26th birthdays. Fun day at the park and the lake with my ninjas @b_smooth_87 and @itsjustinfoo. #race #tumbling #zilkerpark #birthdayfun
598,67,Nice little chest and abs workout today. Never been so vascular in my life. All natural!!Obliques still need work. Oh and new shorts! ☺ #fitness #fitbody #hardwork #chest #muscles #abs #obliques #vascular #arms #lean #flexfriday #nike #drifit #24hrfitness
599,32,First part of a bridge that I wrote today. I like how it turned out. #music #musing #songwriter #singing #piano #newsong #musicismypassion #partone
600,32,"Dinner tonight! Magnificent. Pan seared salmon, sautéed chicken breast with veggies, green beans, rice!!! 😍😍😍😍#salmon #rice #dinner #fitmeal #greenbeans #chicken #vegetables #healthy #carbs #protein"
601,24,The best socks on earth! Dri-fit. Gym time! #nike #drifit #gymgear
602,14,Finally made it to the studio. Producer working on my next single.
603,24,"""Give the best you've got anyway."" #love #beyourbestyou"
604,17,Me the last three days. 😖
605,38,Breakfast of champions! #whoneedscoffeewhenyouhavethis #coconutwater #jamaica #breakfast
606,6,The Dream 2AM concert #sxsw12 #atx #mcflys
607,30,"Posted the first song that will be on my album. ""I've changed"" is now on my soundcloud. Feel free to take a listen. I'd a appreciate y'all listening to this song very much. Soundcloud.com/richardrobinsonmusic #newsong #newmusic #ivechanged #soundcloud #listen"
608,34,My view right now! Ow! #midtown #manhattan #nyc #hudson
609,153,"Summer is gonna get whatever body I give it.
📷 @hownottotravellikeabasicbitch .
.
.
#fodel #bartonsprings #lit #summerbody #ouchhea #atx #everydaywelit #doitforthegram"
610,73,"This might not mean shit to y'all, but 3 weeks in and the definition in my oblique says that my diet is working wonders. I'm so amped right now. That's what I've been wanting to see a big difference with. Hard work and dedication!! #progress #fitness #fitbody #hardwork #diet #eatclean #gymlife #gymspiration #gymrat #abs #obliques #muscle #flexfriday #nofilter"
611,27,Friendsgiving part one. #friendsgiving #2014 #thanksgiving
612,32,What I really do at work. #friday #crazyeyes #sexy
613,38,We had way too much fun. From high school to adulthood. Brother's from other mothers. #myninjas #brothers #downtown #atx #austin
614,84,"Wurstfest 2017. Stay lit. .
.
.
#wurstfest #lit #beerandbrats #newbraunfels #wursttimeever"
615,36,My secret weapon to staying healthy and living fit!! #livesoda #kombucha #tea #healthy #sogood #fitness #secretweapon #healthyliving #culturecola #fernentedtea #atx
616,52,Game of Thrones booth at #sxsw #gameofthrones #atx #austin
617,6,Krystyne and I
618,7,Gym swag!! #24hourfitness #nike #friday #teamfitness
619,40,Cooking dinner early because I have nothing else to do before going to the gym. #foodie #healthy #dinner #healthyliving #healthy #fitnessfoods #fitness #delicious #chefrichard
620,29,I've never made this simple dish before ever. What was I thinking? So good! Who needs Chinese food when you can make your own? #teriyaki #chickenandbroccoli #fitnessfoods #healthyliving #healthy #dinner #avocados #chefrichard
621,59,Being extra touristy today. The only city I love more than Austin. #topoftherock #nyc #empirestatebuilding #touristlife
622,2,Chicken and waffles
623,76,"Not pictured are my lungs collapsing from the elevation
.
.
.
#hike #Denver #worktrip #everydaywelit #hikebreak #views #redrocks #redrockspark #lit"
624,33,"As much as I've flown in my life, today was my first time flying over mountains. #southerncali #beautiful"
625,26,Never seen oysters this big!! #oysters ##damnbig #baltimore #thamesstreetlysterhouse
626,5,Breaking this out for the beach #sector9
627,22,Just chillin with my boy in downtown Boston! #boston #vacation #downtown
628,17,Sauna Flow.
629,8,First ever Skype session with my momma 😃😃😃😄😄
630,6,My son (baby cousin). I love this kid.
631,52,The father and I! #dad #jamaica #imbiggerthanheis #motherland
632,35,Working on something magical with @jlpyne1906 tonight. Don't ask me where I find the time to do this lol! #telltheworld #music #ilovemusic #piano #originalsong
633,2,Aaayyyeeee
634,19,I was a quarterback in my former life. This is in honor of the NFL draft. Lol. Look at that arm and the accuracy!!! #quarterback #footballonthevolleyballcourt #accuracy #nflreject #football #shouldaplayedfootball #nfldraft #combine #volleyball #zilkerpark
635,133,"Permanent mood. Also, the look I have when I see my food coming. 📷 @breezy_point with the quickness .
.
#mood #candid #nyc #staylit #stayhappy"
636,46,My Lucky Monster. #dogsofinstagram
637,31,"Parmesan pan seared chicken breast, baked sweet potatoes, sautéed spinach, and site rice. #food #healthy #fitness #fitfoods #dinner"
638,45,My other brothers! #suitandtie #wedressupnice #weddingszn #suitandtie #lit
639,27,Cardio day!!! I'm dead. #nikerun #nike #cardio #fitness #fit #workout #townlake #trail
640,19,I ran my fastest mile on mile 6. 6.08. I feel legendary. #cardio #run #running #nikerun #nike #fitness #fit
641,25,"My shorties, my ninjas, my homies!!! #friends #downtown #atx"
642,42,Just a little mid-day cover of one of my all time favorite songs by Usher. #ugotitbad #music #cover #usher #singing #musing #8701 #classic #oldschool
643,39,My lunch today. So good! 😍 #pizza #lunch #foodie #sortahealthy #delicious
644,14,Mom. #mothersdayb
645,5,Me and the homie.
646,61,Fresh out of bed in zombie mode. #goodmorning #sleepy #zombie
647,117,"Being extra on the Ferry back to Seattle. Haven’t seen any whales just yet though. .
.
.
#Seattle #Washington #extra #pugetsound #whalewatching #ferry #flaunteroyferry #staylit"
648,2,Starting the second book tonight :)
649,96,Oucchheeaa! #lit #amplify #tistheseason #companychristmasparty #RattleInn #fresherthananewborn
650,24,Me and my Lucky lounging. #lazy #dog #chillin #puppylove
651,24,#missedflightchronicles #ineedsleep #phoenix #readytogohome
652,44,We skipped the gym and went to the fields for some outdoor fitness fun. I was the only one having fun though. 😁 #workout #fitfam #fitbody #fitcouple #fitness #sprints #lunges #hiit #ouuchheea
653,41,My children Aka my little sister and her cousin. #thanksgiving #family #atl #atlanta #goodtimes #sister
654,73,"Supporting princess Kiona aka @hownottotravellikeabasicbitch at her first improv show last night. Check out her PHD genius on her blog. @ldkaye out here being tall as usual, and my hair just continues to be beautiful. Amen! 😂😂 love my peeps. .
.
.
#thenewmovement #improv #atx #wecute #lit"
655,27,Football at Zilker! #football #zilkerpark #funinthesun #birthdayfun
656,39,I'm getting more leg muscles 😁💪 #squats #muscles #fitness #legs #quadriceps
657,28,Took her to go see her momma @katalac1989 at work and got lots of lovin for it!!! #zoeydachshundnel #puppylove #dogsofinstagram #puppy #friday
658,11,#acl #music #festival #Austin 2011
659,27,Haven't given yall a good pic in a while. #lunch #leftovers #icookedthis #healthy #tasty
660,25,The ridiculous yacht we were on yesterday! Crazy! #yacht #mdw #boat
661,1,7.4 miles biatch #fitnessbum
662,199,"Finished off an eventful week with my people. Travis Scott was indeed LIT! 🔥🔥🔥🔥
.
.
.
#ACL #ATX #TravisScott #betterthancoachella #lit #festivalbae #texas #imtired #austinorbust #Astroworld"
663,66,Drizzy Drake and Terio. #nwts #started #ooohhhkillem #takecare #thankmelater #drake #halloween #ovo #started #startedfromthebottom
664,28,Been working hard on my back. So much progress!! #muscle #back #lean #progress #fitness #fitspo #fitbody #fitfam #eatcleantraindirty
665,53,First beer in two months!!! Ow! Hiking today and it was hot as shit! #greenbelt #hiking #drinking #outdoors
666,26,Always. #NYC #art #lit #protectyoheart
667,22,We released a new flavor today and guess who got first dibs off the production line?!? 😁😁 #oatmegabar #newflavor #chocolatecoconutcrisps #oatmega #protein @oatmegabar
668,85,I've been trying to come here for a while. Finally made it solo and it was all worth it. #Views #enchantedrock #lit #hike #texasskies #beautiful #lit #gopro #perfectday
669,65,"I just like the chase. New sounds produced, written, and recorded by me. Enjoy. #4 .
.
.
.
#richardrobinsonmusic #chase #lovesongsfornoone #newmusic #singersonwriter #producer #singer #songwriter #newmusicfriday #richardrobinsonproduction #lit #happyfriday"
670,50,Had to do it again because last week was a blur. Channeling my inner cowboy with my bro @adamshipley in his hometown! #wurstfest #newbraunsfel #istolethishat #beeronbeeronbeer
671,156,"How's your MDW? Mine is Lit! Be safe and party hard. .
.
.
#mdw2017 #MDW #tequila #lake #lakelife #lit #staylit #centraltexas #atx #memorialdayweekend #partybarge #laketravis #almostsummer"
672,21,Siblings. They grow up too quick!#nationalsiblingday
673,46,Had to channel my inner Jamaican and run a 4.4 for my brotha quick. He didn't believe me! #40yarddash #speed #sprint #beast
674,18,I'm going hard err day!!!! #fitnessbum #beachbody
675,49,Ready for the BDAY turn up! #28 #grateful #lifeisgood #almost30 #28looksgoodonmethough lol
676,48,One more for my obliques sake. #flexfriday #fitbody #fitness #lean #muscle #obliques #abs #progress #gymspiration #nofilter
677,49,Man hands. Working on something new. Found some inspiration to write something beautiful. #music #piano ##ihaveuglyhands #writing
678,6,Watching tv from upstairs while I try to clean my room lol. I'm distracted
679,108,"Bucket list item: Olympic National Park hike and surviving cougars and bears!! Hamstrings and calves are on fire! .
.
.
#olympicnationalpark #washington #hike #lit #didntdie #beautiful #mycalveshurt #soloadventure"
680,56,Almost 29 and still can't fill out my beard. #stillcutetho #selfiegamestrong #cali #beach #lit #beach #💡 #aboutaweekago
681,64,"SXSW crew.
.
.
.
#lit #raekwon #wutangcrew #threemuch #atx #sxsw #litlit #mychristmas #musiccity"
682,92,First trip to Hamilton Pool and it was literally the PERFECT day to visit. #ATX #Views #hamiltonpool #lit #beautiful #hillcountry #hike #TEXAS #gopro #goprohero4
683,55,"Artsy, Rich. Shot on Nikon last night. See my @shotsbyrar profile. Everyday we lit
.
.
.
#itwaslitfam #fireworks #july4th #lit #art #nikon"
684,6,For the cause #trayvonmartin
685,22,24 Hour Fitness crew! We go hard!! #muscles #fitness #crew
686,68,"Vegas, day one! #REHAB #itsmybirthday #bensbachelorparty #weouccheeaaa #turnup #lit #poolside"
687,38,Lake life. #paddleboarding #supatx #ladybirdlake #summerbody #sundayfunday
688,29,Beach day with my ninjas! #mdw #memorialday #swaggedout #galveston #beach
689,155,"If you know me, this was a stressful thing for me to experience, but I did it for the gram anyway. Also, I chewed my own gum in case we needed clarity. .
.
.
#bubblegumwall #postalley #gross #gum #PikePlace #publicmarket #seattle #stressed #germaphobe #lit"
690,22,Lol this is what we do on work trips apparently!! Having some fun in Scottsdale before a busy day tomorrow. Love my job!#swagsurfing #sproutsfest2015 #surfboard #selfie
691,60,Thuggin with my ill bro at the fader fort. Same ish different day.#sxsw14 #atx #faderfortconverse
692,115,"Live look at how I approach every work week, my goals, my ambitions, and financial aspirations. Stay lit. .
.
.
#motivationmonday #staylit #ourworkisneverover #bestyou #beyou"
693,48,When your whole family is lit. #NYC #familytime #timessquare #turnup #itwaslitfam
694,146,"Almost here. I designed this myself and I'm kinda proud of it. September 2nd! Be ready!
.
.
.
#try #visuals #albumart #albumcover #music #coverart #richardrobinsonmusic #newalbum #❤️"
695,21,Bought my first pair of basketball shoes since college lol. It's about to go down. Foam roller and then hoop session. #basketball #hooping #nike #newshoes #foamroller #fitness #gametime
696,31,"Ambidextrous basketball player! Right handed naturally, but better shooting left-handed. Hooping and lifting legs today. #basketball #shootingsrill #righty #lefty #ambidextrous #weirdo #fitness #nike #fitbody #gymlife #gymflow"
697,20,We turned my living room into a studio for the night! 😃
698,25,When you have to drink for having the worst pick (Cam Newton) in the round! 😁! #fantasyfootball2015 #draftday #2015 #fantasyfootball2015 #espn #year8 #wegohard #thuglife #igoticed
699,8,I love this place
700,144,"Work fun. Mostly for those who don’t believe I actually work really hard for a living. 😂😂
.
.
.
#work #cali #expowest #BrainJuice #love #newflavors #focusnow #marketingdirector #lit"
701,18,Took a short break from my run to admire the lovely city I live in. #austin #texas #townlake #trail #run #beautiful #city
702,88,"Stylin. San Diego is NICE, nice.
.
.
.
#chasingsunsets #westcoast #gqhollaatme #cali #blacksbeach #wasntnaked #lit #goldenhour"
703,153,"Birthday twinning with my BFF aka left hip @ldkaye. Another year older and another year wiser. It's lit! .
.
.
#dirty30 #virgobabies #birthdaytwin #lit #bff"
704,45,Art appreciating Art. ##biblical #archangelmichael #lit #art #goodoverevil #Museum 📸 @barygiggers
705,29,After dinner picture downtown. Her brother is too tall!!!! #atx #congress #austin #downtown
706,73,Fresh fade and I shaved (a little) after my beloved #noshavenovember #lit #selfie #lovelife #atx #stankface #beardgang #sorta
707,61,Opened up for Talib Kweli in California!!
708,16,Reasons why we love each other lol. #mom
709,28,"Fun times in ATL. .
.
.
#poncecitymarket #ponce #atl #love #lit #atlanta"
710,13,#happyeaster 😂😂
711,10,Under the weather food! #soup
712,35,
713,24,On my way to pick-up my hot date for lunch. Excited face. #lunchdatewithbae #lunch #lahabana
714,119,"Can’t ever resist good lighting and flowers. Shoutout to my personal photographers, self-timer and the occasional @largeasian .
.
.
#richinnature #lit #businessisblooming #somewhereinconnecticut #dmforinquiries #justkidding #butseriously"
715,110,"Brought the sunshine with me to Oregon. Canon Beach was bad ass and everything to do a backflip over. PNW love.
.
.
.
#canonbeach #pnw #oregon #lit #backflip #beachin #joy #life #travel #clichetravelquote"
716,46,Memorial Day weekend in Galveston with Boo. On a boat with my buddies! #mdw #sexy #couple #almostmatching #boat #memorialday #sun #fun #swag
717,41,Just peed into this. You know tonight is gonna be a good night😂😂
718,44,It's kinda lit right now. Wanderlust 108 in Santa Monica! I kinda LOVE my job. #lit #santamonica #santamonicapier #beach #wanderlust @wanderlustfest @oatmegabar #selifegamestrong #gopro
719,13,Sweet Love. My song of the day. @chrisbrown #music #r&b
720,31,Found a barber in LA because I looked homeless on the plane this morning. I feel good now. #haircut #nolongerlookhomeless ##cali #worktrip #lit #itscoldheretoo
721,16,I've had a 7-pack my whole life. 😕 #tbt
722,33,The Girls and I after the concert! #sxsw #kendricklamar #spotify #spotifylive #sxsw
723,38,My favorite part about this pic is the woman's scowl. #itwaslitfam #wurstfest #alliremember
724,33,When the weather is ruining your entire Halloween. #floods #atx #rainwontstaaahhhpp #halloween2015 #ididntreallydyemyhair #OBJ #giantsnation #GMEN
725,12,Last Day of #noshavenovemver and I'm so happy about it. 😊
726,44,Been doing it for the little dudes since '87. #hops #hooping #dunking #basketball #squats #lunges #fitness
727,21,Hello Wife. 😍😍😍😍 #lanadelrey #borntodie #paradise
728,39,Rick's Cafe! 35 feet down! #turnup #jamaica #negril #motherland #didittwice
729,2,Do you still think I'm beautiful?!?
730,27,Just thought I'd give an update on why I love Nike and the fuel band. It's pretty legit. I only wish I could swim with it. #nike #fuelband #fitness #progress #points #goal
731,50,Healthy eating right here!!! Dieting so I can reach my fitness goals! 😁 #healthy #food #fit #fitness #dinner #chicken #sweetpotatoes #asparagus #brownrice
732,84,"Can’t imagine a life without facial hair ever again. Ever. No shave November. No shave ever
.
.
.
#noshavenovember #beardgang #barely #glowup #staylit"
733,2,This app is so useful.
734,65,"Beachin in one of the places that made me. And three years with jeepbae. .
.
.
#Galveston #staylit #jeepgang #ocean #texascoast"
735,51,"This is one of those outfits you wear for 24 hours straight, but I wore this to work. #dresstoimpress #armani #icantaffordthis #itwasagift #allenedmonds #ilovedressingup #workattire"
736,64,Went beast mode today and shed some water weight! My second love behind music is fitness. #musclemonday #gymlife #abs #lean #fitsporation #fitness #shredded #hardwork #nationalchestday
737,47,Selfie with Yeezy in the background. Me and the boo. #selfie #sxsw2014 #samsung #ticketwinners #concert #austinmusichall
738,23,The Weeknd in atx #XO
739,32,Deep Squats of 315 lbs. 6times!! #beastmode #squats #fitness #legs #workout #gym #fit
740,1,Took my magic pill. Time to work!
741,38,Sunday Thuggin. cc: @a_lowe #sundayfunday
742,2,These are the type of pictures my phone takes. I can't wait to get my new one tomorrow 😢
743,48,Personal best on dead lifts tonight!! 405lbs. #beastmode #deadlifts #muscle #gymrat #gymlife #fitfam #fitness #fitspo #weights #gym #heavy #beast
744,52,Another original song i wrote! #musing #singersongwriter #piano #idomusicsometimeswhenimbored #love
745,170,"After so many years of coming here, I finally made it to Multnomah Falls. Nature is beautiful. So is my shirt. If you don’t know, You know nothing. .
.
.
#teamarya #multnomahfalls #nature #oregon #beautiful #GameOfThrones #AirArya #lit #worktripbutstilllit #motherofdragons #youknknownothing #noone"
746,14,My best shot for the solar eclipse 😊 #galveston #island #solar #eclipse
747,64,It's love. #huskie #dog #love
748,7,Currently... #goodreads #newbook #chillin
749,26,"Oh you know,just hanging out with Storm Troopers this morning at the annual Casa Superhero Run. They really love some Live Kombucha Soda! #casasuperherorun #superherorun #livesoda #livekombucha"
750,38,
751,38,And there's the Ball!!! #nyc #nye
752,46,Halloweenin' with my awesome co-worker. ODB Jr. And some guy from some team in Texas! #Halloween #OBJ #Giants #coworkers #touchdowndance #whipdance #heisman #work
753,44,This little beauty likes selfies too. Coming home from getting spayed! #littlezoey #zoeydachshundnel #dogsofinstagram #mygirlfriendsdog #dachshund
754,3,-___- ruined a perfectly good band-aid #firstworldproblems
755,21,Got to play on this new addition to our gym. #trx #fitness #gymlife
756,16,Me #driving #photooftheday #traffic #austin #atx
757,90,"How old people celebrate birthdays. Love all of em. .
.
.
#popsicles #steelcitypops #atx #baes #bffs #oldfolks #celebratingkiona #lit #onelove"
758,31,When your facial hair has no idea what color it wants to be. Thanks mom and dad for such wonderful genetics that are still so confused at 28. 😂 #saltandpepper #genetics #lit #strugglebeard #blondehair
759,20,"""inspired by the Olympics""-Nike 😂😂😂😂"
760,10,I like to play in the NBA from time to time 😂
761,6,I look a Lil rough
762,42,"My goal, in the next couple of months is to look like this. It's gonna be hard work, but I know I can do it. #weights #fitness #muscles #chest #legs #goal"
763,16,Obligatory car selfie. #readyforfood #lunchbreak
764,35,Dad and Grandfather at my grandma's service today! #threegenerations #jamaica #RIP
765,43,The cake. #fagliewedding
766,7,Me with a fade #throwbackthursday
767,52,"Beast mode in the gym today. Leg day! Squats, box jumps, burpees. #fit #fitbody #fitness #squats #boxjumps #burpees #exercise #hardwork #gymrat #gymlife #gymspiration #fitsporation"
768,28,Getting my paddle board on!!! #austin #texas #water #board #board #sun
769,18,Workout day with my ninja @callmeteelee #teamfitness #24hrfitness #gym #wegoharderrday #boutdatlife 💪💪
770,61,"Only 3 lbs difference. January on the left, October on the right. I weigh less on the right. I thought I was fit then and I've improved so much just from tweaking certain things. Happy I'm continuing to achieve my goals. #fitness #fitsporation #fitlife #fitbody #gymspiration #gymrat #gymlife #progress"
771,17,In the studio working with these drums on reason6 since we don't have a real life drum set! Tweaking a song I'm singing at a wedding tomorrow. #studio #percussion #reason #music #work
772,24,"Fantasy Football Squad,year 8!! #2015 #draftday #fantasyfootball2015 #galveston"
773,21,Me and the brethren @bbuurrrr July 4th style. Just found this.
774,27,My ninjas!!! #sxsw2013 #faderfort
775,23,I've succumb to the hype. Took me 35 minutes. ☺ I'm proud of this lol. #drake #drawsomething #thankmelater #boom
776,37,Musing before the Sunday Turn up! #sundayfunday #imwearingthesameclothesfromlastnight #turnup #piano #original
777,17,I couldn't wait for the vegetables. A Lil something I cooked up tonight. 😁 #chef #homecooked #healthy #food
778,30,It's already too packed lol!!! #timessquare #nyc #nye #newyears
779,22,No shave November! #movember
780,26,No big deal!!! Just a handstand on a paddle board. 😁😁😁 #swag #swag #lake #austin #paddle #board
781,43,Bedtime attire. The most comfortable robe ever. #bedtime #selfie #robe #goodnight
782,22,Roadtrip to Dallas for work...I could use a shave! #roadtrip
783,37,Pops let me push the Benz for the night to go bowling and now I want one. Great. #benz #bowling #pops #mercedes
784,61,Took a shower at a natural spring this morning! #jamaica #bestfeelingever #home
785,152,"Y’all knew this was coming. “Black Panther”was top 5, top 5, top 5! Beyond lit! Gonna watch probably 8 more times. .
.
.
#BlackPanther #Lit #top5 #Marvel #crew #salute #alamodrafthouse #wakandaforever"
786,52,All my friends are over 6ft and I'm over here just like I'm short!!! 😩 happy G-day to my realist ninja @bary_giggers! #atx #6thstreet #downtown #thuggin
787,38,We've been doing this for over a decade! My brotha and I making magic! #lit #producing #writing #singersongwriter #music #piano
788,41,Demolition Man. Catch me downtown tonight getting faded! #halloween #2012
789,48,I've always wanted to do this! #philadelphiamuseumofart #philadelphia #philly #handstand #snow
790,17,
791,75,#1 in our hearts. #lit #txst #txstvsuh #almamater #texasstate #tailgate
792,22,Husky lovin. My big brother's dog. #siberian #husky
793,60,
794,46,"Girls Love Beyonce acapella! I love this song, mainly the chorus! ""You think I'm being shaaadaaayyyy!!""#singing #girlslovebeyonce #drake #cover #acapella #music #saymyname"
795,21,Squad! #GMEN #giantsvscowboys #itslit #ouccheea #Dallas #NFL #lit
