,number_of_likes,caption
640,14,When ur #1 and at the top u know everyone gunnin for you... Get at me! #gettingmoney #bonusbaby #idgaf #idothis4real #allaboutmymoney #paid
641,14,I don't know why I saw this and cracked a smile lol... If u got daughters I really feel for you cuz u got to be this way. @4everheart_less @hawkeye_jfitch20 y'all are in trouble lmao
642,1,Me and teddyross had to tear up these happy meals... Tks shortys were sleep so we had to eat it lol @drdaddy88
643,15,Lmao...
644,39,Kendrick that's how do me??? Lmao
645,9,"After a hoop session, weights, and some real work... I finally got to see GOAL light up my wrist. #thegrind #different #hardtokeepup #midnightsession"
646,17,Let the truth be told... Evidence of how difficult it is to CARRY a whole team.
647,3,.
648,9,#lunch
649,9,Had to eat lol
650,12,Flint XIIs wit the crazy scuff on heal... Still worth more than Wut wearin lol
651,9,
652,14,#alschallange it's more about awareness for Lou Gehrig's disease than anything... I'm puttin that bread up too! Thanks @that_man_jclark and @logandeputy y'all know @humble__beast__ @hawkeye_jfitch20 @outspoken_thoughts @coolasdom next up u got 24 hours! #bemore #raiseawareness #itsinwhatudo
653,17,I got to get my wind back right liftin ain't enough no more... #60daychallange word to @dntgrinddnteat
654,14,Y'all ready
655,51,"This guy been my family since we were 14/15... We all got friends but Dp is family.

Take a second to tell Dave aka @dlpierce23 Happy 30th birthday. We celebrating in Vegas again fam but make this whole year a celebration.

Much luv fam
Stokes"
656,24,02 Raptors the other day #stokes_sneakers #weekends=sneakersforme #itsonlyshoeshomie #sole #footwatchers #jordan #raptors #lowkey #igsneakercommunity #shoeporn #wdywt #wdyrt
657,11,Lol I'm sayin... Laker fans... U mad??
658,7,
659,33,"""Dear Sean, we just can't thank you enough for directing us to a better financial state.
US Bank is lucky to have a smart, dedicated, young man working for them.
You are so appreciated... ""
These small things make me enjoy my job... Beyond just my paycheck.
I get to help people make their lives better everyday.
Understanding finances, credit, and lending is great but understanding people goes so much further."
660,99,One thing they are doing in Dubai like no where else.... EXPANDING
661,40,One more time.... Flawless bron Ext #stokes_sneakers #itsonlyshoeshomie #lebron #mint #ext #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze
662,13,Logic!..... Welcome to forever #limolife #beunique #gameischangin #yikes
663,23,Omg... Ray Allen PEs for the home opener! He went n brought out the XVIs. Unreal #wdywt #heat #miami #nba #seasonstart
664,33,What! That's all true... Pay attention or you forever need to be educated. This is truth
665,25,Face still a little swole but it is what it is #raybans
666,12,Have a good mornin hoes lll
667,7,Tryin to clean Lana.... N there are lines like this smh
668,22,Swing
669,17,Is this truth!?.....I'm weak 😂😂
670,17,Seen this joint last night in had my cussin at the damn screen... This shit makes u not want to deal with no women let alone ur own lol. @kayers89 and tyler perry got me this time but not again lol!!!
671,52,No suit... No tie... Still got that pink.... #crushed #cold #feelinbold #stokes_sneakers #brainwrecks #nikesb #itsonlyshoeshomie #hattotheback lol
672,3,Show me luv... I'll always return it. Follow the kid Maurice @underratedphotography
673,30,Miami speed turfs... Spring break sneaks. #itsonlyshoeshomie #stokes_sneakers #wdywt #nike #southpadreisland #beyou
674,3,The greatest Chili dog of All time... N I got to eat two of them. Don't skip on these after u leave the club. #truth
675,75,My guys
676,80,Lil snapshot of today lol #jamaica
677,15,"Since I really ain't feelin Mickey Ds anymore and Goodtimes by my job has the worst service of all time, this is the new spot! #Garlicknott be comin through with the lunch specials #theygotitall"
678,21,Um it's Friday wit my vatos.... Lol
679,23,That's about half of ig for me lol
680,24,Dooms... Prob the favorite sneaker of my collection. I will double up one day but until then I'll just enjoy these... #stokes_sneakers #itsonlyshoeshomie #solewatchers #sole #sb #nikesb #doom #igsneakercommunity #wearyourshoes #skateboardsneakers
681,5,That man on left been one my best friends for 20 years lol... Hell of a guy
682,20,Lol high school for real though
683,13,"Live for today, think for tomorrow"
684,43,"Got to help one of my people buy their first home today! There is a loan program out there for you, just have to find the right person that wants to help you. #anotherone #idomortgages #firsthome"
685,13,This can't be life... Smh
686,15,"Awe shit, she knew this was comin lol can u say super young @kayers89 #dundun #dontbemadatme #heyitslikewegrewuptogether #iknowhowtopickem lmao"
687,10,#repost courtesy of @keenary lol. Dumbest nigga in America
688,8,Otero reppin lol #throwbackthursday
689,19,If this ain't cooled shit in the universe!... Unreal. #wow #imnext #hooverboard #peoplecanfly ?
690,43,No tree this year... But we got them stockings tho lol
691,13,They even got George out here
692,30,An iPhone and long hair lol... you know this was a while ago lol
693,29,"Been reading this b**** on and off for over a year finally about to finish, I have father and implemented a ton of the techniques in this book into my life... But thing that it won't give is motivation. All this knowledge is great but it's also based on you workin extremely hard to make more money so that there is a point, a switch, where you no longer trade time for money... Only money for more money. But it ain't for everyone. It's for me though"
694,20,@l_boggie and @kayers89 gets all the crabs lol... Straight destroyed 2lbs smh #rip #homicide #crabdown #springbreak13 #southpadreisland
695,22,Yall know its cold right?
696,5,
697,7,The new theme song for the week... Keep up @kayers89 it better be its too damn it! 😎😎😎😎😎😎😏😏😏😏
698,11,Aw yes... DXC Denver. Fun time moved a few pairs lol
699,12,"When your boy has a real bar in his house,straight sphere ice cubes... #goals lmao"
700,2,Workin out @kayers89
701,102,"If you were down, we seen you around. #30 #nextlevel #itsontheway"
702,38,Word to the hoe ass nigga that pissed me off this mornin tryin to buy my shit lol #wordtoeverything #idothis4real #kicksonfire #kickskeepup #deadstock #jordanbrand #nike #s7 #wdywt #idgaf #itsonlyshoeshomie #instakicks #iss
703,46,Brain Wrecks (baby stokes) and Papa Bears(ya boy)🐻... #shoeporn #sneakerheads #sneakermates #sneaksandfreaks #shoegamefuckedup #s7 #sndvl #igsneakers #instakicks #idothis4real #itsonlyshoeshomie #igsneakercommunity #kickstagram #kotd #todaykicks #wdywt #iss #nike #jordandepot #nikesb #feetheat #flykicks #realsneakershit
704,6,Summer wit miami
705,14,Laid back for the day #itsonlyshoeshomie #watchgame #backflipswithgreylaces #wdywt #walklikeus #walk_like_me #sole #shoeguru #shoeporn #sneakerfiles #sneakerholic #shoestagram #sneakermates #shoegamefuckedup #flyshit #footwatchers #kicks2theface #kicks0l0gy #kotd #rare_footage #retro3 #kicks4eva
706,63,In honor of GW in the Championship. A trip down memory lane. 10 years ago. #GW #gwhoops #george #dps #weallstartedsomewhere #hoopdreams
707,17,Word??!? Really lol
708,20,Words to live by
709,23,I can't stand that shit!! I hate all y'all niggas ! Lol
710,55,Stealth XXs... Yea I like these thangs. #stokes_sneakers #itsonlyshoeshomie #igsneakercommunity #smyfh #sole #shoeporn #soleperfect #sneakerfiles #sneaksnfreaks #solepurpose5280 #kotd #kicks #kicksonfroze #latinkicks #bomgang #perfectpair #jordan #nike #20s #stealth #hashtagcrazy #featuredfootwear lol
711,61,I'm mean like duh... How could I not get this toilet paper?
712,163,"Not everyone can be so fortunate... I got lucky. Pushes Me everyday to be a better man than the day before. It's not goals anymore, it's the destination of our dreams."
713,30,"My family, my folks, my people, my circle #vegasshit #weonanotherlevel #LAX #limolife @jtclark89 @lilcgoggs @young_stokey @king_david_co we just missin @4everheart_less"
714,28,If this didn't make me think of my boy @mocurly hahaha
715,38,This is wut it is most of the week lol but not today.... I'm off!!!
716,3,This is Wut it takes now to fill Lana's tank... Smh. Barack better get on this shit
717,21,Get that new blood in them legs
718,53,Top10 mikes of all time! #phuckyoufeelings #phuckyourfilter #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #jordandepot
719,30,Really lucky to have the co workers n employees I do. Wouldn't want to work with anyone else. #birthdaylove
720,19,Time to study..... Ahhhhhhhh I just want to be a genius is that too much to ask!!! #learnbyosmosis ? That would be luv!!
721,39,Y'all all know I'm #teambron no matter where he lacing up... Solar 8s.... #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #sneakgallery #lebron #solar #nikebasketball
722,30,Rough day... Better lunch lol #foodporn
723,14,Look at @young_stokey on that #bringthepack mission. Just gettin it lol #cantstopwontstop #fridaynightstartshere #stokesbrosworkout haha
724,14,Sure u can Paul lol #kingjames #ringjames
725,18,My nephew thinkin he know how to whip it already... He said forget that 10 and 2 ish... Lol
726,15,Don't trust it.
727,13,Duh
728,4,
729,7,He's wit me ;)
730,13,Happy birthday fam
731,12,This where we at but where we bout to go today??
732,13,At the game watchin all offense lol not D haha
733,4,
734,12,We always round @that_man_jclark @outspoken_thoughts @m_peeler
735,17,Shot of the island #southpadreisland #springbreak13
736,16,What a game to see! #GDUBBB! #thewin
737,18,#tbt the only time @dntgrinddnteat has ever looked muscular AT ALL in any sense lol @king_david_co looks like he been doing too much of that green stuff lol smh
738,9,It's too true #repost
739,21,"To one of those people, I keep kinda close lol... I'm glad your ugly has not caught up with your age lol. Happy birthday Flora, enjoy it"
740,12,My lone Xmas present lol
741,4,"Just after ""O"" chillin by the Bellagio @kayers89 @digmypersona"
742,11,Word
743,28,Midnight session #whatissleep
744,16,"I really want women to understand that shit looks horrendous when u got spandex n shit on and it can't stay up, sagging spandex Smh gross"
745,59,We just live... And enjoy what comes our Way.
746,17,Y'all thought it was just a debate!?? Cats breathe this shit lol looks ima have to be ready cuz we know how hard people out here go for Mike... Lol #ljallday
747,24,To the Man that helped make me who I am. Happy Birthday Dad. Love your Son. #Father #1 #inspiration #instamood #realman #sonlove #firstborn #whatmatters #justgottomakeit #greatman
748,18,To the gym... Red eagles #penny #nike #wdywt #sole #stokesspecial #gymaction #imdifferent
749,34,Haha I remember this day like it was yesterday amazing to see @hawkeye_jfitch20 's daughter turn 3 today. She is cute as ever and is definitely Jameer jr! Happy birthday little one!!!!
750,5,
751,9,U kno Wut it is
752,42,My throw backs don't be from too long ago anymore lol
753,69,"Truth is it's different... Truth is we are unique. Making it this far I really didn't know if it was possible. We are here now and the journey for us has been nothing short of an adventure. I jumped off a cliff with you, flown a plane with you, swam in the ocean with you, fake sky dived with you, shot zombies with you, traveled the world with you... All these amazing things, but the key phrase is, ""with you"". 4 years- Happy Anniversary to the one who gives me just as much balance as she gives me strength."
754,32,To mike epps
755,16,#repost from @helenofethiopia she knows the deal lol
756,16,"For all who stay in Denver. If you would like to go to a nuggets game and sit in the best seats possible. You can buy them through me and live it up! All prices are cut in half when bought thru me. Use my link -----www.nuggetstix.com/stokes0304
to purchase your tickets #denver #basketball #limolife"
757,3,This Wut summer school is hittin for... An exam in a week. Ha crazy
758,30,"I'm learning... Constantly. Through my job, through my education, through my experience, and through actively seeking how to be a successful individual. I want to provide for those I care for no matter what. Good book by the way I'm about 43 pages in #read #expandonwhatyouhave"
759,27,"Starting off the month with my my friend, my nigga, my brother @4everheart_less aka #TK aka #igetbitches aka #letsputstokesonblast aka #mynigga Happy birthday fam... And I mean FAM. And to my other fam in the pic all their birthdays are this month so don't forget to show @outspoken_thoughts and @drosmoke_numerouno luv in a few weeks. But Much luv to my brother TK enjoy it fam"
760,22,Another one of the greats... I remember hoopin in these in 8th grade lol #jordanchrome8s #wdywt #smyfh #stokes_sneakers #itsonlyshoeshomie #cantbetouched #sole #nike #idothis #undftsole #solefire
761,41,From earlier today... #stokes_sneakers #coolgrey #retro4 #itsonlyshoeshomie #sole #smyfh #solepurpose5280 #sneakerfiles #thecloset #kicked #kicks #jordan #nike #sneksnfreaks
762,9,😂😂😂 #limolife u ain't bout that life
763,11,Me and baby stokes... Cool Greys n penny Vs... #sole #sndvl #shoeporn #kicks4eva #pennyweek #todayskicks #thanksgiving #kicks0l0gy #kicksatgram #kicks2theface #sneakerfiend #sneakerfiles #sneakerholic #shoegamefuckedup #sneakerfam #sneakermates #flyshit #feetheat #freshtodeath #walklikeus #wdywt #trustedkicks #shoeguru
764,11,Now if this isn't the truth lol 😂 #comedy
765,28,See what hype is about lol #shakeshack
766,5,Jus in case u missed this chilidog wit bacon masterpiece
767,7,Nike hit me with restock... I was like so.... Lol
768,18,#truth #idgaf #thesehoes
769,37,I really just want to be the best at everything... Lol. 💰💰💰🎆⭐️⭐️#starofexcellence #waitingonmyplaque
770,29,Check out these Jabawokeez
771,19,Old joint but so what... #lategram #sometimesilookcoo #sometimesidont lol
772,14,Selling some shit for cats that wear sz 9-10. These joints have barely touched earth. #nikesb #jordan #sneakersonsale #jams #uptempos #laser5s #dinojrs
773,6,Hot Springs #wordtosummer
774,53,@hawkeye_jfitch20 you know we thinking bout you fam... Stay safe out there. See you when you come home! Jameer Fitch
775,44,The other day... #ghoststokes #stokes_sneakers #itsonlyshoeshomie #nikeid #elephantprintcrazy #sole #smyfh #shoeporn #sneakerfiles #solepurpose5280 #sneaksnfreaks #todayskicks #the_perfect_pair #legendary #wdywt #wdyrt
776,29,
777,65,@konnichiwa_a tried to convince me to buy a $1000 Ralph Lauren Polo jacket. I thought it about it... But I'll just go grab some tesla stock lol
778,3,This nigga. Think he can jus do wutever he wants. He coo but he that coo ha
779,5,"My NIGGA!!! Jus cuz u asked me flora, now u can look on ur friends instagram to see urself lol"
780,38,Word to my fam @young_stokey @4everheart_less @king_david_co #vegasshit #limolife #day1niggas
781,27,My and the fam O... Great man n better friend. #friendtilltheend
782,42,Word to my boss. When your work is recognized and your determination is acknowledged you can feel some success. But never content if you really want the best.
783,13,@4everheart_less @king_david_co @young_stokey @darnell_fitness @m_peeler @johnyblaknmild_esf @ybmiles_ @that_man_jclark @helenofethiopia @roknows @dirtbagwithbigdreams LMAO I tried to you! #hilarious
784,17,3 years ago to the day... @dlpierce23 @s_dot_stokes @tylerpoconnor sometimes you got to speak it to realize it.
785,10,Oh ya!!!... Take that Wit u
786,9,These niggas #uglysweaterjumpoff lol
787,16,Unfortunately that's how success works. And you see it become more true everyday.. #truth #repost @__chae
788,83,Rarely do you have people you came up with that stick around as you move through your life to being an adult. Decent people aren't always easy to come by. Inspiring people there are even fewer. Proud of my all Alex has done and what he plans to accomplish next. Happy Birthday to my man's @dntgrinddnteat continue to grow and make it happen!
789,5,My braids were so smooth lol...
790,11,That's just how a nigga feel
791,28,Penny V Dolphins... Nuff said. #wdywt #smyfh #sole #nike #penny #itsonlyshoeshomie #sneaksquad #gamechanger
792,32,Me and the man @king_david_co a few years back. #tbt #lightwork #thoughtweweretocool #throwback
793,11,Why would you miss this opportunity... Exactly don't! #fixyourcredit #buyahome #stoprenting
794,32,Killing Me Softly - Lauryen Hill ft Nas
795,10,Hilarious lol... #truth #itbelikethat #lucky #tooready #otero #moval
796,4,Selfish
797,47,New Friends lol.... Gatorade?
798,9,
799,26,Yea outchea #seattle
800,7,
801,6,Where is ur mind at Smh 😳
802,81,Just hanging out
803,93,"Second chances don't always come often, so when u have second opportunity at something significant you, don't pass it up. You embrace all off. 2 years ago we got a second chance and took full advantage of it. How lucky to be able to be with someone who is so unique so driven so motivated... And she is not bad either... Lol just kidding. Thank you for everything you have given to me and shared with me over the past 2 years I must say I'm def the lucky one even with all the falling outs you never gave up. I can only be great full @konnichiwa_a #2yearanny #sheisprettyspecial #imnotbestguy #butimtrying"
804,9,I'm sayin
805,44,Well came into work... They said Sean... Congratulations 🎉🎉 #2 performing supervisor of 2012... Get at me. 🎆💰💰💰. Pow⚡⚡
806,25,Lmao I'm fuccin sayin lol shit used to crack me up lol
807,10,
808,16,
809,27,Word to #springbreak13 @kayers89
810,23,Still true
811,30,True! Lol
812,32,Not @young_stokey on #tbt #eartoear #cheesing #hoopdays
813,42,"One of favorite Lebron's the other night... They don't go wit anything, so I wear em wit everything lol #wdywt #witness #wewearem #wordtoeverything #lebron #limolife #livinglife #kicksonfire #kickskeepup #kicksoftheday #s7 #sole #sneakermates #sneakerfreaker #sneaksandfreaks #shoegamefuckedup"
814,13,I can read Chinese...
815,23,You know!!!!! #otero #lajunta #straightluv #lucytacos
816,24,"I couldn't let the day and with out showin Love, and respect to one if those cats I keep close to my chest on his 24th birthday. @jfitch20 truest of friends, most responsible of fathers, and one of the most genuine and caring individuals on the planet. Much love brother. We getting it Tomorrow !! #day1forreal #friendsinceage2 #family #hewillbesomeone #brother"
817,36,*shrugs* lol #repost @johnyblaknmild_esf
818,33,I shouldn't but this is comedy lol
819,34,My nigga Helen and Jameer's little one #closeafriendasany #fromroundyonder #finallymadeit
820,11,Bout to head in...
821,12,Most comfortable dress shoes ever... It's these shoes that allow me to wear all the other shoes I own at this point. #wdywt
822,29,Couldn't be more true
823,8,#Witness #truth
824,23,I don't post pick ups... But much luv to my guy that always comes thru @vro_yo the sprites been on my list for quite some time... Next up Yankees Bron 8s
825,33,"Flip☑ Stokes☑ Big D☑ DP☑TeddyRoss☑ TK ☑ = the original ROC ⚡🙌⚡ word to @chocolate_drippin_oooweee for fight party, live as always and had me feelin like 06 in that joint hahaha @4everheart_less @king_david_co"
826,8,@helenofethiopia lookin all bright @s_dot_stokes with the long hair lol
827,6,Cuz broke was never an option
828,8,At my boy aruns performance last night. #posted #weekendlifestyle #staybythehomies #ridewitmyniggas #iso #hoodywitdahat #picstitch
829,19,Before the man gets up out of here just want to wish my fam @that_man_jclark nothing but the best.
830,21,#vegasshit !!!!!!!!
831,24,Today was about action... Taking some chances
832,41,Had to get the new whip it's really 👐 this big.... We buying ✈!!!.... Lmao. One day!
833,15,✨🙌🙌🙌 this how be feelin when I be walkin through the halls lol.. #idothis4real
834,10,"Yall may or may not know my guy @dntgrinddnteat aka Alexander, buy the kid got some juice. I'm proud of him like I would be my own brother. Known him longer than some of my closest friends. He really is the opposite of me lol, he is a social being that Constantly wants to give back to a community that doesn't know it's own worth. He dials up dollars out of his own pocket to give to others. He finds so much faith in people and gives so much to others you can never call him selfish. Sometimes we argue... Actually a lot of times because he is wrong so often lol. But I will debate with him any day. Just wanted to say thanks for helping me see when I wasnt looking. You got a good heart, and I have a lot of admiration for that."
835,18,Early life lesson...
836,9,Hahaha....
837,31,The best III's released IMO.... #stokes_sneakers #itsonlyshoeshomie #favorite3s #sole #wdywt #wdyrt #wearyourshoes #jordan #retro3 #coolgreyallday #s7
838,38,Sometimes we forget how blessed we truly are #jamaica
839,30,"MLK day, prob not a better pair to wear. BHM 3 #stokes_sneakers #itsonlyshoeshomie #jordansdaily #jordan #s7 #smyfh #wdywt #wdyrt #nike #blackhistorymonth #igsneakercommunity #latinkicks #sneakerkings"
840,24,Ya we out here @kayers89 @dntgrinddnteat @poke_sum #nas #limolife #realhiphop
841,40,"Can some bring real sbs back?? Stop with the piggy backin on old ideas like the Tiffs, or using collabs with Jordan that really just make them look like another pair of retro mike 1s... So unique #brainwrecks #stokes_sneakers #itsonlyshoeshomie #ihatesneakers #nikesb #headturner #smyfh #sole #shoeporn #igsneaks #wdywt #wdyrt #kicks"
842,16,Story of my life
843,108,Our story just a Lil different. #feb14
844,6,Takin it back different time in my life. #tbt #younginthegame #hs #fade #gvrdays #throwbackthursday
845,21,When a real Ni**a hold you down u suppose to drown... One good Girl is worth 1000 Bitches... Have u ever asked ur bitch for other bitches...
846,12,"Happy birthday to @helenofethiopia ... One of the best individuals I know, one of most loyal, down to earth, and ugliest people I know... Happy 33rd birthday yo. Don't let it suck lol"
847,36,"Like word bro! That's wut u really wanted? So all them joints I seen you with and you were like na fam that one over there with mom jeans, trifocals, right arm longer then the left, and still hasn't got through the first lesson of hooked on phonics... That's wifey. My nigga!??? Wuts ur issue? Do I need to start screening these women for you ? Like for real tho. Come on man 🙈😵💥🔫"
848,24,"It was a lil breezy today, i got off work and I was feelin like I rather be in Hawaii.... #nike #nikesb #hawaii #itsonlyshoeshomie #wdywt"
849,21,Everyday my lunch looks like this 🍴✒️✏️📏📕📗📓📒📁📈📊📝
850,17,Watts
851,30,Indeed... Indeed lol
852,21,"Went and got the #Kobe today... 🙌💉🏀 Let me be the first to tell you, after gettin my blood drawn 3 times and from both arms and takin and injection straight to the knee with nothing to numb it... It was not the most fun but I am extremely optimistic on the outcome. #PRP #nojoke #couldchangethegame"
853,18,The reunion? Lol good to link up for Rome's birthday. #GW # Hoopsquad #takemeback @dukenationenthusiast
854,36,One of the greats again. Stealth Jordan XX. Word to @vro_yo #stokes_sneakers #itsonlyshoeshomie #sole #kicks4eva #solefire #kickskeepup #idothis #jordan #sneaks #shoegamefuckedup #walklikeus #wdywt #wlu
855,36,We take breakfast a little more serious then yall lol... No gas
856,9,Oh... My... Mitt Romney is that bad huh lol. TO don't kno how to feel bout this but shit is wild 😱
857,11,For those have a little ones go ahead n have ur kids call this number. It's pretty coo. No funny business they will enjoy it. #tistheseason #xmas #santa
858,39,Smh Lmao #truth
859,44,"Haha #tbt my pops was was whipping all over town this day. He luv that big ass Caprice I'll never understand it lol. Congrats on him finally retiring.... No one on earth I think has worked as hard as this man... 2 jobs since I have been alive one 50-60 hrs and the other 3-4 nights when he wasn't workin nights at his other job. He been through years on dialysis and Kidney transplant that most would never be able to deal with. The man is made of perseverance, strength, a mental toughness unseen in my generation. Proud of my dad. Congrats again dad."
860,42,From @4everheart_less bday the other night I just want to show luv to @outspoken_thoughts @hawkeye_jfitch20 @4everheart_less and of course my and @young_stokey moms it's pretty impressive that we were raised by such outstanding women. #luvforthefam
861,26,The realist shit lol
862,15,Someone tell @outspoken_thoughts get of that got damn sign #thepit #otero #lajunta #flicksfromtheweekend
863,13,"Rest peacefully Dave... You will be forever missed, because you were so loved."
864,33,"Wit all the hype around the preludes I must admit these were a nasty lil pick up I got awhile back. Even tho I stay with the brons, Kobe 4.5,6, and 7 be hittin. #stokes_sneakers #itsonlyshoeshomie #kobe #nike #diversity #smyfh #keepitfresh #takeitbackafewyears #latinkicks #wdywt #wdyrt #solefire"
865,1,Show luv to those who show u luv... Ima miss my partner Helen no lie😭😭
866,18,Myself and babystokes lol
867,31,"Control the world, or at least what you can. #greatspaceescape"
868,5,This shit just went to an entire different level.... #whitegirlonthemike
869,16,Even I had to rep for the man one time #mambaday
870,6,Not everyone knows how Got damn amazing these chili dogs with bacon a d hot sauce where... Well @dlpierce23 and @helenofethiopia do lol
871,51,Nasty birthday present from my younger brother @young_stokey preciate you fam. Thanks for these #zoomrevis I know y'all don't know bout these lol #wdyrt #wdywt #s7 #stokes_sneakers #kickskeepup #itsonlyshoeshomie #igsneakercommunity #smyfh #sneakerkings #latinkicks #sole
872,83,They skiing... In the mall. Skiing... In...the... Mall.
873,22,Seattle in the AM. Just like I thought it would be.
874,38,Let me kill this interview face...
875,11,N you thought Johnny bravo was just made up... Smh
876,9,Smh
877,32,true blues last wear before the winter n baby stokes wit the world tour brons #kickskeepup #kicksonfire #kickgamefresh #kicksoftheday #wewearem #wdywt #walklikeus #shoeporn #s7 #sole #iss #shoedepot #sneakerheads #sneakermates #sneakerfreaker #sneaksandfreaks #instakicks #igsneakers #igsneakercommunity #jordanbrand #jordandepot #lj23 #lebron
878,4,Damn they went at my niggas
879,7,Ya u kno how it is #iphonesia #instamood
880,1,I came home from work n my aunts cat sleeping n my bed like he pays rent
881,8,Found it inspiring...🍔🍟🍗 for 💬
882,24,"Kicking it kicking wit my cousin.
💯👉 #bighaji"
883,40,"For all that took time out of there day to wish me happy birthday, I really appreciate you all. And I'm sure I thanked of each of you individually. Cuz if can do it for me I can certainly do it for you. #25th #manythanks #ifeltthelove"
884,14,Who knows this Clown??? #throwback a young whipper snapper for sure #imhisrealdad #proudofmyson #hewillsucceed lol
885,9,Flips #shoeporn #wywtd #shoegamecrazy
886,37,Uncle and Juice... Serious face. Smiling is for toys on Xmas lol
887,35,Sick as shit had to go get meds in my diamond flynit lunars... U don't know comfort till u own a pair #wdywt #stokes_sneakers #itsonlyshoeshomie #nike #lunar #itaintthesame
888,16,Barack.... #enoughsaid #president #USA #Forward
889,52,How often you get to see this
890,30,Been one of those weeks... Had to get the meatball
891,5,Infrared
892,39,Happy birthday Iri... How time flies
893,24,"Space jam sbs, what's wrong with this cat ??? Lmao I do what I want #stokes_sneakers #itsonlyshoeshomie #sole #wdywt #wdyrt #kicked #ihatesneakers #smyfh #sneakerfiles"
894,14,Remember the Alamo lol in downtown San Antonio wit @kayers89 photo by my boy Cody
895,21,They got all the whips out here
896,10,We right there... #gdubgdub #patriots #hoopsquad
897,14,This is really how I am lol
898,6,"My brother and I had a job back from the gym, still dumb hot outside"
899,2,Vegas #wordtosummer
900,15,Down n out
901,23,Everyday I feel this... Everyday
902,27,School in the city.
903,5,Under the weather like MF'r 😷😷😷
904,46,Olympics might as well rock em after Barack got the W! #wdywt #iss #igsneakers #instakicks #itsonlyshoeshomie #igsneakercommunity #todaykicks #trustedkicks #kicksonfire #kickstagram #kicksoftheday #shoegamefuckedup #sndvl #s7 #shoeporn #jordandepot #nike #shoedepot #sneakerheads #sneaksandfreaks #sneakermates #sole #jordanbrand #usa #kotd
905,10,My fourth...
906,22,Birthday brothers @jfitch20 and @young_stokey last night for the ugly sweater party. Jameer had to get the dub lol but @king_david_co was a close 2nd lol
907,38,"Last night at that all employee function... I never been privy to the life where you drink $500 shots of Remi Louis the XIII, well until last night lmao. Word to my guy #randle showing THE most luv and @dntgrinddnteat for kicking it with me through the whole event. #fancy lmao"
908,35,To my younger brother @forever_finessing_ ... I want everyone to take a minute a wish him a happy 25th... Love you to death kid. Let's make this year your best year yet! #25thbirthday #vegas #wewearjaysonouroffdays #progressioninthebestdirection
909,4,
910,10,Aftermath... Crew luv
911,23,"Great pic, great time #repost @anqet84 thanks again"
912,26,After that #allwhiteparty #picstitch
913,43,Lmao!!!!!!
914,11,Smh how true this is... Don't ride in my care unless u want hear that shit no one has heard before lol🎶🎶🎵🎵
915,64,"#proud @konnichiwa_a is a now PA with a
Master's of Medical Science. She accomplished what so many have tried, and she did it on her own terms. #earnednevergiven. A photo with two of the most important women in my life. This is truly #everything"
916,41,In there
917,25,"Me and that man Lara, preciate him showin us so much love when we were out in San Antonio... Teammates = friends for life."
918,6,It's that time again... All I ever here from my peers outside of work is how can I buy a home? How can I put myself in a better financial situation? HOW CAN I BUILD MY CREDIT! Here is your opportunity to find out @dntgrinddnteat has put together a monster event
919,82,"#tbt one of my favorite pictures. 4 ladies that I care for more than I could have ever imagined. To be with someone so special and have 3 little nieces, that are just wonderful even they are being bad lol. #lucky"
920,15,So the kid was tryin to get fancy lol the other night @hawkeye_jfitch20 #nuggetsgame #ijustbechilling
921,35,Nice to be one of a few from my region... #starofexcellence #soe #austin
922,35,Indeed
923,14,Didn't expect to see Aqua Lad from young justice lol
924,33,"We all started somewhere...
#26today #birthday #justwanttobegreat #beenloved #sinceday1"
925,34,Didn't know but 12 words out the whole song but it is my favorite till this day
926,39,"Since my little brother @forever_finessing_ already took shots at me here is a #Tbt back from my otero days hair was starting to get kinda long, I was rock mikes around the halls you still can't buy now... I didn't know how good it was until it was gone #throwback #otero #longhair #jordan #16s #cherrywoods #hooplife #gavenof*cks lmao"
927,36,I been waitin to make heads roll... Kobe oc. #stokes_sneakers #itsonlyshoeshomie #sole #smyfh #shoeporn #swiftkickz #sneakergame #soleperfect #sneakergame #sneakerfiles #sneakerhead #sneakershouts #solepurpose5280 #solecollector #wdywt #wdyrt #kotd #kixtique #kicks0l0gy #kickstagram #kicksonfroze #rare_footage #todayskicks #bomgang #kobe #nike #4thofjuly
928,22,Ya we out here @kayers89 @digmypersona @l_boggie #springbreak13 #southpadreisland #turningup #youonlyliveonce #memories #livelife
929,27,Never been the coolest...
930,20,Why am I at work?? Lol
931,12,#repost word to that cat randy lol
932,14,#truth
