,number_of_likes,caption
632,93,Love'm to death!!! ✨💖
633,5,Cue the accordion french music. 🇫🇷 #Angers #France
634,125,"Casual day at the ""office"" 😜📷🌊 #beach #photography #workinghard #hardlyworking #lovewhatyoudo #canon #galveston #FUN"
635,5,"#Repost @briannamoore with @repostapp.
・・・
Go check out my new logo I designed. :)"
636,5,⛪️👗🎀
637,218,New mirror who dis
638,5,Like this if you like waffles. #Brussels #Belgium #BelgiumWaffles #CollegeTourist
639,96,Tis the season for outdoors sittin' 🌳⛺️ #shadygrove #austin #texas #springtime #unpluggedatthegrove #sweetspiritband
640,5,"""Share a coke with your BFF"""
641,196,My Guggenheim dream came true today. 🤩
642,5,"Oooooo my friends are good lookin' 😜😚 happy bday ash, we love you."
643,5,Using this photo in a little creation I conjured up tonight whilst bored. Will be posting it tomorrow on @briannamoore 👄
644,5,It's finally fall. 🍁🍂🍃☕️🤗
645,5,Blading. ☀️ | #GoPro #RollerBlading #GetFit #GoProPhotography @gopro @go.photography_ #GoPole #GoProLovers #Fitbit #FitbitSurge @fitbit
646,157,"I consider myself to be a cupcake snob, and these were the best cupcakes I've ever had. @joannagaines, you know how to pick flavors. (campfire + pumpkin spice) #magnolia #magnoliamarket #silos #waco #cupcakes"
647,5,"I am THRILLED to officially share this with everyone 😍 I will be studying abroad in Angers, France during this upcoming fall semester (Aug-Dec). I'll be gone for my 20th birthday as well as Thanksgiving and will return just in time for Christmas. 🇫🇷 Also, I will be starting a photo blog of my adventures abroad. #JeSuisTrèsHeureux (photo from Google)"
648,188,We were HAPPY PEOPLE last night. 🤠🌵⭐️ // @midland @spaceykacey @littlebigtown
649,193,🌸🌸🌸
650,5,Hillfest 2k16 🎟🎪🎡 #hillfest2016 #hilltopwelcome
651,5,Officially committed to SEU! 🎉 I can't wait to see what God has in store for me. 😊🙏 I am blessed beyond measure. #gohilltoppers #stedwards #ATX #seu18 #decisionday
652,5,#Uffizi 🎨🇮🇹 #Italy #Florence
653,5,The girls 🌻
654,122,Made the most of another gorgeous day in this gorgeous city. #Austin #atx
655,171,My heart is always happy when I'm with these two 💕
656,5,Vingt-neuf Janvier & it's 72° and sunny. #texaswinter #practicingmyfrench
657,5,These two losers didn't dress up today 😜✏️📓👓
658,5,"Our museum day turned into a food day because apparently @mfahouston is closed on Mondays. But fret not, @dunlavyhouston made up for it. 🌿 #houston #houstoneats #yelp #foodie #yelper"
659,5,When you taste the oyster.... Part 3
660,242,Definitely didn’t plan this shirt
661,5,Pt. 1 | learning how to make crêpes.
662,189,Happy 22nd!! I say it every year but I'm so thankful for a life long friend like you Brook. 💞😘
663,218,Silobratin' beautiful TX weather & fun times at the silos with chip + jo. #magnoliamarket #waco #fixerupper #magnolia
664,152,"May or may not be 500lbs when I come back. Literally I don't know cause I walked 18,000+ steps today but also had pizza, pasta and gelato.... 🇮🇹🍕😋🍧 #Italy #Gelato #Siena"
665,180,Living it up ✌🏼🌵⚡️🌄 P.S. I can’t wait to edit the photos from today and share them with y’all!!!! I’m so pumped.
666,5,My friends & Christmas are all I need. 🎄🤗
667,5,Demon eyes. #homecoming @lennonbeavers @jenicarose8 @mr_sargeant_swellboy @kyleq96 @robiee_ @marco_ybarra @tessa_richard @c_loven @tdahlplease @negrodammus @thewrightboat
668,5,💙💛 It's starting to feel real & official! P.s. This is my anti-apology for posting so much lately because I am excited. I shan't apologize for being excited 😊 #seu18 #stedwards #mini #minicooper #miniusa @mini
669,145,Made a list of coffee shops I must try this semester and I'm steadily checking them off. Be ready for the pics. ☕️🌀 #mañana #soco #atx #coffee
670,5,Bangz 🌙✌️
671,5,"Picture with the enemy. Love her, just not her school. 😘"
672,160,I turned 21 today. 💕 thanks for celebrating with me @_katiehc + @jacquelinekekos #21onthe21st #goldenbirthday
673,5,"Marco... Polo. LOL jk. 😑😋
#selfie"
674,5,London tomorrow 💂🏼🇬🇧
675,122,What a fine day off.
676,5,🌴☀🌊✌
677,122,Stair wisdom
678,152,"My baby brother graduates today. I can't wait to have our future Christmases at your mansion cause you're so rich from inventing something. But really, you're going to do amazing things. Love you and I'm so so proud of you. 👨🏼‍🎓🚵🏻🏕🤗"
679,5,Rainy errands in Houston today ☔️ #hunterboots #thenorthface #rainjacket #rainboots
680,5,Café et crème ☕️ | 1.50€ #France #Angers #café
681,5,💋💖
682,109,Thankful for Sav who writes me letters to cheer me up (because we are two awkward to be mushy in person). 🐐 #BestRoommateAward
683,202,This happened! 🏔📷 #Carabao #Philippines #Adventure #PhiLITppines2k17 PC: @philip_daigle here ya go
684,146,🌿 brunch with Katie & Irene
685,5,Happy Graduation to me ☔️😍 omg in loooove. #red #hunterboots
686,96,Freaking awesome show tonight. It was so cool meeting the band! #grizfolk #fitzgeralds #houston
687,210,Happy 20th Birthday to my little brother!! You turned out alright.
688,106,Last day at #passion2018 // what a conference!! ⚡️🔥 #ATL
689,5,New friends helping me bring in a new year. 😊🎉🎈 19 on Sunday.
690,5,Chuck-in up the deuces 😏✌️ #chucktaylortuesday
691,155,H-TOWN ⚾️ #Astros
692,120,😛
693,5,"""Little me, back from Paris."" - London Tipton. (Read it in her voice) (literally saved this caption in August so I'm using it)."
694,5,Monday bubbles 🌀 #nannylife
695,5,Selfie with my photo at my very first exhibit!! 📷 more details on my other page @briannamoore
696,167,Just got done taking photos (and a selfie) on the field before tonight's game! 📸⚾️ #Astros #MinuteMaid #HoustonAstros
697,5,"Here's a very un-glamorous photo of me eating a microwaveable dinner alone. Posting it for everyone to see all sides of study abroad, and so I feel like I'm eating with all my closest followers. 😂😉 #bonappétit"
698,203,Big Ben 🇬🇧 #London #BigBen #England
699,159,✌🏼️+ 👻 + 🌸 #happyhalloween
700,119,Already posted this on @briannamoore but I really like this photo so here it is again 😉 #Angers #France
701,5,Le chocolat est la vie. This shoe is made of chocolate. Inside is filled with more individual chocolates. This is a great day. 👠🍫
702,5,Brook 😘❤️🌃
703,51,JUST IN: rare footage of yours truly getting hit in the face by @emmyjayh 😂 This is what happens when we try to be hardcore. @imaginedragons #TakeMeBackTuesday #RockOn #YEAHHHHHHH #ImagineDragons
704,109,catching up + creating new things with my friend 💕☕️
705,5,🎄 5 days till HOME 🎄 Posted this on @briannamoore already but I love it too much not to share here. Angers Christmas markets! #Christmas #Angers
706,5,"Had our final photo critique at our professor's house, topped with a delish meal. #finals"
707,118,Best frans make the world go round 🦄⚡️💫💃🏻
708,5,Jardin du Mail 🌷🇫🇷
709,111,"Happy Fathers Day! I'm so thankful for a dad who goes to work everyday & continuously sacrifices just so I can have the opportunities I have. He has taught me so many valuable lessons, one of which is: my husband better be at least half as awesome as he is. Love you Dad! ❤️"
710,173,I can't wait any longer. 😍 I'm going against everything I said & showing a sneak peek of my prom dress. #twodays #PROM
711,160,College girls with pearls. #winterformal
712,5,Sunset on the hilltop. 🌅🏰 #atx #stedwardsuniversity #sunset
713,184,Finally getting to wear my bandana from @goodsenseprovisions 🌵😍 The first 2 people to head to @goodsenseprovisions and mention my post at checkout will get 10% off their purchase of $100 or more *some exclusions may apply.
714,5,Had the best time working with this beauty today. She was the perfect model for this shoot. Sorry for the self promotion but GO FOLLOW - please ;) - my photography account. @briannamoore @briannamoore
715,5,The famous V-J Day kiss! #NormandyFrance
716,178,Got enough fall pics to last the whole season but I'll spare you & just post them all at once 🤠🍁☕️
717,5,#TrufflesTuesday ?? I miss my baby girl 😭😔😙
718,150,Last @whataburger till December AND it happens to be #NationalBurgerDay!?! Timing so good this meal should've been free. 😏🍔 #Texas #Whataburger #TheShirtWasntPlanned
719,5,HOUSTON BOUND. 😭😭❤️
720,5,Praying for Paris and all of France. For those who didn't see I am safe. Currently in Amsterdam. Please keep me in your prayers.
721,187,Toss up between raise the roof and YMCA. 🙆🏼‍♀️
722,5,New blog post up! Paris details and birthday happenings. 😘🎈link in bio ✌🏻
723,5,Flo! I ❤️ insurance. #progressive #characterday
724,5,Normal.
725,249,⭐️ FRIYAY ⭐️
726,5,No shih tzus were harmed in the making of this photo. 🐶
727,172,💕 my grandparents
728,5,Love my brother 😘
729,5,Yeehaw 😛👯
730,96,"October 22. It still amazes me that God knows exactly what to say and do at every moment in your life. Looking for the Joy He has to offer me today. #JesusCalling
Thank you @pjlk and @nskilgore for this awesome book."
731,135,Thanks for making the trip 💕🎂 #bdayweekend #atx
732,150,Frosé at the José 🌿
733,5,Today a very special man will be laid to rest. The man who married my parents and later dedicated me to the most amazing church. He has had such an impact on so many lives and the love he had for any person he came in contact with was inspiring. It's so peaceful knowing he's with his everlasting father now. I will always love you papa k. Thank you for everything.
734,142,"New year, still eating dessert like it's my job. 🤘🏼✨🍪🍨"
735,106,"Make sure you follow my photography account for even more Philippines updates. #Repost @briannamoore with @repostapp
・・・
This is Jazilyn. She's 8 or 9 years old and has only been at Ima's Home for about a week or so. She also has siblings at Ima's Home. Every time I looked over and saw her, she had the biggest smile on her face. EJ, one of the boys also staying at Ima's, turned to me and said, ""that's Jazilyn, she's my best friend."" #ImasHomeForChildren #ChildrenOfImas #Philippines #PhiLITppines2k17
If you want to learn more and want to be a part of something amazing, check out the link in my bio."
736,106,"Had to refrain from hugging the boy who sat next to me on the bus ride home today cause he was tall, blonde and lanky like you. 😂👱🏼💕 miss you bro. #TheChandlerSmile"
737,5,Lorde. 💫 #ACL @lordemusic
738,5,Make it a good Wednesday
739,5,"#Tb #Repost @queen_chloepatra with @repostapp.
・・・
The Paris metro is our vice"
740,5,👯👯 @natalieconcha @kimberleyyfleck @jennaynay_jeff
741,148,A perfect day. 😍🍃 #atx
742,5,Happy #EarthDay! Traveling made me realize how amazing our earth truly is. Take advantage but treat it nicely. 😍🚲🌳🌎 #Amsterdam #TheNetherlands #Throwback #Travel
743,122,Sunday lunch 🌾
744,145,Rusty 🐴🌾 #CandlelightRanch #Horse #Texas
745,289,23 years and still kickin’ it 🎂
746,5,A chick and her chick 🐥 #nannylife
747,5,😂😂 #tbt to Hawaii in 4th grade. 🌺🌋☀️ #aloha
748,5,Savvy sunday. Another fun weekend down in the books. #memories
749,5,So thankful to have such amazing people as my suitemates. I'm also so glad I got to spend our last weekend in Austin together.
750,5,My cute bedroom. My host family has been so welcoming! #Angers #France
751,5,My first dinner that I made 100% on my own in my new apartment. Not going to lie the thought of living in an apartment and being totally responsible for myself scared me. So here's to this little milestone in my life! (Seasoned chicken breast with zucchini and squash)! #GrowingUp
752,5,🐐😎 orientation day 2 #seu18 #stedwards #atx #atxselfie
753,5,TGIF 🍓 #allmypicturesarefood #foodie #foodismyfirstlove #dessertalways
754,136,God bless the woman who marries my brother..... This is what she'll have to deal with. 😑😂 #HappyEaster
755,5,"🐶mg, so cute & so fluffy."
756,159,So glad I forced our friendship & so glad you didn't reject it!!! 💕😍
757,144,FRI🐝YAY #firstattempt #notlying #iswear
758,105,Sad goodbyes. I was so lucky to have these three as my roommate and suitemates. I love them so much. So thankful for our friendship and all our memories. ❤️😘 yes that's a tear on my face
759,5,People say you meet your bridesmaids in college but God let me have mine early. 😘😘 #cheesy
760,190,I voted 🇺🇸 won't ever forget my first election that's for sure. #VOTE
761,125,Katie got lasik so now our pics won’t be blurry 🖖🏼👀
762,5,I think I'm milking this whole leaving thing but I had a great going away lunch 😘 love my friends - 2 1/2 DAYS ✈️🇫🇷
763,209,Choose your fighter
764,160,Merry Christmas! 🎄🌟🎅🏼 #wethatfamily
765,5,My first café in Angers.
766,5,It's not the Cayman Islands but it'll do. 🌴☀️🌊 #Galveston #Home #SpringBreak #Beach
767,5,"Way back Wednesday. This was last year on my birthday! Almost a year later I find myself sitting in Angers, France getting ready to spend my 20th bday weekend in PARIS. WHAT. Never in a million years would I have thought I would be doing this right now. It's really astonishing how so much can change in a single year... You don't realize it's even happening until one day you look back and everything is different. I can't wait to see what this weekend, and my 20th year holds. 😊"
768,103,Watching my city rally together. It's not over yet but we'll be okay! Praying for all my friends and family who are being affected... so basically everyone. #NoMoreRain!!!!! #HurricaneHarvey #Houston
769,5,Exploring new places and acting like tourists. 🌴☕️ Hope you had a great birthday Emeila. #Galveston #Café #SugarBeanCoffeeAndCream
770,5,America needs to up its garden standards. The French do it better. 🌷🌳🍃
771,5,"Remember that ab picture earlier..... Lol. P.S. If you're a Rise goer and haven't tried the blueberry, it's a MUST! 😍"
772,5,Eating cookies and sightseeing.. Doesn't get better than that. Loved London. Already want to go back. ❤️🇬🇧💂🏼🍪 #London #England #TowerBridge #GiantCookie
773,5,le vie en rose #coucherdusoleil
774,5,#NFLdraft father daughter style. 🏈❤️💙 #Texansnfldraft @houstontexans
775,5,Pink out game suckuhhs. 😜🎀🏈⚡️💕 #chargernation #giantmarshmellowswag
776,139,🎪 last one for now 😋 PC: @_katiehc
777,51,a mirruh pic ✌
778,5,"Thanks for working on my car on Father's Day weekend, always making me laugh, teaching me about sports & constantly leading by example. #HappyFathersDay #GoStros"
779,5,Afternoon read & jar'a joe ☕️📖
780,168,Okay never leaving. 🌊 #Destin #Flordia #Instaxmini #Fuji #FourthOfJuly
781,145,Saturday mornings be like. #ShihTzu #June #PuppyNap
782,201,✨📸
783,95,Expect a pic per event 😉☺️ #AFW2016 #BRUNCH
784,5,"Friday frapuccinos, homemade that is. 😋☕️"
785,5,Last night's #ChloeRedCarpet for #AFW2016 with @jacquelinekekos 💕 #ATXFASHIONWEEK #ATXSTYLE @fashionxaustin
786,5,Got home and my host mom was hand picking lavender spikes (the purple parts) so she can put them in little personal bags for me and my host sister @fuku_rio ☺️ #Lavender
787,5,Finally made it home after a 19 hour road trip 😅 Uploading my photos now.. so hopefully I'll have some decent ones to post later on @briannamoore #InstaxMini #Roadtrip #Vacation #DestinFlorida #NorthCarolina
788,5,🌵 Thank God it's almost Friday 💎
789,5,My love bugs! @mr_sargeant_swellboy @thewrightboat
790,5,"Anzio, Italy ⛵️"
791,5,Cozy Christmas 🎁
792,5,3 weeks to go. #France #StudyAbroad #Normandy
793,5,☀️
794,5,👣 be a leader so others can follow
795,5,"Thoughtful gifts are the key to my heart! My friends are my friends for a reason, and this is one of them! @emmyjayh had my photos I took abroad printed for my photo album! I hope 2016 continues to be a year of thoughtfulness. #BestFriends #Gift #Giving #Thoughtfulness #Coffee #Photos #StudyAbroad"
796,5,Happy Easter from my chicks and me 😉🐥🌷
797,5,In honor of #nationalpizzaday here are some photos of me in Italy with bad hair indulging in the best pizza ever. 🍕🍕🍕 #takemeback #foodie #pizza #italy #crazyeyes
798,5,I present to you a very accurate description of what I have been feeling. | Courtesy of @emmyjayh's Twitter favorites and some random twitter account. #ThePrincessDiaries
799,5,Got that license renewed. 18 here I come. 😍 #twoselfiesinone
800,187,She said yes 💍 and so did I 👯‍♀️ #Bridesmaid #engagementshoot
801,150,"Didn't wanna post this, the hashtag made me do it. #Internationalwomensday"
802,5,💰weg 💕🎀 #chucktaylor #pinkout
803,5,"So right after flying over the Alps. YES, the alps. I flew into the coast of ITALY. Now in Siena and ready to explore. Check out my Alps pic at @briannamoore #Italy #Pisa #Siena #Alps #Travel #Boomerang"
804,149,Another puppy pic I know..... can't. handle. it. 😍🐶
805,5,Me & my snuggle buddies are all ready for bed ❤🐶🐶 #shihtzus
806,5,LUVem 🙈🙉🙊
807,280,These are just SOME of the lifelong friendships I’ve made here. 💛🐐🎓 #SEU18
808,5,Last Saturday in Angers. I can't wait to be home but today made me realize that I'm really going to miss it here. 😔🇫🇷 #Angers #France #StudyAbroad #ChristmasMarkets
809,5,"""Casual fist bump."" #REUNITED"
810,5,😒 Pictures with him is always a process. #broseph
811,86,Just took a 325ft plunge. Let's just say I couldn't scream loud enough. #fury325 #Carrowinds #NorthCarolina #charlottenc
812,5,Sunday blooms 🌷 #peonies #roses #flowers #pink
813,224,Gotta support my boys at the fest 🤘🏼⚾️ #ACLfest or #ALCS ?? #Astros
814,5,It's the MOZT wonderful time of the year. ❄️ #lightshow #atx
815,5,WHOSE HOUSE? T-HOUSE. #teresahall #stedwardsuniversity @stedwardsslife @stedwardsu 💛💙🐑🐑 MOST SPIRITED HALL.
816,155,Mom came to see me ✨ celebrating both our bdays
817,168,💫 I heard it was #selfiesunday
818,158,My frand comes back today + I just found this pic and wanted to post 🤘🏼💖
819,73,If you would like to see what I think are some cool pictures of handstands and sunsets go to @briannamoore 🌾📷
820,98,Made memories and new friends this semester. Couldn't have asked for a better start to my college career. 🐐 #hillyeah #hilltoppers #stedwardsuniversity
821,110,I know I'm posting so much but I had such an amazing weekend and I want to share! Had an early birthday dinner with great new friends and got to explore Paris. ~ New blog post coming after I catch up on all the homework I put off this weekend ;)
822,5,"""If you are lucky enough to have lived in Paris as a young man, then wherever you go for the rest of your life, it stays with you, for Paris is a moveable feast."" - Earnest Hemingway #Chambord #Angers #France #StudyAbroad"
823,5,"Took some sick pictures tonight. Will post later, gators."
824,248,You know those instagram makeup giveaways that you enter but never win? I actually won one... so naturally I put on a full face of makeup today even though I have zero plans. Being a girl is fun 💁🏻‍♀️🦋💄
825,169,🌼✌🏼🦋🤗 fun fun weekend with these peeps (& all the other cool peeps not seen).
826,5,Does this shirt make me look tan? 🍧☀️
827,5,I have a lot of photos so don't expect me to stop posting any time soon... 😁 #StMalo
828,5,Rainy and slightly chilly fall days in France. 🍁🍂🌳 #France #Winery #Fall #Beautiful
829,5,Part 2
830,5,Chloe / Snoop Chlo / Clois / Clots / @queen_chloepatra
831,5,Awww. First and last year of high school together. ☺✏
832,5,Fall in London 🍁🍂🍃 #London #England #GreenPark #Fall
833,5,First weekend back in ATX. Here's to new explorations. 🍃🍴🏃📷
834,5,"My staff and I created this book out of thin air and lots of hard work. I designed the cover and we also designed every page within, from scratch. Being Editor-In-Chief was super fun and SUPER stressful. So for everyone who thinks yearbook is just ""yearbook,"" it's not. 😉 Thank you to my staff and Mrs. Hairston for being amazing. (Sorry for this obnoxiously long post, I don't do it often, I'm just proud)."
835,5,Thank you Tropical Storm Bill for not interfering with my hair appointment. 'preciate it. ☔️
836,5,"#tbt with my ""family"" ❤️"
837,5,Waiting in line for the Anne Frank museum in 50° weather made the hour and a half go by very slowly. ❄️ #Amsterdam P.S. Please know that I have accepted my hair will not be pretty ever again while in Europe. So please no judgement.
838,5,Sitting here with Truffles makes me sad cause I'll be leaving in 16 days. 😔🐶 I love my sweet puppy. #shihtzu #sappypost
839,163,Can't believe you're leaving me 😭 but can't wait to visit you 😏 NYC is LUCKY to have you Katie 💕💕 Love you.
840,5,So thankful for them ❤️🎓 #HBU #SEU #SFA
841,152,Some of my favorite people!! Cheers to graduation 🎉🐐🎓 #AfterSteds #SEU18
842,5,"e a s t o n, you southern hunk. 😍🍓 #strawberryfestival #eastoncorbin"
843,5,Beautiful belated birthday flowers because the delivery people can't do their jobs. But it's totally fine cause my parents are sooooo sweet. 😊😊💐 Thanks mom and dad. 😘😘
844,5,Wannabe @hunterboots model. #Angers #France P.S. It was actually raining... And then it got sunny.
845,112,I'm s'more'in. What're you doin'?
846,5,3 1/2 weeks till I'm home. Feeling uneasy but trying to enjoy the last few weeks abroad. See you soon Texas.
847,197,Doin what I do 📷
848,5,Sneak peak of my shoot today. Go follow my photography account @briannamoore to see the photos later today. I can't wait for y'all to see them! I haven't done a shoot since the summertime so I'm super happy to be back in business. ✨📷☺️ #Photography #Deer #Texas #Photographer #Photoshoot @briannamoore #Canon #Canon60D #24mm
849,180,Lookin' good St. Ed's. #stedwardsuniversity @stedwardsu
850,5,"Finally a ""basic white girl"" with my new monogrammed tee ¯\_(ツ)_/¯"
851,5,Wigz 💎👻 #happyhalloween
852,5,My heart is so happy! Missing our bestie Clara. 🌷🌻 #Roomies #109South #THouse
853,137,Merry Christmas from the Moore siblings (Truffles included). ☺️🎅🎄🎁
854,89,Red nails + turquoise + arrows ➶ These are a few of my favorite things.
855,5,Last #ChloeRedCarpet with @jacquelinekekos ❤️ #AFW2016 #ATXFASHIONWEEK #ATXSTYLE
856,5,#Tbt to the rodeo and Mere's mom's swagon wagon ✌️ #yeehaw
857,5,BME IS BACK 💖💋 I'm so happy 😭😭😭 #bffs
858,5,Staff pics with The Complex Cardashians.
859,5,Waiting for @grizfolk 😍 #grizfolk
860,5,YAY for new endeavors! Excited to work with The Scout Guide Austin on all things local and authentic. 💘 #tsgaustin
861,5,👄 #ootd
862,5,Love this little boy. And he loves his Aunt B. 😉😍👶
863,5,😽😼 #seniorpictures 🎓
864,281,Every gal needs a go-to pair of hoops & I've finally found mine. I am obsessed with these gold hoops from @shopgraceandcharm 😍💁🏻💃🏻 #austinjewelry #graceandcharmed
865,167,Happy FriYAY!!! 🌸🤗
866,77,When your parents discover a selfie stick for the first time. #GenerationGap #SelfieStick #NoWeDidntBuyIt
867,5,Senior perks 🌴☀️ #butitscloudy
868,102,Happy Graduation Patricia! And welcome to the hilltop family 😉🐐 #FearTheGoat #Hilltoppers
869,5,Biking in Angers. 🚲 #France #Angers
870,110,Selfie of tha night 😎💃
871,138,At the theatre 🎭
872,5,Powder Puff 😊🎀
873,5,Happy Tuesday to me 😛 #thanksmom
874,5,"Heaven gained an angel today. My sweet pawpaw passed away this morning. Please keep my grandma and the rest of my family in your prayers this Christmas. Love you pawpaw, I'm so happy you are at peace now."
875,196,"Strasbourg, you have made me the merriest lady ever. I love Christmas and this city! ⛄️🎄🎅🏼 #Strasbourg #ChristmasCapital"
876,5,Reppin the Hilltoppers visor this summer. 🌺🌴🐐 #FearTheGoat
877,5,Austin's elite right here...... 😉🌆 #roomies
878,5,Pt. 2
879,5,Here's our picture Jeremy 😏🙈😂 @jermx_23
880,148,Fun day and great seats!! Thanks @phdaigle1 ⚾️⚾️ #Astros #HoustonTexas #GoStros
881,5,Got dem proofs back wut wut 😋🙈🎓🎉
882,239,💕🐣🌷😊
883,5,👯💚 🌸
884,5,#mugginmonday
885,5,"Mom said Truffles is doing a little better. She can eat out of her bowl now as opposed to my mom hand feeding her, she has control over her bladder still and the vet said she can hold weight on her back legs which was a big improvement from her first visit. She still can't walk using her back legs though and she's still in some pain. 😢 Please keep her in your prayers. We are hoping these small improvements keep up and that she's totally better soon!! Thanks to everyone who's been asking me about her, it's so sweet. ☺️🐾🐶"
886,5,"Incredible story. ""Land feels funny."" #Unbroken"
887,144,Just another Easter Sunday picture to add to our lifelong collection. 🌷🐰 love my bff.
888,103,Adventure anyone? 🌿
889,5,When you bring your babies to their homeland ❤️🇬🇧💂🏼 #HunterBoots #London #England
890,5,Whoever thought to cut off old mom jeans is a genius. 👖
891,142,🌴🌊🌿 What a day! What a bay! #PhiLITppines17 #SubicBay
892,5,Let the games begin! AKA official student check in 💙✨🏰🐐
893,5,#tbt to fall in PA. This is the time of year when I hate Texas cause fall doesn't exist here. 🍁
894,5,Soaking up the sun 👅😎🐶 🍃☀️ #thelife #shihtzu
895,5,Turned the sink on and this happened. My brother is officially for sale to anyone interested. 😒😑
896,5,Merry Christmas... You know where to find me. 🎄🎁🎅🏼❤️ #UnderTheMistletoe #MerryChristmas #Reindeer #HoHoHo
897,128,May be an Austinite for the rest of my life.. ☀️🚣🌵 #Austin #TexasHumor #360Bridge #collegetourist
898,5,Back in London before my sunglasses broke in half. #StreetFood #London PC: @christellemiller :)
899,90,"Only fulfilled part of my Lizzie McGuire dreams because the Trevi Fountain was under construction 😭😭😭 so I settled for a photo with this ""lesser"" fountain. #Rome #thelizziemcguiremovie #italy"
900,5,"This what ""the struggle"" actually looks like. 📺"
901,5,#nationallipstickday💄 #excusedselfie #overalls #railroadconductor
902,5,Survived with minimal wounds. #paintball #Thouse
903,120,I miss my mom. (And dad and bro but my mom and I take better selfies). Two weeks and I'll be home for summer! 😍🌷
904,5,Reminiscing over my 20th birthday weekend spent in Paris & with the best host family I could've asked for. Can't believe it's been a year. Missing it 💕
905,268,MY CITY. MY BOYS. #worldserieschamps #HoustonStrong
906,5,"2015 was AN AMAZING year. I got to check one of my dreams off my list and more. If 2016 is half as great as this one, I'll be in good shape. Here's to the new year! #2015bestnine #2016 #Europe #France #StudyAbroad"
907,5,Visited this beaut at work today. 💗
908,130,Favorite meal of the day 🙃
909,5,"Carson wanted to know how the selfie stick worked, so I took advantage of the moment. ☺️😘 #CarsonReid"
910,5,Holla it's #twintuesday with ratchell 💕
911,5,Happy Halloween. 🎃
912,5,First semester of college complete and I'm so old now I had to get readers... ✏️👓 #AmIAScholarYet
913,5,That yellow blur is me falling 🤘🏻 #bladeordie #bladeANDDIE
914,5,#BTS shot from my first editorial with @fashionxaustin. Go follow my photography page @briannamoore to see more -- shameless plug :). Super excited for April and Austin Fashion Week!!! 📷📷📷✌🏼️ #BigThingsComing #ChasingDreams #FashionPhotography
915,5,View from Cori. #Italy #Cori #GoPro
916,5,We went out with our boots on 🐴 Happy Graduation Em 😘 #Yeehaw
917,126,Making the most of our last Saturday in Austin. 🌼☀️🌿
918,127,👯🖤
919,142,What a lovely day today was 🌼 SWIPE >>>
920,5,This is what he gets since he won't take a picture with me 😌 #hessocute
921,134,"Started & finished my first week interning with @camillestyles 🌹 So happy to be working alongside such talented, awesome women!"
922,5,♡
923,5,This is where I shot the fox skin photos. This church was so small and surrounded by nothing but Texas corn fields. So perfect for a cold day. The pictures are on @briannamoore #manortexas
924,133,I really need a desk. 📸💻 #editing #sunday
925,143,"If I were basic, I'd say, ""VIEWS"" - @emmyjayh // #houston #downtownhouston #chasetower #skydeckhouston"
926,5,😞 me today. #monday #repost
927,147,Caught me a fisherman! #DestinFlorida
928,145,Never ending photo ops around here! 🍁#CSBungalow #Fall
929,5,"These are just SOME of the amazing people I get to thank for making my junior year so memorable. Y'all have been the greatest friends, and I seriously don't know what I would do without each one of you. I love you guys ❤️❤️"
930,180,Sitting outside in this fabulous 41° eating banana bread. #finalsgotmelike
931,5,🎳 #bowling
932,5,I love the walls of Royer's 👑
933,5,Help! I've fallen and I can't get up. 👵 #lifealert #seniorcitizenday
934,195,Took the boys to the game today. 🏈 #houstontexans #byebyebills
935,210,The award for best smile and biggest spaz goes to June & Cash respectively 🐶🐶
936,5,More #grizfolk 🎶✊
937,5,I don't do vanilla. #cupcake
938,146,“Another one.” #hilltophc
939,232,Hat + photo credz: @johnnabranson #selfiesunday
940,5,The best of the best. #friends
941,5,Family selfie 🍁 thankful to be home
942,5,"Stopped by my sweet Grandma's house tonight & ended up taking her grocery shopping. I hope I'll be making it around town like she does at 91!! 😇👵🏻 (no one tell her I posted this, she'll get ""mad"" at me)."
943,148,"Since I can't be home and I know you write poems, I figured this could be a gift of it's own. What a dad you have been to me over the years... all those greys over your ears, I've probably caused. While working so hard and being the greatest, you've never not paused to help me when lost. Today you turn 50 so I thought it'd be nifty to write you a poem to say happy.... birthday. (Still need some practice). Happy birthday Dad!! I love you! ❤️"
944,5,Bleacher babe 😚 supporting Micky ⚽️ #number5 #bubblegum
945,80,Happy 20th Birthday Brooklynn🎈😘 We've officially been friends for two whole decades. 😳 Love always being by your side & having you by mine at every birthday over the years. Love you tons. #BottomLeft #Lol #HappyBirthday
946,5,We await Bastille 🎶 #bastille @bastilledan
947,235,🌟 Night of A Thousand Stars 🌟
948,121,"Happy Mothers Day. 🌻 I hope to be like you when I am a mother. I love being a girl with you... baking, shopping and binge watching tv series. You are my BFF!"
949,5,☮ ➹ ❁ h a p p y m o n d a y
950,86,Throwback to when I was cute😅😋
951,105,My parents are here too ❤️❤️ #HAPPY
952,161,My first pizza in Italy. 🍕😍😍🇮🇹🇮🇹 #Italy #Pizza #Food #Travel #TravelFood
953,246,Had a baja blast of a bday at @tacobell 😜🌮🎉 dreams really do come true! #22 #TacoBellBirthday
954,87,S A V ╳ W C W
955,5,Guess who turns 18 tomorrow!!? 😜💋
