,number_of_likes,caption
356,11,"I woke up to this man being his naturally silly, loving self at midnight 12/11. Can I just tell you how much I love the fire 🔥 out of you @theirsonlyjuan ! It’s only been a little less than a year but long enough to know that My Life, My world as I know it will never be the same again now that you are a part of it. I’m grateful to get to know you, fully know you, have adventures, learn from you, grow with you, share with you and love You. Thank you for loving me for Me and going on this great adventure we get to call our life. ♥️🙏🏼🥰"
357,19,Hello Fall 🍁🌺🍂 🎃
358,11,"#Fitnesswithmercy ! I'm beyond grateful for this group, for the opportunity to helps others and to grow and connect with others. Today's first LifeGroup meeting/workout session was SO good!! Thanks to @louiefrench25 for having my back and getting everyone hyped up, I appreciate you more then you know! #muellerpark #FWM #lifegroup #connection #community #life {📷: Ally}"
359,45,4 Generations 👩‍👧❤️👩‍👧
360,14,"These two started school today and we couldn’t be more happy/sad! Ally is off to 3rd grade while her cousin is off to 1st grade!
No first day of school photo for my boo, she wanted to be a big, independent girl and didn’t want mama taking pictures or walking her to her class! 🙄😢 #soitbegins love these kiddos, they grow up so fast!! Maybe we will get a “2nd day of school” photo 😜 because I’m THAT mom!!"
361,5,"Tonight's quick fix dinner is #onpoint👌 veggie stir fry week 2 of this #januaryreset I'm feeling more energized each day, feeling fuller faster and longer. I've had very small portions meat/fish 1-2x per week( only one week has passed but that's the plan! I'm loving this!"
362,17,"Thanks to my granny for the super early birthday gift #decemberbaby 😂 I finally have a charm bracelet just like all the awesome women in my family 🙌🏼❤️#charmedlife
Gift giving made even easier now! Haha"
363,25,#buildthechurch #ourfuture
364,5,"""You did awesome!"" #nailedit speed 2.0 ""Motivation demands momentum, and momentum demands movement"". So get off your 🍑 and MOVE!"
365,5,My princess rider. (Repost from 3 weeks ago)
366,34,❤️🙏🏻 📸: Ally
367,38,"Gracias @jbrendagarcia ❤️
#itsabouttime #newhair"
368,5,First day of school!! She's so excited to be going to the same school as her cousin ❤️🙌🏻👫
369,5,Beauty of the mind ✨
370,5,Zilker Woodland Faerie trail.
371,74,Wasn’t sure if I was going to run when it first started sprinkling but decided “Why Not!?” #texasweather #rainorshine #trailrun
372,5,Happy Wednesday!! 😘
373,5,"#sunsoutgunsout we all know it's crazy HOT ☀️here in Texas, and we will all definitely be tearing the sleeves off our shirts, so a few of the ladies and I have decided to run a Free 5 day arm/water challenge 💪🏻💦! When: 6/19/17 where: a free Facebook group for you and yo friieeennnnds what's actually gonna be going down: exercise, meal plans, water plan, fun and prizes!! Anyone wanna join in on the fun? Comment below ""I want in!"" #summer #fun #freegroups"
374,39,My sunshine ☀️
375,5,"From March 2017 to Today, 8/17/17. This is what not giving up on yourself looks like. Constantly having a war in the mind of ""I don't see any change!"" ""Don't workout today, you're too tired"" and on and on. It's not been easy but it's not even over yet! I don't think I'll ever be done working on myself and growing. I wouldn't want you to give up on yourself, I want YOU to feel as I feel now, that ""wow, I really have changed, I really DID get this far!"" feeling. I pray everyday and give all the glory to God and the universe for my strength and the will power to follow through, because trust me when I say pizza 🍕 is bae, and so are fries 🍟 and there may be a time or two when I have both at the same time 🙈🤷🏻‍♀️ so yeah, I could use all the strength I can get!! There's no doubt in my mind that if any of you wanted to start today, you could. And guess what? you should! I'm your biggest cheerleader! 🎉💓 #pushon #livestrong #strength #motivation #tbt #transformation #myjourneytofit"
376,22,Life lived perfectly imperfect (part 2)
377,44,And of course we just HAD TO make a pit stop on the way home 😘😁🙌🏼 #silos #magnoliamarket #wacotx #silosbakeryco
378,5,Back at it with T25 Beta! Gotta finish this bad boy up!! #sweatbeads💦🔥
379,5,Here comes the bride! My beautiful mother BEFORE the wedding. ;)
380,45,"She made me a mama and she’s also my best friend! 💓👩‍👧
#motherday"
381,5,"These two. They just can't get enough of each other sometimes 👫play like #cousins ,fight like brother and sister. ❤#sanantoniozoo"
382,5,"Now isn't this the truth?! Let me ask you something... ⭐️Have low energy? ⭐️Wanna eat better? ⭐️Want to move a bit more during the day?
Yes?! Keep reading... I'm going to show you some easy ways to GET UP & MOVE in my next Free group, starts 9/11! -Simple moves that you can do wherever you spend most of you time working
🕺🏻💃🏻🏃🏻‍♀️🚶🏽‍♀️🏃🏾🤸🏻‍♀️ -Meal plans to start you off feeling great and keep you feeling that way 🥒🍏🍌🍑🍐🥑🌽🥕🍊🍎 -And a whole bunch of fun! 🙌🏻 Comment below👇🏼: ""I wanna get up and move"" for details!"
383,5,"I mustache you a question, but I'll shave it for later. #wee"
384,5,Morning worship 🙏🏻✨
385,5,
386,5,"""He counts the stars and knows them by name.."" psalms147:4"
387,69,Can’t a girl look at her menu in peace 👀
388,5,"I can't tell you how proud I am of Ally. If there was ever a time where I could truly instill responsibility and skills into Ally, now would be the perfect time. For a while now Ally had been wanting to ""save money"" and do chores. She and I have very engaging conversations believe it or not, and chores happened to be the topic of the night yesterday. She decided to, instead of just to mention her ideas, put them to action! She got out a pen and paper and said ""mommy, what are some chores I can do and you could pay me to do them?"" So, we sat down together and I named off a few that she hasn't done on her own before, but she could definitely learn how to do them with my guidance. I'm very happy to say, she's done a great job so far and I can see that she's enjoying herself as I give her the space to be responsible and I allow her to be accountable for her actions. I mean, money is her motivating factor here(she's up by $3 now) but I've made it clear that not only will the act of getting the chore done get her paid, but the quality and attitude towards the work plays a determining factor as well (and all this being said to her in words she understands of course). We've hit a new level for sure 🙏🏻 It's definitely a big deal for me to be able to see her growth in these small ways. #blessed #winning #parenting #growth"
389,5,"✨workout where you can and do what you can with the time you have ✨. Usually I workout in my bedroom where both my daughter and I sleep, and usually it's no big deal to have the lights on and to hit play at a normal volume. Today, not so much. I managed to wake up my peacefully sleeping child at 4:30am with my ruckus, so ""to the play room it is!"" And of course being out of my usual space through me off, which delayed my workout. But didn't stop me from getting in a good 10mins of #T25 Dynamic Core! #sweatbeads are now in the playroom today! Get it when you can friends, a little displacement never hurt your progress, it only allows you to adjust and keep going! 💪🏻👊🏻"
390,37,Beautiful soul 🌻🌸🌺
391,34,"I just love spending time with my family! We do what we can when we can! God has blessed us so greatly with the family we have. Even If don’t see everyone as often as I’d like to, of spend time with y’all, when we do get together it is always a blast! Thank God for another year of precious life for my Grandpa!! We sure did have fun celebrating last night!! #mexicanthemeparty #flores #sombreros #familia"
392,40,#lavieenrose 🌹 📸: @theirsonlyjuan
393,22,"Sleepy eyes and a grateful heart ❤️ #namaste Today's routine didn't include T25, instead I wanted to be kind to my body and stretch with a yoga session ☺️ #energizingsoul #vibes✨"
394,5,"God has provided a way for my heart to serve others. I'm excited for the friendships that will be made, the lessons that will be learned, the prayers we will pray and the growth we will encounter. Grateful for @louiefrench25 for believing in me and encouraging me to become a #clclifegroups leader. You're truly a blessing. Here's to a spectacular fall #lifegroups semester, may God allow those who seek growth in their lives to find this group helpful and guiding 🙏🏼❤️"
395,47,"My 9 year old self.

In just 7 months my very own little girl will be 9yrs old. How time flies.
#dearyoungerme"
396,29,"Spring at the Silos was no joke! I’m so happy for @magnolia @chipgaines and @joannagaines for their success! This place was so packed it was unbelievable. Took a couple snapshots here and there but mostly I was just glad I finally made it out to #wacotexas & yeah, this kiddo of mine was over it before we even got started 🤦🏻‍♀️🤣👋🏼"
397,4,"@freshlife @levilusko @iammiketodd this message, WOW!! Has me FIRED UP 🔥 #standfirm"
398,5,“Take me out to the ball game!” #roundrockexpress ⚾️
399,5,One big smiley princess! #Halloween #carnival
400,52,"💫Praying for growth, adventure and prosperity for this year and all the rest. 💫
•
•
•
•
•
📸: @theirsonlyjuan 😘"
401,5,"Sneak peek at this weekends spring photo shoot! 🦋🌱🌸🌱🌼🌱
📸: @theirsonlyjuan #jproductions •
•
•
•
•
•
•
•
•
•
•
•
•
#spring #april #bluebonnets #austin #texas #motherdaughter #amor #fun #photoshoot #pink #beauty"
402,5,#workandworship 🙌🏻🙏🏻
403,5,🙏🏻⛪️
404,46,"""Spirit lead me where my trust is without borders, let me walk upon the water wherever you may call me.."" •
•
•
•
•
•
{📷: @louiefrench25 }"
405,5,"Speed 2.0 complete! Push on my friends, keep your focus and stay motivated. I know with the crazy things going on in our society it's hard to stay motivated, to wake up each day and live your ultimate best life. But we have to keep our heads up, push one another to keep going on a daily basis. I love you all, in case I don't get to say it enough. #peace #love #postsdontdoitjustice"
406,16,#UpperFocus 💪🏻This workout today was probably my 2nd favorite so far from the T25 Beta. This will definitely be my prep for the upcoming #Free tank top arms group that a few of us ladies are putting together starting June 19th! Want in?! Add me Facebook (link in bio) and let's get you that invite! 😜💪🏻💦 #sweatbeads #guns #gettingthere #freegroups #goals
407,5,Even on Saturday's I get my 🍑 kicked 😜✌🏻
408,5,"#praise God.
After todays adventure, this is EXACTLY what I needed to read. I'm so glad I opened my 21 day devotional plan put together by @levilusko on the #Youversion bible app.
WOW. I'm exhausted! If you followed my Snapchat story today then you know I have been meal prepping ALL DAY, literally. I Went shopping this morning for all I needed to meal prep for 4 people, great experience BTW because I shopped for the first time at Sam's Club for actual groceries.
However, the act of meal prepping for 4 people was incredibly challenging being that I did it alone & was on a time crunch (kind of). I needed to meet up to deliver the food too!
For months I've been thinking, dreaming and planning how to meal prep healthy meals for others. This was just a trial run and I'm so glad I did it because now I can strategize and coordinate thing a whole lot better for the future!
I'm grateful for this opportunity to do this but I'm exhausted as heck!! But now I know it isn't impossible! It's a bunch of work that's for sure, but not impossible. 😅"
409,5,Are you just interested or are you COMMITTED?! One of the two will get you the results you desire. 👊🏻
410,5,Ally’s 9th birthday bash!! #summerfun #family #unicorn🦄 #rainbow
411,5,"Thank you God for another year of love, laughter, randomness, excitement, tears, sassiness, goofiness, pillow fights, funny faces, headaches, fits and SO Many other blessings. Our lives are never boring with this little girl and I'm so grateful i get to be her Mother. Happy birthday to my FAVORITE PERSON IN THIS WHOLE WORLD! #SydneyAllyson #8 ❤️🎉👩‍👧"
412,24,"#Lityoga 🔥 with @taste.yoga @frisky2times next one is in 2 weeks! Hip openers part ✌🏻 come out, she amazing and I appreciate her soul ❤"
413,37,"How did I get so lucky to be this beauty’s mother?💕🙏🏻
.
.
.
.
.
.
#blessed #daughterlove #church #lunchdate #spring #texas #austin"
414,5,#stretchforsuccess 🤸🏻‍♀️
415,5,"Not one calorie counted today 🍽😜 #Repost @gaugegirltraining (@get_repost)
・・・
🙏🙏🙏"
416,5,My crazy girl.
417,12,"Recovering with my favorite chocolate shake! #shakeology #pumpedup GOOD MORNING my people!! Show me your 🙋🏻🙋🏻‍♂️ if you got a workout in this morning! Morning workouts are important to me for so many reasons, number ☝️ being this huge smile on my face😀 because I feel like I accomplished SOMETHING! Waking up and getting it done before anyone else is awake. I'd love to see more smiles like mine this early in the morning! Working out isn't meant to be pretty or perfect by any means, FYI. But come on, you just gotta live that feeling of your heart ❤️ pumping so fast with sweat dripping down your brow, I know I do!! 🙌🏼🙌🏼🙌🏼 #sweatbeads #morningmotivation #getitdoneearly"
418,22,"My people 🙏🏻❤️. God put people in you life for a reason, nothing ever happens by accident, I believe that wholeheartedly. Each of you are always in my thoughts and prayers each day, believe it or not 😌. #loveyou #lifegroups #clc"
419,5,For real tho! 😒🙄
420,5,Ended the night as a clown Princess. She is her own person. :)
421,31,My big girl ❤️🐒
422,7,Saw this special little reminder at an appointment the other day and just had to capture it for myself. Reminders like this one here keep me grounded. I also like to think they are God’s way of telling me just what I need to hear at the right moment. 🙏🏻🙌🏼
423,5,Prom '08 #ThrowbackThursday @aidatavera
424,5,My handsome nephew!! ♡♥♡♥♡
425,5,She went #cowgirl on everybody.
426,40,"The first of many, many photos today as we celebrate my baby sister’s #sweet16!
You’ve been warned‼️😜 💄: @fitalean ❤️👌🏼"
427,5,
428,8,"#Repost @melrobbinslive with @get_repost
・・・
It’s OKAY. 💛"
429,17,What a beautiful day to meet up with my #LifeGroup women?! This Life group semester has been one for the books. Tons of growing and love and just overall God driven. I'm very grateful to have met the two women and connect with them when I did and how I did. God has been right in the center of it all. 🙏🏻❤️
430,12,"Day 3- ""A little obsessed""- AAA! Yeah, soooo, um, my abs, arms and 🍑 are on fire 🔥 this program requires special equipment that I do not have nor did I have time to get them in time for this week. So yeah, I improvised!! 😝my daughter's note books 📚 were a huge help this morning as one of the equipments required are sliders- THANKS BOO! Ha hey make do with what you got! I still got a damn good workout in this morning 💪🏼🙌🏼 Anyone else trying to be obsessed with their health with me?! 🙋🏻"
431,13,"Super excited to start this program! For years I’ve struggled financially and I feel I’m way overdue to get it together! I’ve invested in this program/in myself, so the least I can do is follow through. May God be with me the entire way! Also, what better way to do it then with a buddy!! Thanks Dustin for joining in as well!!! @swiftlife87 #clclifegroup #financialfreedom #financialpeaceuniversity #daveramsey #babysteps👣"
432,51,
433,5,"Okay, I'll admit it, now that school is out I've definitely been slacking on my 4:30am workout game. But it's 5:30/6am game that has me drenched! This Rip't Core workout was #FIRE 🔥 & these 5 lb dumbbells are the key 🔑 to a guaranteed extra push! #ShaunT is the REAL MVP! 🙌🏻😄"
434,5,God gave me struggles so that I can see the person he has made me.
435,5,#vibes this morning ✨🙌🏻😉
436,5,My Boo 💕😊
437,5,Silly Girl.
438,51,
439,5,#juicy 😋
440,17,Saturday sweat beads and I'm loving it! Have a blessed day y'all! 🤠
441,16,"Day 4 of #3weekyogaretreat let me tell something to You, I've been trying to find my balance between my busy schedule and making time to do everything I can under the sun BEFORE the sun comes up! Meaning, prayers, affirmations, yoga, run/T25, all before 6:30am & still manage to feed myself and my daughter(which of course always gets done!) ☺️It's a work in progress, but I need balance, and I Thank God for the balance and other blessings I KNOW he will grant me. #peace✌️ #love #light #balance #workingthefields 🙏🏻"
442,5,That sunset last night sure was pretty #texassunset #delldiamondstadium #ballgame⚾️
443,69,"Newest member to our family!
Meet Jazmin 🥰"
444,5,DI-VA!
445,5,❤️
446,56,Praise the Lord for another beautiful day! Ready to worship HIM today. Who will I see at #CLC? 🙌🏻🙏🏻☺️
447,5,When your songs are on shuffle and that one song you completely forgot you had comes on! #pumpedup #reallove #jesusmusic #hillsongworship #hillsongunited #hillsongyoungandfree #austrailia #worldwide #music #life
448,17,#introvertedboss #changetheworld #bethechange #speaklife #pushon
449,5,"Meals for Monday-Friday
Talk about YUM!!! Week 4 of meal prepping
I've saved so much time and $ with meal prepping- I've even gone down 4lbs in the last couple weeks that I've been meal prepping ☺️😬💪🏼 it's not all that fun meal prepping for about 2hrs then cleaning for another hour but IT'S SO WORTH IT! Who wants to learn the best way to come up with meal plans and meal prepping?? 🙋🏻🙋🏻"
450,5,Real Life with Real Women #CLC #womensconference 👠💃🏻🙋🏻💁🏻
451,5,"#Repost @levilusko (@get_repost)
・・・
It’s tough to talk from behind a mask but it is even more taxing to live behind one. I have struggled with masking myself to win validation, feel important and earn approval ever since I entered sixth grade and believed the lie I was inadequate. I wish it stopped when I got married, became a pastor, had kids or started writing books but the truth is everything in life can become a new mask-wearing occasion. Especially posting on social media. On my best days I am authentically me and not covered in any fig leaves to direct attention away from my insecurities. I am so thankful for Jesus who can give us strength to live mask free and be who He made us to be."
452,5,#latepost📷
453,35,Today’s adventure! Ending summer break with a little road trip!
454,5,She wears flowers in her hair. #boo #curls #kisses #instalove
455,35,"So many memories that I just couldn’t stick with just one collage, and even then these just don’t sum it up quite enough.
I want to wish this amazing man a very special happy Birthday.
I can’t be there with you physically but I’m definitely there in spirit and I hope you know how much you mean to me and Ally.
We couldn’t imagine life without you and I honestly don’t want to know a life without you in it.
I hope whatever you decide to do for your birthday that you do it with love and peace and just a whole lot of fun, because you deserve it and so much more! 🌎🌙✨ I thank God for another year and I pray for many more amazing years to come!! Happy Birthday 🎂 mi Amor 💕 !
#birthdayboy #30something #whoskeepingcount #30smorelike20s #withlovefromflorida"
456,5,"⭐New Years Reset⭐ 🌟a glimpse into what the #NewYearRest version of a cleanse looks like👇👇👌🌟 👌21 Days, total body reset 👌No juicing, no supplements required 👌Exercise optional 👌 No going hungry

Yes we eat pancakes👇👍😂 Due to popular demand and spots filling fast, im opening up 5 more.

I make this affordable so everyone can come ""play"" with us✌

If you think you'll be ready to ""reset"" come January, message me and say ""i might need a reset!"" and I'll shoot you some info👌💗🙏 #newyearsreset #januarycleanse #accountabilty #groupfun #Resetyourbody"
457,5,"#Repost @jayshetty with @get_repost
・・・
Tell someone in the comments below👇- the things we take for granted will be taken away"
458,45,Love yourself from the inside out. 💕
459,5,My princess.
460,67,"Everything that comes with being a mother, is all worth it. I wouldn’t change it for the world, wouldn’t do it any different. 💕"
461,26,"Pure beauty and I let her know everyday that she's my favorite person in this world. Her first dance class---ever! She had a blast and her instructor couldn't believe she's never joined a class before. She's a natural. Not perfect, but she's definitely proud of herself and that's all that counts ❤️👩‍👧"
462,5,🙏🏻❤️🎼
463,5,This is the life!
464,5,
465,13,"Mid week goals taking off! Make a plan/goal and crush the dang thing 🙌🏼 This week Is my personal evaluation, what's that? Well, I'll tell you my friend! It's where you evaluate YOURSELF and your accomplishments or things you would like to accomplish for next year. 👏🏼 The whole process is interesting and so motivating at the same time. I would encourage everyone to do a self evaluation and start setting some new goals and expectations for yourself for the new year.
The majority of us tend to set ""new year resolutions"", but then never truly follow through with them 🤷🏻‍♀️ so why not exam areas that need improvement in your life, categorize them in order of importance and start from the top! A great resource to help you get started is a book called ""Eat that frog"" by Brian Tracy. ""If you want to live a life you've never lived, you must do the things you've never done""- JS"
466,5,
467,5,#latepost I am grateful for the times we get to spend together and just be ourselves. We gathered together this past weekend to celebrate @kristiminj birthday 🎉 with a Karaoke 🎤 party! Love you all so much 💗💋🙏🏻
468,41,Thanks to my WD team for the birthday lunch and Pie out in Marble Falls last week! The apps Roast was SO DELICIOUS 😋 #27 ♥️🙌🏼🎂
469,23,"Not a 4:30am workout but I'm still up and about to get it! My Boo woke up 10mins before my alarm 🚨 with a tummy ache and it didn't end well ☹️ but she is better now, thank goodness🙏🏻So we then fell back asleep and now I'm up and ready to kick the heck outta this LAST T25 Alpha workout!! I'll be starting the 2nd half of this entire program tomorrow! 🙌🏻🙌🏻 #sweatbeads 💦👊🏻💪🏻 #sinkorswim⚓️🏊🏻‍♀️"
470,5,"If you're going to fail, fail forward 🏃🏻‍♀️🏃🏻‍♀️"
471,5,"Please don’t silence your pain. Speak out and seek help.
#Repost @sophis_melissa with @get_repost
・・・
#Repost @huffpost with @get_repost
・・・
If you're struggling with your mental health in any way, please know that you are not alone.
If you or someone you know needs help, call 1-800-273-8255 for the National Suicide Prevention Lifeline. You can also text HOME to 741-741 for free, 24-hour support from the Crisis Text Line. Outside of the U.S., please visit the International Association for Suicide Prevention for a database of resources."
472,77,Congratulations @samantha_aidaaa and Osvaldo 🎉🙌🏼 #ybarrawedding
473,15,"#Repost @sarai.camino (@get_repost)
・・・
I'm still here fighting, I hope you are too 👊🏼😘#DontGiveUp #KeepOn"
474,5,Allys #TBT MY BOO.6months old.
475,5,My girl Crystal!
476,51,The beautiful ladies of my life 🌸🌼🌸
477,9,"Active Flex this beautiful Tuesday morning! Got my sweat on with some stretching today, my girl Megan is really good! Not sure how you feel about doing an entire workout program but REALLY want to start somewhere? #cleanweek is definitely for you! 7 days, full meal plan and delicious shakes, no joke this is legit a great way to get started! #BOD #fitbythefirst #fitb4thefirst #fitnesswithmercy"
478,5,"I know that’s right!
Perfect timing as always #God 🙌🏼 #Repost @devonfranklin with @get_repost
・・・
God has called you to great things and given you great abilities! #DeVonFranklin #Motivation #Inspiration

https://devonfranklin.com/"
479,5,"A week and a half of meal prepping and exercise (and not every day to be honest). It's amazing what planning out your meals for the week can do to your body and sanity 😝 I'm trying to follow the 80/20 rule here, that's 80% of your health is what you eat while 20% is exercise! You can ""work out"" as much as you want but you can't ""out work"" your diet. They go 🤚 Mano a mano 🤚
Now don't think I'm doing this all by myself! The ""Fit b4 the 1st"" accountability group is in full swing and we welcome anyone at anytime who's ready to kick the Holiday slump and kick it into gear to start 2018 with a ""New attitude"" 💁🏻💪🏼 Who needs a ""new attitude"" for 2018?! Let me know and I'll get you some info!"
480,5,"Allowed myself to sleep in a bit more today 😌 quick Yoga flow for my sore muscles 💪🏻. Rest is when all your hard work is finding it's way to creating more momentum. Don't burn out, rest your body, love your body. 🙏🏻 #happyfriday ✨"
481,5,#Atx #jos #iloveyousomuch #icedturbo #sundayvibes
482,5,#Sunday #FunDay #Park #Pond
483,12,🙅🏻🙅🏻🙅🏻🙅🏻🙅🏻 once you build that momentum there is NO stopping you!!!
484,5,#sundays 🙏🏻 another great one!!!
485,61,You know ya girl had to be a lil bit silly 😝 💁🏻‍♀️ #miniphotoshoot
486,25,We took the plunge! Thank you Lord for saving us! Our lives have been far from perfect but God has shown us his mercy and grace and loved us beyond our imperfections. This is why his praise will ever be on our lips! 🙌🏻🙏🏻#raisedtolife 🌊⛪️
487,14,New cada Posada Friday night at Hilary's! 🙏🏻♥️
488,7,#fiveminutejournal
489,55,My city #sundayfunday #atx
490,35,Thanks for the dances JP! You did an amazing job with Sabrina and the other kiddos and everything else you put together! 🙌🏼👏🏼 our family is so blessed to have had you share your time and talent with us! ❤️🙏🏻 #jpproductions #sweet16 #dancelife #choreographer #photographer #videographer #amazingdancer #amazingteacher #party
491,14,CLEARLY I'm feeling GREAT this morning! #hallelujah #praisegod it's Wednesday! 😬🙏🏻🙌🏼
492,5,Missing my #sisterfromanothermister ❤🤘🏻
493,5,"I wont allow her to be anything but herself. My crazy, wild child who has a heart of love with a beautiful adventurous soul. #GodIsGreat"
494,5,My girls! #wrapqueens #workhard #playhard #ItWorks
495,61,"First of @aerie is so my jam!! I love everything about their clothes. Second, I’m the type of person who dislikes shopping. Why? Because I get such anxiety about what I look like in clothes and how uncomfortable I feel when I have to keep going up in sizes when it’s been forever since I’ve shopped and I have no idea what size I actually am!
BUT TODAY, I had NONE of that nonsense! I feel so good about myself, I spent more time taking pictures of myself than I did actually trying things on!
I’m full of a new found confidence that I have #gained over the past couple of months, I can’t even explain it. I didn’t go up in a size, I’m went down a size!!! How’s that for a confidence booster! For the first time in a long time, I feel beautiful, sexy, confident, radiant, all the good things I could say about myself, and that’s not because I’m not told these things on a daily, it’s quite the opposite! I have someone who loves me NO MATTER what I look like and he tells me EVERY SINGLE DAY how beautiful I am to him (@theirsonlyjuan ), but It’s been so long since I HAVE PERSONALLY looked at myself in the mirror and told myself all of these things.
Who would t want that?! Don’t just watch me gain my confidence, Join me. Message me to get your spot reserved in my upcoming CONFIDENCE BOOSTING challenge group, starts 5/6! •
•
•
•
•
#aerie #fitnessgirl #healthnut #powerfulwomen #confidence #conqueryourmind #powerfulwomen #mominleggings #transformation #gaintrain #cardiobunny #bootybuilding #bodypositive #bod"
496,5,"#Repost @coachkeren (@get_repost)
・・・
Bottom line? Be happy. Life is fun. Believe this, and watch the gates of heaven slide open 🥂"
497,7,
498,21,Happy birthday to this amazing human I get to call my Love. Life as I know it wouldn’t be the same without you in it. I pray your day is filled with greatness and i wish many more year of adventure and surprises for you and with you!! I love you amorcito!
499,41,Spending the day with my favorite person in this whole world 🌎 we are some busy ladies today with doctors appointments and school orientation- might try to sneak in some fun in our day any way we can. Have a blessed day everyone! 🙏🏻❤️👩‍👧
500,5,Meow 🐾
501,5,"Happy 5th of July! This is what it's all about, #mindovermatress! Celebrating a Holiday and enjoying all the goods, but still waking up the next morning and kicking my own a$$! #sweatbeads 💦☺️"
502,5,"For some time now I've had a vison of inviting one friend to church with me each Sunday. I'm not sure why I was given this vision or feeling of needing to invite others to worship with me, but I know it's time to act on it. If you'd like to attend church service with me on any Sunday, please let me know! I want to share the experience that is Gods love. 😬🙏🏻 @clcaustin #worship #word"
503,5,"#Repost @levilusko with @get_repost
・・・
You’ve got to worship like it’s all up to God,
but work like it’s all up to you."
504,5,"#Repost @coachkeren (@get_repost)
・・・
Come from love, not from fear. ❤️"
505,27,Such an amazing service with guest Artist @zachwilliamsmusic leading worship today! Praise God for his testimony and talents!
506,38,Today is a beautiful day 🌞
507,5,This is Ally throwing a fit... #drama #queen
508,5,"Ive missed doing yoga so today I decided to do a full Core flow. My body is thanking me 🙏🏻 There are days when just doing a 10min yoga stretch then going into T25, just doesn't feel as great as a full yoga flow. @taste.yoga @latierradelfuego i can't wait to get together again and do yoga with you! Miss you and V ❤️. #Saturday #namaste #energy #vibes✨"
509,5,"Personally, the Lord has his ultimate plan for me and my future. I trust in him, I trust in all that is good for me and my daughter. Feed the mind and the soul and the universe will feed you! God will #bless you! #workthefields #growth #love"
510,5,"I'm going to need time to slow down a bit, please and thank you. 😰😰⌛️💗💗💗"
511,10,"I love this so much. Even if I substituted my own name, I realize I’ve got work to do on myself. I just might have this conversation with Ally soon! Such a great lesson and wisdom to have. ❤️🙌🏼thank you @mscynthiagrace for sharing this!"
512,5,"Tuesday morning yoga has got my muscles feeling so good! My body was calling for a delicious stretch after Sunday's trail stunt 😅 and yesterday's T25 workout 💪🏻💦! Remember to be patient with yourself , love where you are and the journey you are on ❤️😌#workhard #loveyourself #bodylove #growth #expantion #love"
513,23,"You're not broken, you're experienced. It's not an ugly mark on your body, it's a battle scar. The beauty of going through pain is just THAT, you went THROUGH it and came out on the other side with more knowledge than when you when in. You're beautiful. #LD3 #beautiful #lifehappens #loveyouthroughit"
514,5,
515,5,"""How 'bout them cowgirl... they sure are some proud girls."""
516,5,"Love my ""Mommy & Ally Day"" with this princess 👸🏻 as we enjoy our favorite kind of pizza, #modpizza🍕 on this beautiful Saturday in the #ATX.
Grocery shopping 🛒 done for the first week of the 21 day Reset a few of the ladies and I have put together and starts on Monday!!! I'm so excited to Reset this body and kick it up a notch to start 2018 off with a health boost!
Quick details: it's almost all plant based
And Women who tested this plan lost up to 20 lbs in 21 days, but the other things they gained were most important in my opinion-revved energy, better sleep, mood and digestion, and all around just healthier!
There is still time to get in on the action, drop me a 🙋🏻🙋🏻 for details!!"
517,5,"How we ended our awesome Mother’s Day!
Pprraaaaat 💦🔫#supersoakers #itshot #hotmess #soakedindresses #istarteditall"
518,5,Only 2 alarms 🚨 because I made myself and my workouts a freaking priority! #nopainnogain goodnight ✌🏻😴
519,5,Like Grandma...like grandchild
520,12,"#Repost @jayshetty with @get_repost
・・・
“The wound is the place where the light enters you.” Rumi"
521,5,#tbt to the Wrens last Sunday worship on stage. Such a great experience and great memories ❤️ #Christianlifeaustin #clc #cla #wrens #choir #worship #Jesus🙌🏼
522,5,"#21dayfix Upper Fix (round 1= 15mins)
Don't you hate it when one clock has a different time than the other? For example, my Apple Watch somehow managed to be stuck on the ""stop/snooze"" screen of my 4:00am alarm 🚨 so when I glanced at it when I woke up I thought ""oh how nice, I actually woke up on time without hearing the alarm"". Then I pick up my phone and it's actually 5:10am 🤦🏻‍♀️ WELL, Still got a quick workout in! #gobeawesometoday"
523,5,I love this building. ♥ I pray I can be here for a very long time and the view out here is amazing.
524,44,"We came, we danced, we conquered 🕺🏽💃🏻❤️"
525,5,She can be silly all day. And in just her under clothes.
526,10,"✨Our time ✨ ""Let's talk about our day mommy!"" I hear this everyday as soon as I arrive home, blessed to have a sweetheart of a daughter, who uses this one sentence as a means to get alone time with me. She pursues me, she looks for my attention, even if it's just for a few minutes while she has a ""party on the potty"" as she puts it.
This is where I learn about my daughter.
This is what's important to us. To have OUR TIME, wherever we can.
I cherish moments like theses. When I'm forced to be still. Even when my mind is straight focused on the routine of dinner, homework, reading, bathing, and so on and so forth.
What is something you and your kiddos do to get some ""OUR TIME"" in?
#cherish #blessed #littlelove #motherdaughter 👩‍👧❤️"
527,5,Esos rizos! #curly #beauty
