,number_of_likes,caption
667,141,When your brain is still in vacay mode and you realize the day before that your 4th summer class starts tomorrow and you're very unprepared. I think I need some ice cream to soothe the pain. #12hrs #summerschool #icecream
668,133,Go check out @briannamoore for more Italy photos! I promise I will work on my next blog post this week too. :) lots of photos to share. #Italy #Florence
669,89,"We know, we look similar 👧"
670,142,ATL was LIT ⚡️thank you @passion268 for a life changing experience! // #passion2018 #ATL #cocacolamuseum #atlantaaquarium
671,115,"Finally a ""basic white girl"" with my new monogrammed tee ¯\_(ツ)_/¯"
672,69,"It's been a crazy 18 years but you're still and always will be my best friend in the entire world. Happy 18th Birthday B, I love you! 🎈😚👭 @brooklynnnicole"
673,166,"To my first true love, my Canon 60d,
✨
You were so good to me. You were the first professional camera I purchased for myself 6ish years ago. We’ve traveled the world together, created published work together, and captured countless memories together. People ask if I’m going to sell you now, but I could never. I will forever cherish you and I think you’ll make a fine backup camera. I may be bringing in my new Mark IV soon but don’t worry, I will always hold a special place for you in my heart. 📷
Love, Brianna."
674,127,Pretty sure when I walked outside this morning my runny nose froze over. But hey I'm loving this 38 degrees. ❄️ #texas
675,160,Texans win!! ❤🏈 #WeAreTexans
676,118,Best frans make the world go round 🦄⚡️💫💃🏻
677,87,S A V ╳ W C W
678,71,Photo overload but I'm not sorry. ✌🏼️ #AFW2016 #ATXFASHIONWEEK #ATXSTYLE
679,94,My sweet grandmother. 91 years old. Love her.
680,185,Reminiscing ✨ Still loving these photos #thegirlsblog
681,187,She said yes 💍 and so did I 👯‍♀️ #Bridesmaid #engagementshoot
682,142,What a lovely day today was 🌼 SWIPE >>>
683,70,Having the best means you have trust issues when it comes to anyone else.... Here's to cutting your own bangs while abroad. I miss you @pam_j_glass 😅😘 #TheTruthBehindStudyAbroad
684,166,2 of my favorite things: waffles + TX. Keep on fighting Houston. Let's show the world how to love one another. #HoustonStrong #TexasStrong
685,74,N Y E ✌️💜💥
686,95,"Visited the Anne Frank museum while in Amsterdam. It was really something. To climb the same steep stairs that once led to tiny rooms where 8 people hid from the Nazis. I grew up learning about it and I actually got to see it. My favorite quote from her diary is this: ""I know what I want, I have a goal, I have opinions, a religion and love."" - Anne Frank. It breaks my heart that she died in a concentration camp only one month before it was liberated. #AnneFrank #Amsterdam #DiaryOfAnneFrank #AnneFrankHouse"
687,96,"Took some sick pictures tonight. Will post later, gators."
688,153,➳
689,169,The friend who always wants to swim cause she can’t tan 🦞☀️
690,141,Fall in London 🍁🍂🍃 #London #England #GreenPark #Fall
691,84,Last château visit before I leave. France you and your beautiful castles will be dearly missed. #Château #France PC @christellemiller #CollegeTourist
692,152,
693,178,Got enough fall pics to last the whole season but I'll spare you & just post them all at once 🤠🍁☕️
694,161,My first pizza in Italy. 🍕😍😍🇮🇹🇮🇹 #Italy #Pizza #Food #Travel #TravelFood
695,120,I miss my mom. (And dad and bro but my mom and I take better selfies). Two weeks and I'll be home for summer! 😍🌷
696,227,Guess which mood I’m in right now... 📸: @fernandavarelaphotography
697,216,Just a photographer in a blogger world 💁🏻‍♀️ #ccstylesummit (check out my story on @briannamoore if you care to see more).
698,77,Hit me again ☕️☕️☕️
699,83,"I really want to write a long post (yes I know, this is my “short” post) about my 2018 journey but I‘ll leave it at this:

If you are completely lost like I was in Jan. 2018, surrender everything (seriously everything) to God and watch what happens. It will probably get exponentially harder before it gets any better and it may even take an entire year like it did for me... but it works. Do not give up. Keep the faith.

I walked into 2018 with extreme fear of the future. It took an entire year for God to answer my prayers and even though there is still so much uncertainty ahead, I am walking into 2019 without fear because God is faithful and will always see me through.

2019, I’M READY!! P.S. I took this this morning while working on my photography business plan for 2019. @briannamoore is growing big time, I’m manifesting it now."
700,86,"Follow my photography Instagram for more Philippines photos. So excited about being on this trip to Ima's Home for Children. Cannot wait to experience this!! #Repost @briannamoore with @repostapp
・・・
Spent the night in Manila. Now we journey to Angeles City. 🚌➡️🏔 #PhiLITppines2k17"
701,56,I picked the best person to spend my last day in Austin with 🤗🍓 #summerfun #instaxmini
702,148,"Since I can't be home and I know you write poems, I figured this could be a gift of it's own. What a dad you have been to me over the years... all those greys over your ears, I've probably caused. While working so hard and being the greatest, you've never not paused to help me when lost. Today you turn 50 so I thought it'd be nifty to write you a poem to say happy.... birthday. (Still need some practice). Happy birthday Dad!! I love you! ❤️"
703,99,🌼🐣 #lafleur
704,144,No shih tzus were harmed in the making of this photo. 🐶
705,91,"My super rad, nature loving suitemates. #atx"
706,52,Five days 🎶 @grizfolk @emmyjayh #fitzgeralds #grizfolk #wildcub
707,69,Bleacher babe 😚 supporting Micky ⚽️ #number5 #bubblegum
708,67,My parents can't selfie. #datenight
709,78,"She said, ""I know how to pose this"" then the threw the dog in the flowers 😂🐶🌷 #nannycam #yorkie"
710,102,Happy Graduation Patricia! And welcome to the hilltop family 😉🐐 #FearTheGoat #Hilltoppers
711,80,Happy 20th Birthday Brooklynn🎈😘 We've officially been friends for two whole decades. 😳 Love always being by your side & having you by mine at every birthday over the years. Love you tons. #BottomLeft #Lol #HappyBirthday
712,81,Shooting #FashionXGirls with @fashionxaustin 💕✨📷 loving this internship!! PC: @adelinerock
713,82,🍭🎡 #Carnival #Angers #CollegeTourist
714,198,Only in Texas do you find a place with history as cool as it's aesthetic. 📸💡🕰📰 #SanSaba #TexasTowns
715,83,We went out with our boots on 🐴 Happy Graduation Em 😘 #Yeehaw
716,96,Happy Tuesday to me 😛 #thanksmom
717,173,You are seriously the best (I'm not just saying that cause we are the same person). I'm beyond blessed to have you as a dad! #HappyFathersDay
718,139,It's back 😍😍 #hairhairhair #fallfallfall
719,135,St. Edward's University 🎁
720,143,"""If you are lucky enough to have lived in Paris as a young man, then wherever you go for the rest of your life, it stays with you, for Paris is a moveable feast."" - Earnest Hemingway #Chambord #Angers #France #StudyAbroad"
721,151,Today in Paris I have literally cried twice from pure joy. And Ladurée was just as magical as I imagined. 🇫🇷🎀 @emmyjayh this trip was dedicated to you ☺️ #France #ParisFrance #Ladurée #Macarons
722,160,"Hey Jake Owen, I'm single. 🌵✌🏼️😍 #CountryCutie #JakeOwen #RodeoHouston #Carnival"
723,176,New memz & new friends 🚤🌊🤘🏼 Fun weekend.
724,150,Last @whataburger till December AND it happens to be #NationalBurgerDay!?! Timing so good this meal should've been free. 😏🍔 #Texas #Whataburger #TheShirtWasntPlanned
725,187,"#Repost @briannamoore with @repostapp
・・・
Today I felt like a real photographer. #philippines #PhiLITppines2k17 #MountPinatubo"
726,170,"Just takin some pics, as per usual 📷"
727,104,My favorite redhead and blonde. 😍👯
728,119,Spring break aka summer tease 🌴☀️🍦
729,155,Mom came to see me ✨ celebrating both our bdays
730,110,Selfie of tha night 😎💃
731,115,Hiked today. #TreeHouse
732,144,"Can't express how happy I am in Austin, Tx. #atx #bartonsprings #ILOVECOLLEGE #YEAH"
733,116,"🐶mg, so cute & so fluffy."
734,104,"My face when I realized dad said, ""no french boyfriends"" but he said nothing about Italians. 😏😜😍 #Italy #Rome #ItalianBoys #HeMarriedOneSooooooo"
735,137,"""Little me, back from Paris."" - London Tipton. (Read it in her voice) (literally saved this caption in August so I'm using it)."
736,111,BME takes Hollywood 😂😂 I can't get over this.
737,105,Micky & B 👙
738,103,😂😂 #tbt to Hawaii in 4th grade. 🌺🌋☀️ #aloha
739,56,BRO you're 20... Happy Birthday Ericka J. Love and miss you! 🎈💚
740,122,It's not the Cayman Islands but it'll do. 🌴☀️🌊 #Galveston #Home #SpringBreak #Beach
741,85,i* ❄️☕️
742,152,"May or may not be 500lbs when I come back. Literally I don't know cause I walked 18,000+ steps today but also had pizza, pasta and gelato.... 🇮🇹🍕😋🍧 #Italy #Gelato #Siena"
743,119,Wannabe @hunterboots model. #Angers #France P.S. It was actually raining... And then it got sunny.
744,125,Really missing my family today. ❤️
745,70,Is it acceptable to trick or treat at each hotel room? Happy Halloween from Rome's Hilton Garden Inn y'all. 😐🎃 Bye Roma. #happyhalloween
746,108,Café crème ☕️
747,134,Cue the accordion french music. 🇫🇷 #Angers #France
748,96,Tis the season for outdoors sittin' 🌳⛺️ #shadygrove #austin #texas #springtime #unpluggedatthegrove #sweetspiritband
749,77,When your parents discover a selfie stick for the first time. #GenerationGap #SelfieStick #NoWeDidntBuyIt
750,133,Black Gold. 🍓 #SeabrookWaffleCo
751,155,📷
752,86,Fourth of July sunrise. Except the sun is having some trouble this morning. Stay tuned. 🌅 #Destin #Flordia #Sunrise #FourthOfJuly !!! More beach pictures on @briannamoore
753,98,Another bday post for another special person in my life. Love you so much Grocki. 😘👯
754,148,Took a stroll to enjoy the weather this morning 🌳🍂 nothing can get ya down when it's this gorgeous outside.
755,79,I have a lot of photos so don't expect me to stop posting any time soon... 😁 #StMalo
756,96,Savvy sunday. Another fun weekend down in the books. #memories
757,86,Bonfire x3 🔥
758,47,OKAY last one 😂😂 sorry..
759,64,Didn't get to post this last night 😱 I love my little Faith. ☺️👧👓💕
760,77,Afternoon reading in the garden. It's a beautiful 68° here in Angers. 🌳 #Fall #Angers
761,102,🌅
762,114,Go follow my photography account for the rest of the shoot I'll be posting soon. 💐 @briannamoore @briannamoore @briannamoore @briannamoore
763,141,👯
764,121,Waiting for @grizfolk 😍 #grizfolk
765,143,Cash you are the cutest little pup I ever did see. 😍😍☺️😚 (Not actual size. He's way tinier). #ShihTzu #JohnnyCash
766,145,Beautiful day in atx 🌾☀️ #AustinTexas #Austin #Sunset
767,98,T-5 days till summer. ✌🏼️☀️
768,28,💃🏻📸 Follow my photography account @briannamoore to keep up with all my AFW adventures! My very first fashion week kicks off tonight. Pumped to be a part of this. #AFW2016
769,141,Biking in Angers. 🚲 #France #Angers
770,145,"Okay. First off, I never post pictures like this, so I apologize if you're offended. I just want to show off my progress. I hate working out, I'll get motivated & start but I never finish. Today marks the second week of my #soretothecore 30 day ab challenge by @alexajeanfitness Two weeks left! #Abs here I come. I've lost some of the dreaded pooch weight & love handles & I can see definition in my upper & lower abs. Top left: before, top right: week 1, bottom two: week 2 (today). Sorry for the novel."
771,103,Happy Sunday. 🌻
772,166,"Today my little girl dreams came true. I've always kind of ""dreamed"" about Paris and seeing it but never really thought it would happen. At least not this soon. I am so amazed by this magical city. 😍😭 I don't want to leave. #Paris #France #EiffelTower #InstaxMini @briannamoore"
773,109,Had a picnic today
774,143,"If I were basic, I'd say, ""VIEWS"" - @emmyjayh // #houston #downtownhouston #chasetower #skydeckhouston"
775,117,A little coffee shop action ☁️☕️
776,141,Help! I've fallen and I can't get up. 👵 #lifealert #seniorcitizenday
777,104,"""La beauté commence au moment où vous décidez Où d'être vous-même."" - Coco Chanel // ""Beauty begins when you decide to be yourself."" #France #Flowers #Travel #OfficialCollegeTourist"
778,82,🍁 #France #Fall #Rain #HunterBoots
779,109,Alley way crêperies 😋🍧🍴 #Mange #crepes #Angers #France
780,70,Senior shirts are in!!! Get yours starting tomorrow (RM 2325 and possibly lunches) for $15. Spread the word and support your class. 💙⚡ #seniors
781,96,"Stopped by my sweet Grandma's house tonight & ended up taking her grocery shopping. I hope I'll be making it around town like she does at 91!! 😇👵🏻 (no one tell her I posted this, she'll get ""mad"" at me)."
782,133,I really need a desk. 📸💻 #editing #sunday
783,231,Eye strain got me like. 🤓 #newglasses
784,74,The heat must be unBEARable. 🐻🏈 #chargernation
785,79,#chucktaylortuesday
786,110,
787,156,"✨📸🌸 GINA, what a fun shoot we had. // EVERYONE, go follow my photography page @briannamoore & check out the link in my bio. 💖✨✨"
788,106,Fall is here ☺️🍁🍃
789,114,The city looked good tonight. 🌆 #atx #sunset #rushhour
790,87,Last #ChloeRedCarpet with @jacquelinekekos ❤️ #AFW2016 #ATXFASHIONWEEK #ATXSTYLE
791,101,📍currently #atx #zilkerpark
792,131,In honor of #nationalpizzaday here are some photos of me in Italy with bad hair indulging in the best pizza ever. 🍕🍕🍕 #takemeback #foodie #pizza #italy #crazyeyes
793,95,✨
794,62,#tbt swimming with dolphins in Cozumel ☺💚🐬
795,201,✨📸
796,90,When the cold wind interrupts your selfie 🙆🏻❄️💨
797,90,"Only fulfilled part of my Lizzie McGuire dreams because the Trevi Fountain was under construction 😭😭😭 so I settled for a photo with this ""lesser"" fountain. #Rome #thelizziemcguiremovie #italy"
798,113,I don't apologize for over posting. I'm living a cool life and like sharing. #Foodie #Waltons #SandraBullock
799,120,We are LOVING this day. Roomie explorations. #texascapital #atx
800,114,State bound and ready to win! 🏃💨🌟 #GoE
801,73,Wigz 💎👻 #happyhalloween
802,184,la capitale de Noël 🎄 #MerryChristmas #Strasbourg #ChristmasTree #LightingCeremony
803,128,"My first thanksgiving away from my family 😓🦃🍂🍴 Eat a lot of turkey food for me. Happy Thanksgiving, America! I'll be home soon. 😘🇺🇸 #HappyThanksgiving"
804,135,If heaven were an ice cream.... #chocolatglace #Angers #France
805,45,"""Are you gonna vomit?"" Part 4"
806,112,My little Carla ❤️💋💃
807,167,Just got done taking photos (and a selfie) on the field before tonight's game! 📸⚾️ #Astros #MinuteMaid #HoustonAstros
808,68,Just chillin' #nannycam
809,120,Using this photo in a little creation I conjured up tonight whilst bored. Will be posting it tomorrow on @briannamoore 👄
810,98,Prom weekend is the best weekend • sorry for the overload of pictures 😜
811,154,🖤
812,224,Just realizing I look like Woody from Toy Story but I’m not mad. ICYMI: check the link in my bio
813,190,🌟💖🌼
814,179,If you click on the link in my bio you could win... nothing!!! But check it out anyways ;) 🌻📷🌿 PC: @sassafrasq
815,162,My cute bedroom. My host family has been so welcoming! #Angers #France
816,95,Just yours ☀️
817,62,Supporting our favorite creek vball ladyyy. 😎 @melody_horton
818,129,Selfie with my photo at my very first exhibit!! 📷 more details on my other page @briannamoore
819,86,Rice balls for lunch! A tradition on my moms side of the family is to make Italian rice balls at Christmas when we are together. Now we get to eat them together in Rome 😍🍴 #Italy #Rome #RiceBalls @amandagary thanks for the Trastevere recommendation!
820,144,Bluebonnets on the hilltop 💙 #Stedwards #bluebonnets #texas
821,115,Vacation ready. 🌴😌
822,132,Selfie of the night 💫
823,195,Took the boys to the game today. 🏈 #houstontexans #byebyebills
824,145,La plage de St. Malo #StMalo #Beach #Bretagne
825,114,"The inside of Ladurée is just as beautiful as the outside and just as tasty as the macarons. 🎀🍥💗 ~ lots of photos being taken in Paris, but I didn't bring my laptop this weekend therefor Sunday night and all next week I will be bombarding you with photos. 😋"
826,103,g l a d i a t o r s
827,109,"Hey, good morning. ☕️"
828,189,Happy 4th! I burnt for the occasion. 🇺🇸 #ouch #july4th
829,114,Merry Christmas from B&S. 🎅🎄🎁😊😘 #xoxo #hohoho #109south #thouse
830,62,First french blog post is up! Go take a peak. 😊📷🇫🇷 @briannamoore link in bio.
831,52,Soul sistas since second grade. ✌️ Happy 18th Birthday Brittany! 😊🎉😘 love youuuu!
832,144,My friends made me take this picture. 😋🤔👙 #peerpressure #contemplatinglife
833,232,
834,100,Galentines ready. 💘🍰 #imadethese #andboughtflowers #callmemartha #cupcakes #valentinesday #galentinesday
835,204,The Scout is Out! Loved working with @leighannnimal + @tsgaustin last semester. Gorgeous venue for a gorgeous book. #TheScoutIsOut #TSGAustin #TSG
836,85,"It's been a month! France has treated me so well. Except for the bus system, but we've made amends. Beautiful sunset from my bedroom window. 🌅 #Angers #France #Sunset #CoucherDuSoleil"
837,196,My Guggenheim dream came true today. 🤩
838,186,👀🙃
839,141,My future home 😍 #atx #stedwards #seu18 #hilltoppers #austin
840,132,I present to you a very accurate description of what I have been feeling. | Courtesy of @emmyjayh's Twitter favorites and some random twitter account. #ThePrincessDiaries
841,63,😽😼 #seniorpictures 🎓
842,173,It's finally fall. 🍁🍂🍃☕️🤗
843,131,Thanks for the scarf mom.
844,83,Thankful for my daddy ☺️
845,78,#TrufflesTuesday ?? I miss my baby girl 😭😔😙
846,169,Oops ✂️😘
847,181,Got the local to show me around🌵📸👽 #roadtrip #newmexico
848,181,"Happy Mother's Day, Mom. I hope to be like you when I grow up - pretty, kind, selfless, patient, loving... the list goes on. Wish I could be home to pamper you! 💗🌸🌷🌼"
849,193,"Forgot to wear green & got pinched so many times I turned red!! JK, SUNBURN!! ☀️🍀🚲 #whenyoureseethrough #palepale"
850,283,BIG MOOD ✌🏼👩🏻‍🎓🎉🍾 #SEUalumni
851,157,"Hope I don't have to leave you in May. 🏙 #ATX

Edit: unless it's for NYC (sorry mom).
Edit edit: ^ prophesying."
852,75,Beaucoup de pomme 😧🍏 Apples from my host mom's backyard garden. #Angers #France #Apples
853,86,"2015 was AN AMAZING year. I got to check one of my dreams off my list and more. If 2016 is half as great as this one, I'll be in good shape. Here's to the new year! #2015bestnine #2016 #Europe #France #StudyAbroad"
854,95,Expect a pic per event 😉☺️ #AFW2016 #BRUNCH
855,158,My frand comes back today + I just found this pic and wanted to post 🤘🏼💖
856,148,Ride the London Eye ✔️ more pics at @briannamoore #London #England #LondonEye
857,66,Bangz 🌙✌️
858,100,@thelumineers are worth the rain #WOMH #TheLumineers #CleopatraWorldTour
859,110,😖 | 😍
860,154,H-TOWN ⚾️ #Astros
861,129,Ran out of bread so I had to get creative with lunch today. #SmoothieBowl
862,100,#tfios ☁️
863,91,Merry Christmas from Truffles 👅🐶😍 #ilovemyshihtzu
864,116,"#fbf with my momma in honor of her birthday! 😊💕 I love you and miss you to death. Thank you for everything, especially your looks... You don't look a day over ___ I won't say 😉👯 🎉"
865,212,We paid to take pictures of ourselves for an hour 🤳🏻
866,108,Sneak peak of my shoot today. Go follow my photography account @briannamoore to see the photos later today. I can't wait for y'all to see them! I haven't done a shoot since the summertime so I'm super happy to be back in business. ✨📷☺️ #Photography #Deer #Texas #Photographer #Photoshoot @briannamoore #Canon #Canon60D #24mm
867,145,"So far, I woke up on time • got an A on my second photo critique • the coffee shop employees made nice conversation with me which always makes a day brighter • I'm one step closer to hopefully studying abroad • and the day is still not over. Have a great day everyone. ⛵️🎀"
868,172,💕 my grandparents
869,89,Emmmmy-Lou 🎀
870,103,Hump day 🐪😏 #waybackwednesday
871,85,My friends are nice 🍌
872,168,💫 I heard it was #selfiesunday
873,192,It’s cold y’all. 🏂 #friscocolorado
874,69,"LOVING my internship. Everyday is a new, fun and inspiring day with @tsgaustin!
#Repost @briannamoore with @repostapp
・・・
You know you work for a cool publication when @draperjames chooses to be a part of it. ☀️🍓👗"
875,201,Stop and smell the... crepe myrtles? 🌸
876,102,My bff is leaving for Aix-en-Provence tomorrow! 😍😘 So happy for you Emeilia. Make memories + come back safely so we can be French together. ✈️🌍 #TBT #France Bon Voyage 🇫🇷
877,106,"Cori, Italy. I explored my home today. My great great grandparents immigrated to America from here in the 1900s. So happy to share this day with my mom aunt and grandmother! #CoriItaly #Italy"
878,151,My 20th birthday weekend. I will never forget this experience. 🇫🇷✨ The biggest thank you to @queen_chloepatra for putting a fabulous dinner together. #Paris #France
879,77,Worshiping Jesus with my kk! @hillsongunited #empirestour
880,73,Love my brother 😘
881,141,"Tonight I'm saying goodbye to my four precious babies after SEVEN years of babysitting and watching them grow up. Faith, Jolie and Lexi, you'll always be my favorite triplets. And Summer my favorite little princess. ☺️ I love these little girls. 💗😥"
882,119,Posting a selfie cause I figured y'all were tired of french scenery pics. 😉💋 #wheremyarmsat
883,141,😍😍 PSA: there are puppies on campus.
884,76,Mood 🙄💎 Summer school blows #mood #monday #summerschool #audreyhepburn
885,112,"Selfie game just skyrocketed cause my new gear has WiFi - what, what!

Also please note my new battery grip, I feel very official now. 📸

Might as well plug my photo account while I’m at it -> @briannamoore"
886,60,Took some pictures for @emmyjayh's new blog post. Go check it out. Link in her bio. 📷👖✂️
887,126,Party time 🌷
888,268,MY CITY. MY BOYS. #worldserieschamps #HoustonStrong
889,197,🙂🌵📷
890,143,70% chance of rain is a good enough percentage for @hunterboots ☔️
891,123,Sad face!! Today was my last day working with this AWESOME lady of a boss & @tsgaustin. What an internship it was. I learned so much & I had even more fun. Thankful for the opportunity & excited to see where life takes me next! 🤗💖
892,154,"Things I've learned to make in France: crêpes, mouse au chocolat and now MACARONS. Yes, I made these beauties. 😍❤️ Opening my shop and dropping out of college. #France #FrenchCuisine #Macarons"
893,92,"Happy birthday to my dearest Emeila 🌷 Love having a go to concert buddy and hilarious friend like you. Thanks for all the good times, here's to many more emmy jay ahhhh."
894,233,P R O M
895,159,✌🏼️+ 👻 + 🌸 #happyhalloween
896,106,📷🌅
897,47,PART 5 | THIS IS TMI BUT ITS REAL. I ate an oyster and it was awful. #gag #literally #lol #imgross
898,229,👻👻👻 #selfiesunday
899,99,Vingt-neuf Janvier & it's 72° and sunny. #texaswinter #practicingmyfrench
900,156,Loved celebrating you today E ✨
901,124,🇺🇸🤩🥳
902,211,Things are getting sentimental over here... last year 😢
903,144,Summer Sammiches 😎 #Yelp #Austin #AustinEats #ATX #FOOD
904,103,"Europe has been looking and feeling like Christmas for a while now. And in just three short days I'll be in the capital of Christmas 😍 (Strasbourg, France). #Amsterdam #ChristmasInEurope"
905,96,"October 22. It still amazes me that God knows exactly what to say and do at every moment in your life. Looking for the Joy He has to offer me today. #JesusCalling
Thank you @pjlk and @nskilgore for this awesome book."
906,102,The girls 🌻
907,39,👯👯 @natalieconcha @kimberleyyfleck @jennaynay_jeff
908,113,Waiting in line for the Anne Frank museum in 50° weather made the hour and a half go by very slowly. ❄️ #Amsterdam P.S. Please know that I have accepted my hair will not be pretty ever again while in Europe. So please no judgement.
909,86,Just took a 325ft plunge. Let's just say I couldn't scream loud enough. #fury325 #Carrowinds #NorthCarolina #charlottenc
910,129,Family selfie 🍁 thankful to be home
911,111,My handsome lunch date 😊 #carsonreid
912,98,
913,112,Had a blast in Destin for the short time we were there. | Now in NC visiting family. 😊😊 #GoPro #DestinFlorida
914,93,"Another delicious meal in the books and my belly. (Right next door to Fat Clemenza's, it's the breakfast version of their European dinner). #Mamas #DestinFlorida"
915,106,Oh look another picture of me from fashion week.... I'm sorry I'll stop now. Just had to share it on this account too 😉😅
916,156,🎄🎅🏼🎁 #Strasbourg #Pretzel #ChristmasMarket #Foodie #TravelFood
917,175,
918,71,Hahahah. I really loved my grandpa's cat. 🙀😹😹 #tbt
919,89,The Monday after break.... Except I kept thinking it was Tuesday... So basically today has been like this...
920,308,✌🏼✌🏼 #22
921,157,🤠💖🗽 #imysm
922,90,"Heaven gained an angel today. My sweet pawpaw passed away this morning. Please keep my grandma and the rest of my family in your prayers this Christmas. Love you pawpaw, I'm so happy you are at peace now."
923,165,Steve & Vince gave us some problems but overall it was a good night. 💋👠 #CasinoNight #Homecoming #Steds
924,109,"Farewell dinner tonight. But I'll see y'all in Austin. 😜 AMERICA HERE I COME!!!!!!!!! France, thank you for being SO good to me. This has been the journey of a lifetime and I will forever cherish it. 🌎🌍🌏"
925,93,"Anzio, Italy ⛵️"
926,92,So much fun with my gal pals. Glad we had yet another sleepover. Miss y'all already. #RoomiesForLife
927,115,🇺🇸 #fourthofjuly ready
928,87,Austin's elite right here...... 😉🌆 #roomies
929,102,Rainy day pick me up 🌧☕️ Spring break I'm ready for ya. #summermoon #coffee #rainyday #hunterboots #mini #favoritethings
930,108,🎄 5 days till HOME 🎄 Posted this on @briannamoore already but I love it too much not to share here. Angers Christmas markets! #Christmas #Angers
931,203,It's been such a happy semester. I'm thankful for it. 🤓🌵
932,185,Baseball is back!! 😍⚾️ Only true fans will understand the sign. 🍔🌭😛 #NeverSettle #RoadGame
933,109,Reminiscing over my 20th birthday weekend spent in Paris & with the best host family I could've asked for. Can't believe it's been a year. Missing it 💕
934,143,AFW runway shows start TONIGHT! 💃🏻😍📸
935,135,Yesterday I accomplished longboarding. ✌️
936,61,Love this little boy. And he loves his Aunt B. 😉😍👶
937,154,I ❤ my galentines. XOXO 💋 #ValentinesDay #GNO
938,82,Finally took a suitemate picture. Love these three. ❤️ #WildChild #Mohawk @wildchildsounds
939,145,I think I'll start being festive everyday... not just on the fourth. #redwhiteandblue #america #usa
940,118,Showing these pretty El Paso ladies how we do it down in Houston. 🌵 #RodeoHouston #BillyCurrington
941,77,🎳 #bowling
942,98,Good morning from Stars Hallow ☕️#GilmoreGirlsRevival #GilmoreGirls
943,196,"Strasbourg, you have made me the merriest lady ever. I love Christmas and this city! ⛄️🎄🎅🏼 #Strasbourg #ChristmasCapital"
944,111,"Watching french films on this rainy day. Hiding from math homework, english papers and all other responsibilities. #LetMeBe"
945,176,There's nothing better than Christmas morning. 😊🎄🎁🐶 #MerryChristmas
946,90,#RIP #abs // #YAY #nationaldonutday 🍩
947,136,If I were a wall...
948,86,"Today is a cool day: April fools, the day my dad asked my mom to marry him AND my dad's birthday 😊 Happy birthday to my daddy. You're the best dad a girl could ask for. My future husband has a lot to live up to. 💙"
949,107,BME IS BACK 💖💋 I'm so happy 😭😭😭 #bffs
950,93,Love'm to death!!! ✨💖
951,141,Flo! I ❤️ insurance. #progressive #characterday
952,119,I've never laughed harder.... y'all are so funny. 😂❤️💃🏻
953,122,"So if you've read my blog recently you would know I'm struggling a bit. WELL GOOD NEWS, today has been just the opposite. I thoroughly enjoyed today (most importantly I had no bus troubles). Quick overview: went to market, super fun bike ride & picnic. These strawberries were so fresh they dyed my fingers bright red. Tasted amazing. Blog post of today coming soon. 😊🍓🍞 #Angers #France"
954,112,Exploring new places and acting like tourists. 🌴☕️ Hope you had a great birthday Emeila. #Galveston #Café #SugarBeanCoffeeAndCream
955,153,What a gorgeous venue! Dinner at the Chateau de Noirieux which overlooked the beautiful french country side complete with sheep and cows. Just like the movies.... 😍🇫🇷🌳
956,73,6 days.
957,71,Here's to stumbling upon a carnival and riding super sketchy rides. 🎪🎡😅 #Angers #France #instaxmini
958,85,Fresh Peach & Strawberry crumb pie 🍓🍑 // learning from the best: @melissalmoore // #strawberry #peach #pie #saturdaybaking #foodie
959,118,Went shooting today 😍📷 follow my photography account @briannamoore for photos! 😉 PC: @rachelmascardo
960,228,Photographer gets in front of the camera and doesn’t know what to do with her hands 🧐👌🏼🤷🏻‍♀️ // 📷: @sunshinephotographyyyy
961,143,HOUSTON BOUND. 😭😭❤️
962,188,We were HAPPY PEOPLE last night. 🤠🌵⭐️ // @midland @spaceykacey @littlebigtown
963,148,I've been waiting for this rainy day just for the red on red. 😍☔️#hunterboots
964,203,What a night for baseball!! ⚾️ #DaddyDaughterDate #GoStros #EarnIt #HoustonAstros
965,101,"""Merry Christmas Eve Eve"" from Truffles and me. ❤️🎄 (please notice my camera ornament. also go stros)."
966,142,Homecoming 2k17!! 🐑💛💙 #homeonthehilltop
967,152,"My baby brother graduates today. I can't wait to have our future Christmases at your mansion cause you're so rich from inventing something. But really, you're going to do amazing things. Love you and I'm so so proud of you. 👨🏼‍🎓🚵🏻🏕🤗"
968,105,Happy Birthday Micky 🙆🏻 I love our friendship & I love you! I hope you have the best bday. ❤️ #loveyoulongtime
969,48,Cutieeees ☺️😜 #datnannylife
970,154,Memorial Day 🍋🇺🇸 #WeRemember #GodBlessAmerica
971,87,Magical Monday ✨💙👸 #cinderella #homecoming
972,92,"Okay. A) I survived this. B) After recovering from terror I can say this is my most favorite roller coaster thus far, ever! #NightHawk #Carrowinds #NorthCarolina #IWasPrayingTheWholeTime #JesusSaves #RollerCoaster #ThrillSeekers"
973,116,Did we even hang out if we didn’t post a picture?
974,380,"5 countries, 4 years, 3 friends (lol jk), 2 much Taco Bell and 1 degree later... I AM A COLLEGE GRADUATE 🎉🍾🎓 #SEU18"
975,61,3 1/2 weeks till I'm home. Feeling uneasy but trying to enjoy the last few weeks abroad. See you soon Texas.
976,73,If you would like to see what I think are some cool pictures of handstands and sunsets go to @briannamoore 🌾📷
977,114,Does this shirt make me look tan? 🍧☀️
978,139,Sportin' that bubble braid for Bastille. 💁🎶 'twas a fun time. #bastille
979,123,The hilltop. #atx #skyline #stedwardsuniversity
