,number_of_likes,caption
714,10,"HAPPY BIRTHDAY, MARCIE!!! We finally get to #celebrate together again!!! CHEERS! 👸🍻🎉 #sisterstrong #letsgetthispartystarted"
715,12,I grew it last night... 💁#beardedlady #ineedawax
716,42,Sunday Mornings🧡 @flatironschurch
717,17,"Oh, the best.☕️ @blessedbrews #baristalife #shotsshotsshotsshots"
718,60,American Sisters 👯‍♀️🇺🇸❤️🌟💙🇺🇸 #usa #merica #clsmoothyqueens
719,24,#flashback to last weekend. I wonder who she gets her moves from?!?!!! 🙆💃👢 #kickthedustup #auntieknowsbest #theseboots #lenirae #nugget
720,23,🌙💫Night walks soothe the soul❤️#zenvibes #nofilter #colorado #lovethislife
721,15,Watching him miss that kick like... #vibes 💙🏆🏈 #letvondance #broncoscountry #repeat
722,60,"Happy Mother's Day, Mom! You're my best friend and the perfect role model! I hope one day I can be just like you!!! I love you with my whole heart!!! 💐👯❤️"
723,16,👭 #saturdazed #weekendvibes #sisterstrong #cheers #lovethislife #SMC
724,19,Nobody makes coffee like mama does! @blessedbrews 👌❤️💁
725,18,Mutton Bustin' Day! #theseboots #stampede #cowboyup #lenirae @deeanncooley
726,30,"Shipping lipstick orders today! 📦💄💋PM me if you need some, too! Or... I have them at the coffee shop if you want to come by and look.😘
•
•
•
I like to mix and layer mine [[bolder colors with more subtle ones]] for different looks. Let me know your favorite color combos!💄#lipsense #lipstickandlattes #holidayready"
727,19,🎤All you gotta do is put a drink in my hand🎤 #roundtwo #theseboots #churchchoir #ericchurch #colorado @kristynkp
728,6,💓🐾💓 #nationaldogday #bruce #snugglebuddy #greatestdane
729,37,Night Riders🖤 #thenuggets #summervibes #bikegang
730,11,Live Simply. 🌳🍃🍻 #colorado #coloradonative #cabinlife #sb16 #easterweekend #home
731,36,"I’m not quiet very often, but when I am... 😂🥂🍾🤙🏼"
732,33,🖤 #mood
733,34,🙌🏼
734,54,Cheers to 26 years of friendship!🍻👯‍♀️ #youalwaysdothis #valleygirls
735,62,snow globe life is so good!❄️☃️☕️💁🏼‍♀️
736,23,Happy Birthday to the best Dad and my favorite gambling partner!!! Love you! 😘🎲♠️♥️♣️♦️
737,14,Life in Colorado ❄️☃❄️ @cool1124 #snowday #colorado #havinganicelife #reallifeyeti
738,19,"Hello, Vegas!🎲💃🏼 #igettodothis #lovethislife"
739,18,Weekend Shenanigans 🎣🍻❤️ #cooleypower #mcdreamy #havinganicelife #colorado #snapback
740,10,Chick magnet! #elvis #theking #auntieday
741,14,🎶It's what girrrs dooo!🎶 👙💅💄 #cheers #lenirae #auntie #girrrsday #summer
742,11,"#canilive? 😜 Got this perfect little gem in the mail today from my dearest friend! Thank You, Rachel!!! My life is now complete! 😎👌🏼👯 @weesta #lovethislife #blessed #myfriendsarethebest"
743,9,Beautiful shots on this beautiful Sunday! ☕ @blessedbrews #espresso #itsagooddaytohaveagoodday
744,15,☀️🍻😎 #saturdazed #summervibes #canilive #colorado #myrockies #silverbullet
745,21,True story. 😂😂😂 #stayweird
746,14,Good talk! #lenirae #shes3 #auntieknowsbest #goodtalk #textingqueen
747,32,When you meet #thebachelor for dinner🌹🌹🌹 @higgins.ben @lauren_bushnell #laceyinlove #colorado #canilive 📷 cred: @brooke.montague
748,28,😎 #letsdothisthing #bestyearyet #positivevibesonly
749,46,
750,14,God is Good!!! 🙌
751,9,#tbt 2 1/2 years ago my Bruce was born!!! 🐾❤🐾
752,11,Suck it Seahawks!!! 👊 @cool1124 #repost #bronconation #unitedinorange #pfm
753,7,A lady and her dane.
754,15,Meanwhile in Colorado... #fall 😍🍂🍁🍂
755,6,Super Bowl Ready!!!! ☝🏈🎉 #bronconation #unitedinorange #winning #enoughsaid
756,13,#flashback to last weekend with these amazing chicks!!! 🐥 Miss you! 😘 #grinague2015 #canilive #havinganicelife @ayost28 @rachshmee
757,63,Roots & Boots with the Best 🌵🤠🎶 #seestersaturday #summervibes #havinganicelife
758,28,
759,7,Birthday Boy!!! Bruce is 2! 🎉🐾🎂🎉
760,40,I guess I’ll caddy🤷🏼‍♀️ @ropevernon12 @bradyhans5
761,28,Dreams coming true today! 🦄 @dccupcakescafe #tlc #bestfieldtripever
762,6,"Bring it on, Monday!!! #imready #nohands #woohoo #fullthrottle #newadventures"
763,61,Coffee Date ☕️👯‍♀️🖤 #auntieday #drinklocalcoffee
764,6,Gettin closer!!! ⛽🚘🚦#crosscountry #roadtrip #cobound
765,53,🍻👯💃🏼🍑 #tbt to Girls Night @squarepegbrewerks #cheers #blondesdoitbetter @cool1124 @megg_sand
766,13,My life motto. 👸☕️👌 #thestruggleisreal 😂
767,20,"Keep your vision, trust the process.🔥"
768,14,He's not exactly thrilled to be driving home in this blizzard! #bruce #greatestdane #arewethereyet #copilot
769,21,
770,16,Welcome to the Cool Kids Club @trott_trott ! #yolo #summernights #fair #cowboyup
771,15,"Thank you, Colorado!💜"
772,9,Cookie dough and milk as a midnight snack! 🍪🍼 #lenirae #myworld #auntieweekend #icantsayno
773,17,...when your sister is your roommate and your roommate is in the beauty industry 😳😰#scaredmesobad #mademyheartstop #getusedtoit #debbyisdown #shegone
774,66,It could be worse... 🤙🏽🌵@blessedbrewscoffeeshop
775,37,
776,9,"Sunday night family dinner with my best! 🍴🍷 Thank you for being so good to me, @brooke.montague-- and thanks for cooking, PG! #snf #youremyperson #mybestfriendisbetterthanyourbestfriend #bigbootybigbootybigbooty"
777,11,Excited for the Latte Art World Championship today!!! #coffeefest #latteart @blessedbrews @deeanncooley
778,8,My newest addiction! 👍
779,9,#fiberfest #cheers #gettinmyknitson #colorado
780,22,
781,21,"I'm listening, Universe. 🙏🏼🙌🏼 #itsasign #meantjustforme #perfecttiming #nightcap"
782,8,👊🎉👍 #happyfriday #helloweekend
783,23,✌🏼 #nightcap #adventure #bestyearyet
784,11,"Happiness & Harmony, thanks to Vino Salida! 🍷🍷🍷@deeanncooley @vinosalida #familytime #summervibes #imdoingthis #vinosalidawinecellars"
785,16,Thank God for best friends and babies! 😍😘😍 @brooke.montague #sawyerhazel #isaidyes #patrickandbrooke
786,11,This. 🙌 @cool1124
787,12,campfire coffee🔥☕️👌🏽 #colorado #bruce #havinganicelife #myhappyplace
788,10,Helllloooo Alabama! #crosscountry #roadtrip #bruce #mybaby #greatdane #CObound
789,17,😎❤️🐮 Doing rodeo things with mama! @blessedbrews @deeanncooley
790,19,"🌏 ""Be the change you wish to see in the world."" #nightcap"
791,10,She is precious!!! #calliehope #love #rentababy :)))
792,26,...because it's Saturday 🙃
793,27,Last week of summer vibes! @cool1124 🔥⛺️✌🏼
794,17,🔥🍷 Wine Wednesday has me like...
795,8,It's a good day to have a good day!!! Happy Friday! ☕
796,48,#amen 🙌🏼
797,11,🙌 #nightcap #goals #thissummer
798,48,
799,22,
800,12,King of the Castle! 👑💖👑 #bruce
801,3,We like our weekends!!! 😴☕🐾 #coffee #lazyday #bruce
802,67,
803,15,One of my favorite places... @newseum #berlinwall #bestfieldtripever
804,10,Calming the craziness...
805,18,
806,13,It's true! ☕️
807,35,
808,24,Days like these 🙌🏽 #bruce #weekendgetaway #itsthelittlethings
809,11,Sunday Morning Vibes!✏️📓🍎#teacherprobs #backtoreality #byebyesummer #adultingishard
810,13,Trick-or-Treating with this troll!!! #halloween #auntieday #lenirae
811,13,Doing Auntie Things... #lenirae #teatime #cheers #itswhatgirlsdo
812,56,My very first wild moose. I 💙 U Colorado! 🌲🗻
813,11,Slumber Party!!! 😴🐾💚 #bruce #frankie #bffs #snuggletime #greatestdane @cool1124
814,18,🇺🇸❤️💐
815,26,#mood 🙄
816,11,"When Clay Walker is in town, you @cowboyfresh it!!! #cowboyfresh #squaretoebootsornothingatall #letsdothisthing #girlsnight @cool1124 @kristynkp @lexyj0518"
817,31,When you realize it's Sunday night and you wasted your whole weekend doing nothing...why start being productive now? 🙄 haha #obviouslynofilter #itsfine #canilive #havinganicelife
818,12,Exactly where I need to be 🙌 #nofilterneeded #zen #colorado #metime #summerlove
819,14,Hike in Boulder with the kids!
820,69,"I can’t wait to be like you when I grow up, Mama!💕💖💓 @deeanncooley"
821,10,
822,54,Sunday Mornings.☕️❤️
823,10,Had such an amazing day catching up with this fabulous woman!!! From FL to CO!
824,56,...when Aaron Tippin tells you you look bossy.🙄😂🤷🏼‍♀️ #hesnotwrong I have the best people in my life. Thanks for making memories with me @hb_1120_ 🌵🤠😜🎶 #aarontippin #rootsandboots #greeleystampede
825,10,I'm in heaven today! 😇
826,23,"Best part about living with my sister = 2 closets to choose from! Thanks for the fit, @cool1124! 😘🗻 #patagonia #plaidday #mountainchick #colorado #havinganicelife"
827,19,...because my bro-in-law is a badass and live music is my favorite!🍻🎤
828,14,My addiction. ☕️ #nationalcoffeeday
829,24,💁🏼 #vibes
830,37,"Be like a tree.
Stay grounded.
Connect with your roots.
Turn over a new leaf.
Bend before you break.
Enjoy your unique, natural beauty.
Keep growing. •Joanne Rapits•"
831,18,Strike a match and light a memory🔥🍻🤘🏼 #summervibes #campfiresandcoorslight #havinganicelife #colorado #canilive
832,35,Perfect Day 👙☀️😎 #weekendgetaway #summervibes #colorado
833,18,😂😂😂💁🏼 #domesticated #adulting
834,10,Day 1 back to work has us like... 😴💤😴💤 #bruce #vacaisover #backtoreality #adultingishard
835,11,White flag surrender 🚩🚩🚩 This 🏀NBA🏀 series has me like 😰 haha
836,56,"Ain't no place that I'd rather be-- next to you, sitting next to me 🌵🍻@cool1124 #sisterstrong"
837,20,
838,8,When the brewery likes you back. 😎💁🏼🍻 @lefthandbrewing #hopsandhandrails #newtradition #colorado
839,11,Mornings. ☕️ @blessedbrews
840,18,Stock Show 2015 #family #doingcountrythings #auntieday
841,19,"Couldn't have asked for a more perfect day! My friends and family always rise to the occasion!!! THANK YOU!!! 28, you look so good! #blessed #risetotheoccasion #thebest #birthdayshenanigans"
842,9,"HAPPY 3rd BIRTHDAY, BRUCE!!! This has been a big year-- we road tripped across the country together, he saw his first snow, and he didn't eat my furniture! My baby is growing up!!! 🎂🐾🎉 #bruce #birthdayboy #celebration #greatestdane"
843,9,You have to read this// Sum It Up #lifeinperspective #legend #isitbasketballseasonyet
844,15,History lesson 🌟🇺🇸🌟 #fieldtrip #colorado #lovemyjob
845,50,What are the chances?!?? I got to randomly see some of my all-time favorite Woodrow Wilson students in Alamosa today! I can’t believe how grown up they are! ❤️❤️❤️ @carsontribe @juliahna_gracie
846,24,
847,85,☀️🌵it’s feather season and it’s my favorite. Okkkuuurrrrr. Thank You @kryssyden 😊
848,18,She gets me... @weesta 🍷 #mexicoroomiesforlife #canilive #myfriendsarethebest
849,17,Current situation! Cheers!☕️
850,50,Still got it... 💁🏼🐮🍼 #theseboots
851,14,❤❤❤ #family @cool1124 @deeanncooley
852,43,You guys. I can’t.🤠😳🤣🤣🤣 #captionthat 📸 cred: @mrs.higel
853,71,🍾Monday #mood #mosasandmakeup #86theoj #memories @cool1124
854,13,"These two partied hard today! Happy 5th Birthday, Bruce!!! 🐶🎉🎈🎂🐾 #love #mymainsqueeze #bruce #greatestdane"
855,21,Rockies💜⚾️💜 @cool1124
856,7,"#tbt to my beach-living days!!! Ahhhh Florida, you were so good to me! 😍🌅🏄 #paddleboarding #beachbum #livinthegoodlife @miirandacollett"
857,43,🙌🏼
858,46,No complaints yet.🍂🍻☀️ #oktobrufest #fallorado #saturdaze
859,11,My summer therapy 🏀❤️👏
860,59,We’re only getting as wild as our hair.🤘🏽🍀💚🍀
861,44,#tbt to Vegas with this cool chick. 🏀🎲👙☀️⛱💃🏼 @maddyhornecker #bathroomselfies #pitbull #bandb #summer
862,11,😍 #bruce
863,17,Selfie with Peyton after the win!!! 👏🏼🙌🏽☝🏼️😑💙🔸💙🔸🏈 #sb50 #pfm #broncoscountry #weareBRONCOS #unitedinorange #champions
864,51,
865,6,
866,17,"It's a 3-state kinda day... Woke up in New Mexico, drove across Colorado, and ended it in Wyoming. Cheers to the best summer yet!!! #keithurban #raiseemup #travelingsoul #theseboots #nationalcowboyday @cool1124"
867,29,Best Friend Bracelets❤️ #auntieday #elvis #theking #lenirae
868,22,Goal setting on this beautiful Saturday morning! 💯🖊
869,21,"Birthday drinks with this gem!💎 Love you, Mama! Cheers to another amazing year!!! ❤️☕️🎈 @deeanncooley"
870,33,•Home• ☀️🐾🗻 #sundaze #trusttheprocess #lovethislife #bruce #greatestdane
871,61,🏕🎣🗻
872,19,Take me back... #bestfieldtripever #merica
873,12,What an amazing day! 💖⭐️🎂#sawyerturnsone #birthdayprincess #sawyerhazel #blessed @brooke.montague
874,20,Last day of school vibes✏️🍎
875,2,9 down...91 to go!!! #100milechallenge #feelinggood #stressrelief #justkeeprunning
876,17,Pajama Day is my favorite day!!! 🤓#teacherprobs #mykidsthinkimcrazy #onesielife #canilive #havinganicelife #ilovecolorado
877,10,Broncos Bye Week has us like... 🔷🏈🔶 #bruce
878,23,💕 #nightcap
879,14,"Those innocent eyes, though...💗💗💗 #bruce #greatestdane"
880,22,😍😍😍 #nightcap #itshappening #summerlove #lovethislife #newbeginnings
881,12,💫 #nightcap #vibes #truth
882,12,Byyyyeeeee!!! 👋 #happyfriday #thanksgivingbreak #noalarmforaweek #celebration #teacherproblems
883,25,#fine☝️ Anybody want to take me to Thursday's Bronco game? Haha
884,11,👌 #nightcap
885,66,👩🏼‍🏫🤷🏼‍♀️🤦🏼‍♀️🙄
886,19,On summer vaca and ready for the weekend 😂😎☀️🙋🏼 #icanteven #adulting #ontothenextadventure
887,5,I found Tom!!! #gamechanger #wherestom #ifoundcait #drunkandscared #grinague2015
888,128,This is 32 🎈🎉🍻 ...and there are zero complaints about it! Cheers!💜 #livingmybestlife #talkthirtytwome
889,35,...unless it's a Christmas tree that's put up before Thanksgiving. 🎄😒
890,28,Dirty 30! 🦄😘👯 #goals #aries #tmi #youdoyoubooboo @megg_sand
891,14,A little hiking adventure with the bestie! 💪❤️🐾 #bruce #colorado #mymainsqueeze #summerlove
892,2,It's all about perspective #choosewisely
893,13,All you gotta do is put a drink in my hand! @ericchurch #beerme #cjingj #colorado #summer
894,2,#speechless #toogoodforwords #SundayFunday
895,46,Same pic. Different night. 🤟🏽🌵🤠 #stampede18 #rawr #livingmybestlife @mrs.higel
896,30,"A very special someone made today a very special day!!! Thank you, @kpompomm for sharing your kindness, hugs, and positivity with me. My world is better because you're in it!!! 🌏💜😘 #shegetsme #powerofpositivity #zenvibes #lovethislife"
897,22,"Orange and Blue, baby!!! 🙌@brooke.montague #besties #bleedorangeandblue #bronconation #colorado #pfm"
898,4,Tis the season!
899,5,Love coming home to this guy!!! 😍🐾 #instahappy #bruce #stickhoarder #greatdane #gentlegiant #greatdanesunleashed
900,24,Movie Night with my Main Squeeze 🐶🐾💚 #bruce #greatestdane #snugglesesh
901,6,My dog thinks he's human. #bruce
902,13,"Love this place I get to call home! Until next time, Alamosa... #nofilterneeded #valleygirl #riogranderiver #colorado #myhappyplace"
903,35,
904,22,"Puppuccino for this dude to celebrate #nationaldogday!!! Love you, Bruce!!! 😘🐾🎉"
905,8,Food for Thought. 💡
906,74,
907,23,WWA Middle School celebrates #unitedinorange Friday! Go Broncos!!! 🔶🔷🔶🔷 @denverbroncos @9NEWS #DENBestFans
908,31,"I thought he was finished growing last year, but his coat barely fits now!!! ❄️🐾😳 #iwaswrong #firstflakes #colorado #bruce #iliveinasnowglobe"
909,66,BirthMonth!!!💎♈️🔥 Best 👏🏽 Birthday 👏🏽 Ever! 🧁🎉🏐🥃 Happy Birthday @bjohnson9410 😘🎈#dreamteam #everythingisfinebutitsnot
910,8,Perfect weekend with my sista!!! #florida #broncosday #instahappy
911,32,
912,5,Last minutes in Mexico! ✈️👙☀️#whereistom #takemeback #grinague2015
913,22,When someone tells you no and you do it anyway... 😂😏 @cool1124 #vibes #beastmode #goldenstateofmind
914,13,Family ❤️ #BaByQ ☀️🍼👶
915,8,Raise your hand if you're free! 🙋 Life is an amazing thing once you realize how precious it is! 🙌 #iamfree #blessed #lovethislife #appreciatewhatyouhave #happiness
916,56,🙌🏼🔑🖤
917,10,This. 🙌
918,17,
919,11,Pre-Gaming #bronconation #Colorado
920,4,This is happening right now! Haha #bruce #sleepy #canthang #greatdane #greatdanesofinstagram
921,17,...and I get told to grow up🙄 @cool1124 #because #mysisterisbetterthanyours #wewantsomemo
922,4,Well...ok then! Haha #motivation
923,17,Girls day in Colorado 👙❄️⛄️ #hottub #lenirae #auntieknowsbest #snowangels @cool1124
924,11,So honored to be this girl's bridesmaid!!! I've loved you since the day we met! 😉@brooke.montague #isaidyes 💃💄💘💍👰
925,22,I can't get enough of this smell!!! Roasted by Kevin ☕️ @blessedbrewscoffeeshop @feldmank5
926,37,💥🍾🎉 Some things never change... #happynewyear #2017 #bestyearyet #letsdothisthing
927,28,Birthday Shenanigans...It's too cold to party at the dog park! 🐶🐾⛄️🎉🎈🍰❄️ #bruce #greatestdane #mymainsqueeze
928,18,#fbf to Aqua Zumba in Nebraska with @beckie_bowman 😂👙☀️👯 #thebestsummer #cheers #newfriends
929,26,All of my friends are getting married and having kids and I'm over here like...🍻💍👰🏽 #canilive #keepinitclassy #grinague2015 #youremyperson #💀
930,10,Saturdays are good for the soul!❄️🍻❄️ #homesweethome #newbelgium #accumulation #myfavorite #colorado #protectourwinters
931,2,Today's adventure! 🌳🌸🌲🌺@deeanncooley
932,14,"🏆👏🏼💙 Love this city! #champs #broncossupertuesday #sb50 #unitedinorange
#Repost @broncos with @repostapp.
・・・
Waiting for us at the #BroncosParade -- the BEST fans in the @nfl! #broncossupertuesday"
933,17,"🙌🏼 You made my day, Britni! AZ knows what's up! #caniliveoncooleyroad #cooleyroadispavedwithgold #coolkidsclub"
934,59,"Happy Birthday, Mama!!! Cheers to the best day... so far! ❤️🎈🎉🎂🍹 @deeanncooley"
935,11,❤️❤️❤️ #home
936,29,Mama knows the way to my heart! Day = Made!!! ☕️❤️☕️ @deeanncooley @blessedbrews #dillanoscoffeeroasters #mamaknowsbest #coffeelover
937,7,56 days and counting! #Colorado #rockies #openingday #canadiansweare @brooke.montague
938,18,
939,7,#tbt to that entire weekend we spent in the spa! 😂😂😂😂 Love you sister! ❤️ @cool1124 #sisterstrong #dehydration #wineforwinning #glenwood #colorado #canilive
940,16,Perfection 🎄🔥☃ #bruce #holidaycheer #greatestdane #lovethislife
941,36,🖤
942,17,Truth.❤ #livesimply #nightcap #itsthelittlethings #happiness
943,106,"Guys, this is the best summer I’ve ever had. Ever. So there’s that. 🖤☀️💁🏼‍♀️ #auntieday #uncledawn #bestsummerever #lenirae #elvis #theking"
944,10,My view today at Outdoor Lab! #nofilter #estespark #camptimberline
945,7,"Deep down, he loves them!❤️ #bandbclassic #beerandbacon"
946,8,❤💞❤ #lovelife #livesimply
947,21,Mama knows best!🍸🍸🍸 @deeanncooley #haveto #cheers
948,59,🙌🏽💥😍 #goals
949,70,I'm an auntie again!!! Meet Mr. Willy Bean Cooley. ❤️😍❤️ #wildwill @cool1124
950,17,Doing Wright Cause Walk things with my main squeeze... #cancersucks #wrightcausewalk
951,11,My main squeeze 😍 #bruce #kingofthecastle #greatestdane
952,34,
953,22,🍷👭🍷@cool1124 #nationalwineday #sisterstrong #cheers #blondesdoitbetter
954,21,I missed this dude! ❤️🐾😍#bruce #greatestdane #mainsqueeze #mamashome
955,93,Blessed Brews Christmas 2018. What an amazing year it’s been!🎄 @deeanncooley @mrs.higel @higel14
956,19,Not hating this work view ❄️ #firstflakes #colorado #tistheseason #iliveinasnowglobe
957,18,Field Trip to Coors Field with some of my rockstar 8th graders! ⚾️😎👍 #ilovemyjob #rockies #coorsfield #fieldtrip
958,12,🎉 #NYE2015 #lenirae #cheers
959,7,"HAPPY BIRTHDAY, MOM!!! You are one helluva woman, mom, friend, barista...and the list continues but is too long to post! I love you!!! Cheers! 🎉🍻🍷☕ 🎉 @deeanncooley"
960,8,Little Leni Bug #sweetsummertime #nugget #lenirae #girrrsday
961,16,💜🙌💜 #dobetter
962,38,Today was just peachy🍑 #snackpot #summervibes #livingmybestlife #amiskinnyyet😂
963,20,Typical Saturday with @kristynkp #wewokeuplikethis #wecanthangoutanymore #treehuggers
964,6,Heeeello Little Rock!
965,3,Words from the wise!!! #dadknowsbest
966,34,Auntie Sunday Funday!!! 😈🍂❤️ #lenirae #elvistheking #sundaze #mycuprunnethover
967,20,💄LipSense order is in!!! Here are the colors I have in stock. Pick your favorites! 💋 #lipstickandlattes
968,15,Summer Vaca Day 1 👙☀️🤓 #teacherprobs #lovethislife #pooltherapy
969,10,It's like this girl has seen Auntie in a backwards snapback before or something! 😝 #cheers #lenirae #doingauntiethings
970,8,"So happy I got to see you!!! This really needs to happen more often, @ayost26! 👯💜⚾️☀️ #openingday #gorox #coloradorockies"
971,8,Perfect day!!! #edgewaterbrewery #colorado #bottomsup
972,50,I can't believe my Mom and Dad have been married for 35 years! Thanks for teaching me to never settle! 💍👰🏼💘 #goals
973,6,Acting like a tourist today...next I'll be driving a Subaru. #never
974,16,I live in a snow globe!!! #colorado ❄️❄️😍❄️❄️
975,4,Guilty as charged! Hahahaha #bruce #love #greatdane #greatdanesunleashed #gentlegiant
976,59,Missing my favorite little nuggets! Auntie days are the best days!!!❤️👫🥜#peanut #lenirae #elvis #theking #countrylife
977,50,🤩
978,14,"Birthweek shenanigans with some of my favorite people!! Thank you for being such an amazing friend, @brooke.montague!!! 😘😘😘 #sawyerhazle #birthdayshenanigans #bestie #girlsnight"
979,5,Sleeping position #27... #crosscountry #roadtrip #CObound #bruce #greatdane #hecompletesme
980,13,When in Downtown Westy... #crushedit #fsd #longweekend #gagoosh #fac #iworkwiththebestpeople @ryanst82
981,36,
982,32,You vs Me 😂🙃😜 @cool1124 thinks her latte art is fancy ☕️ @blessedbrewscoffeeshop I'm so excited to live the barista life! ❤️
983,25,"🚜💨 Farm life > City lights
Missing you sister! @cool1124 #tbt #sisterstrong #cooleysforlife #packagedeal"
984,13,...because Target makes us happy! #lenirae #auntieknowsbest #mygirl #girlsnight
985,20,Dat sunset doe ✌️ @cool1124 #bruce #colorado #summerlove #sisterstrong #peaceout #nofilterneeded
986,47,🙌🏽👑🙏🏼
987,22,Contrast. I’m into it. ❤️⚡️🌈 #repost
988,19,My heart is happy❤️🐾❤️ #colorado #bruce #greatestdane #sundaze
989,9,Girls Night with my fave! 💖 #lenirae #doingauntiethings
990,16,This chick is the real MVP!!!👌❤️👍 She shaved her head yesterday to support #BaldricksFoundation! I'm so lucky to get to teach amazing kids like this! #courage #inspire #beautiful #cancersucks
991,51,Long Live Cowboys🤠🌵🐮 #familyday #lovethislife #alamosa #dirty
992,20,I can't even 😂😂😂😂
993,11,#flashback to the 4th when my bad ass brother-in-law rocked the Star Spangled Banner before the family volleyball showdown! 🇺🇸⭐️🎸#thisishowwedoit #USA #merica #summerlove #family
994,6,Dirty Thirty Eve!!! #sisterstrong #happybirthday #kamzilla #cheers #mondaynightmargs @cool1124 @deeanncooley
995,15,"Reunited with my bestie, @brooke.montague !!! Rain delay but we don't care! 🍻☔️👯 #gorox #rockies #colorado #besties #girlsday"
996,19,Love the holidays!!! #tistheseason #itschristmastime #love
997,11,"""The difference between a flower and a weed is a judgment."" 🌸 #itsallaboutperspective #lovethislife"
998,9,In love with this life! ❤❤❤
999,32,//Currently: Living In The Moment// 🌵
1000,6,Being away from this chick for a whole week was too long!!! 👭@cool1124 #sisterstrong #happiestofhours #moscowmules
1001,50,💜⚾️🖤 #gorox #purplemonday @kristynkp
1002,38,💫 #nightcap #manifestgreatness #positivevibes
1003,14,Just sayin...
1004,17,🎃🍬👻 #lenirae #elvis #trickortreat #halloween #trolls
1005,10,They FINALLY make treats big enough for my dog!!! #bruce #spoiled #greatestdane #murdocs
1006,7,💞💓💖💓💞 #bruce #greatestdane
1007,13,In all aspects of life. 🙌🏽
1008,10,#mood 😴💤
1009,22,Wednesdays are for Wine🍷 #bruce #lovethislife #nocomplaintshere
1010,8,Today's view at work. Not bad 🙌
1011,30,
1012,22,
1013,53,He’ll always be my baby🐾 #nationalpuppyday #babybruce #bruce #greatestdane #hestillthinkshesalapdog
1014,81,"Congrats, @cool1124 and @higel14! Cheers to forever! My sister is getting married!!! 💍🥂👰🏼 #herecomesahigel"
1015,16,Life. Am I right?❤️ #perspective #igettodothis #solucky #lovethislife #havinganicelife #colorado
1016,10,"Happy Birthday to the best man I know! Cheers to another year of craziness, Daddio! 🎉🎈😘 Love you! ❤️"
1017,63,
1018,9,Woosah! Gettin my zen on today! 👌You should try it!!! 👌#happyhumpday #zen #woosah #nocomplaintshere
1019,33,
1020,9,👊
1021,10,#tbt to last week when I got to ring in the new year with some of the best people I know. Cheers @brooke.montague! #ultimatenewmonth #youremyperson #nye2016 #happyeverything #lovethislife
1022,46,🙌🏼
1023,21,
1024,22,Story time! This nugget can read! 📚🤓 #lenirae #elvis #smartypants #proudauntie
1025,7,I'm home #colorado @cool1124
1026,6,😂😂😂Never a dull moment. #lenirae #beansbeansthemagicalfruit #auntie
1027,54,Looking back on my summer like... #havinganicelife #letsdothisthing #bestsummeryet
1028,6,Potty Break in Tennessee! 😊 #crosscountry #roadtrip #bruce #mybaby #greatdane
1029,83,
1030,14,Got her 😂😂😂😂 I'm dying 💀#sistershenanigans #halloweensectiononfleek #rats @cool1124
1031,7,Finding memories while packing! Haha #sisterstrong #incognito #collegedays @cool1124
1032,8,Can it be Game Day already?!!! Bro-in-law and I are ready!!! 🔹🏈🔸 #letvondance #sequel #winforwade #broncoscountry #winninghashtags
1033,15,💃👭💁👯👸💯 #repost #soulmates #girlsknowbest #sisterstrong #youremyrock @cool1124 @mlleathers
1034,17,"Happy Father's Day, Dad! You're the best!🏆 And yes, he's smiling! 😘 #cooleysforlife #favoritedaughterstatus #daddysgirl"
1035,14,Typical guy. He has a cough and is now on antibiotics and you'd think it's the end of the world. Poor baby!😷💉💊🏥 #bruce
1036,8,"HAPPY BIRTHDAY, DAD!!! It's finally ""your turn""-- take it! Love you! 😘🎉❤"
1037,7,Needing summer days with this girl!!!! #lenirae #favoritegirl
1038,85,"Never thought I’d be a coffee bus driver— or a business owner, for that matter— but here I am doing it. And I don’t hate it. 🤘🏽☕️🚌💨 #livingmybestlife #blessedbrews #godworksinmysteriousways"
1039,9,And this is why I love Colorado! #sunset #homesweethome #nofilter #blessed
1040,21,I learned something new today while in George Washington's hay barn. 🌾🐴 #bestfieldtripever
1041,21,Fat Tire Fest with the Fam🚴🏼🍻🔥 #daslipispoppin #julysaturdaynight #summervibes
1042,19,"Doing ""opening duck hunting season"" things...minus the duck hunting. 😜"
1043,10,"Colorado, you make my heart happy!!! #lefthandbrewery #sisterstrong #colorado #sundayfunday"
1044,53,Happy Easter!!! 🐰🐣🌷#heisrisen #godisgood #lenirae #elvis #theking
1045,38,#mood 🍾🥂#NYE #letsdothisthing
1046,6,Colorado has the best people!#cowboyup #8secondride #theseboots #thanksgivingbreakkickoff @jswayze44 @marshall_smith00
1047,10,"I'm doing something right, then! #lifeisgood"
1048,58,Summer Nights 🎶🍻🌵 @coorslight
1049,5,Yes!!! 🙏
1050,25,Magic 🦄🌈🦄 @dccupcakescafe
1051,1,"Day 2: Good Morning, Portland! ☕️ #coffeefest @deeanncooley @blessedbrews"
1052,5,Happy National Lipstick Day!!! #keepinitclassy #mynewfavoriteholiday #ladyluck #celebrate
1053,8,First day on the farm! #bruce #homesweethome #countrylife
1054,13,😍 Amazing weekend! #family #lenirae #elvis #grammyandgrumpy
1055,17,Game Day!!! #repost #unitedinorange #gobroncos #bronconation
1056,17,Doing poolside things and loving every sunny second!!! 👙☀️🌺 #memorialday #thankyousoldiers #colorado #mdw #imbasic
1057,77,Guys. My sister.🖤👯‍♀️ #valleygirls #seester #beerme #livingmybestlife #blondies #thatsfair
